,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_9,2osame,72.28,7.62,20.1
1,3_9,2osame,71.79,7.57,20.64
2,4_9,2osame,71.7,7.53,20.77
3,2_9,1o,71.69,7.45,20.86
4,5_9,2osame,71.61,7.5,20.89
5,3_9,1o,71.21,7.4,21.39
6,4_9,1o,71.11,7.37,21.52
7,2_9,2odifferent,71.05,7.33,21.62
8,5_9,1o,71.03,7.33,21.64
9,3_9,2odifferent,70.58,7.26,22.16
10,4_9,2odifferent,70.48,7.22,22.3
11,5_9,2odifferent,70.4,7.17,22.43
12,6_9,2osame,70.06,7.33,22.61
13,2_8,2osame,69.99,1.95,28.07
14,2_8,2osame,69.98,1.95,28.07
15,3_8,2osame,69.93,1.94,28.12
16,3_8,2osame,69.93,1.94,28.12
17,7_9,2osame,69.7,7.25,23.06
18,8_9,2osame,69.62,7.23,23.15
19,2_7,2osame,69.57,1.91,28.52
20,2_7,2osame,69.56,1.91,28.52
21,6_9,1o,69.5,7.17,23.33
22,2_8,1o,69.4,1.91,28.7
23,2_8,1o,69.39,1.86,28.74
24,3_8,1o,69.35,1.89,28.77
25,3_8,1o,69.34,1.86,28.8
26,7_9,1o,69.14,7.08,23.78
27,8_9,1o,69.06,7.07,23.87
28,2_7,1o,68.98,1.83,29.19
29,2_7,1o,68.98,1.87,29.14
30,6_9,2odifferent,68.89,7.01,24.1
31,2_8,2odifferent,68.8,1.83,29.37
32,3_8,2odifferent,68.75,1.81,29.44
33,7_9,2odifferent,68.54,6.92,24.54
34,4_8,2osame,68.52,1.94,29.54
35,4_8,2osame,68.52,1.94,29.54
36,8_9,2odifferent,68.46,6.9,24.63
37,2_7,2odifferent,68.4,1.79,29.81
38,3_7,2osame,68.14,1.9,29.96
39,3_7,2osame,68.14,1.9,29.96
40,4_8,1o,67.95,1.88,30.17
41,4_8,1o,67.95,1.86,30.19
42,2_6,2osame,67.85,1.9,30.25
43,2_6,2osame,67.84,1.9,30.25
44,3_7,1o,67.58,1.82,30.6
45,3_7,1o,67.58,1.84,30.58
46,4_8,2odifferent,67.38,1.79,30.83
47,2_6,1o,67.29,1.86,30.85
48,2_6,1o,67.29,1.82,30.89
49,5_8,2osame,67.22,1.94,30.84
50,5_8,2osame,67.22,1.94,30.84
51,3_7,2odifferent,67.01,1.76,31.22
52,2_9,2s,66.79,7.07,26.14
53,4_7,2osame,66.78,1.9,31.32
54,4_7,2osame,66.78,1.9,31.32
55,2_6,2odifferent,66.73,1.79,31.48
56,5_8,1o,66.67,1.87,31.46
57,5_8,1o,66.67,1.86,31.47
58,3_6,2osame,66.42,1.89,31.69
59,3_6,2osame,66.42,1.89,31.69
60,2_3,2osame,66.4,1.94,31.66
61,2_3,2osame,66.4,1.94,31.66
62,2_4,2osame,66.35,1.94,31.71
63,2_4,2osame,66.35,1.94,31.71
64,3_9,2s,66.34,7.02,26.64
65,2_5,2osame,66.31,1.94,31.76
66,2_5,2osame,66.31,1.94,31.76
67,6_8,2osame,66.25,1.89,31.86
68,6_8,2osame,66.25,1.89,31.86
69,4_7,1o,66.24,1.82,31.94
70,4_9,2s,66.24,6.99,26.77
71,4_7,1o,66.24,1.83,31.93
72,2_8,1s,66.18,1.84,31.98
73,5_9,2s,66.16,6.95,26.89
74,3_8,1s,66.13,1.84,32.04
75,5_8,2odifferent,66.12,1.79,32.09
76,3_6,1o,65.88,1.81,32.3
77,3_6,1o,65.88,1.83,32.28
78,2_3,1o,65.87,1.9,32.23
79,2_3,1o,65.87,1.88,32.25
80,2_4,1o,65.82,1.87,32.31
81,2_4,1o,65.82,1.9,32.29
82,2_5,1o,65.77,1.86,32.37
83,2_5,1o,65.77,1.9,32.33
84,2_7,1s,65.77,1.81,32.42
85,6_8,1o,65.72,1.81,32.47
86,6_8,1o,65.72,1.81,32.46
87,4_7,2odifferent,65.69,1.75,32.56
88,5_7,2osame,65.53,1.9,32.57
89,5_7,2osame,65.53,1.9,32.57
90,7_8,2osame,65.46,1.9,32.64
91,7_8,2osame,65.46,1.9,32.64
92,4_6,2osame,65.37,1.89,32.74
93,4_6,2osame,65.37,1.89,32.74
94,3_6,2odifferent,65.35,1.76,32.9
95,2_3,2odifferent,65.33,1.84,32.83
96,2_4,2odifferent,65.28,1.83,32.89
97,2_5,2odifferent,65.24,1.82,32.94
98,6_8,2odifferent,65.18,1.73,33.08
99,5_7,1o,65.01,1.82,33.17
100,5_7,1o,65.0,1.82,33.18
101,7_8,1o,64.94,1.82,33.24
102,7_8,1o,64.94,1.82,33.24
103,3_4,2osame,64.93,1.93,33.15
104,3_4,2osame,64.92,1.93,33.15
105,3_5,2osame,64.88,1.92,33.19
106,3_5,2osame,64.88,1.92,33.19
107,4_6,1o,64.85,1.81,33.34
108,4_6,1o,64.85,1.82,33.33
109,4_5,2osame,64.84,1.92,33.24
110,4_5,2osame,64.83,1.92,33.24
111,4_8,1s,64.82,1.84,33.34
112,6_9,2s,64.8,6.81,28.39
113,2_8,2s,64.65,1.75,33.59
114,3_8,2s,64.6,1.75,33.64
