,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_6,2osame,57.22,18.33,24.44
1,2_6,2odifferent,57.06,17.81,25.13
2,2_6,1o,56.83,18.07,25.1
3,2_3,2osame,55.99,18.69,25.32
4,2_3,2odifferent,55.87,18.15,25.97
5,2_3,1o,55.62,18.42,25.96
6,2_4,2osame,55.5,18.67,25.84
7,2_4,2odifferent,55.39,18.13,26.48
8,2_5,2osame,55.35,18.65,26.0
9,2_5,2odifferent,55.25,18.11,26.64
10,2_4,1o,55.13,18.4,26.48
11,2_5,1o,54.99,18.38,26.64
12,2_6,2s,53.49,17.05,29.46
13,2_3,2s,52.35,17.37,30.28
14,2_4,2s,51.91,17.35,30.73
15,2_5,2s,51.79,17.34,30.87
16,3_6,2odifferent,50.55,8.25,41.2
17,3_6,2osame,50.53,8.46,41.01
18,3_6,2osame,50.53,8.44,41.03
19,3_6,1o,50.22,8.33,41.45
20,3_6,1o,50.22,8.33,41.45
21,3_4,2odifferent,49.51,8.28,42.21
22,3_4,2osame,49.45,8.47,42.08
23,3_4,2osame,49.45,8.49,42.06
24,3_5,2odifferent,49.34,8.26,42.39
25,3_5,2osame,49.28,8.46,42.27
26,3_5,2osame,49.28,8.47,42.25
27,3_4,1o,49.16,8.37,42.47
28,3_4,1o,49.16,8.37,42.47
29,4_6,2odifferent,49.07,8.23,42.71
30,4_6,2osame,49.0,8.43,42.57
31,4_6,2osame,49.0,8.44,42.56
32,3_5,1o,48.99,8.35,42.66
33,3_5,1o,48.99,8.35,42.66
34,4_6,1o,48.71,8.31,42.98
35,4_6,1o,48.71,8.31,42.98
36,3_6,1s,47.87,7.83,44.3
37,4_5,2odifferent,47.86,8.24,43.9
38,4_5,2osame,47.75,8.45,43.81
39,4_5,2osame,47.75,8.45,43.8
40,4_5,1o,47.48,8.33,44.19
41,4_5,1o,47.48,8.33,44.19
42,3_6,2s,47.3,7.74,44.96
43,3_4,1s,46.82,7.86,45.33
44,3_5,1s,46.67,7.84,45.49
45,5_6,2odifferent,46.66,9.14,44.2
46,5_6,2osame,46.53,9.37,44.11
47,5_6,2osame,46.53,9.37,44.1
48,4_6,1s,46.45,7.82,45.73
49,3_4,2s,46.33,7.77,45.9
50,5_6,1o,46.27,9.24,44.49
51,5_6,1o,46.27,9.24,44.5
52,3_5,2s,46.19,7.76,46.06
53,4_6,2s,45.92,7.73,46.35
54,4_5,1s,45.25,7.83,46.92
55,4_5,2s,44.81,7.75,47.45
