,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2osame,62.26,7.79,29.95
1,2_3,2osame,62.26,7.79,29.95
2,2_5,2osame,62.24,7.89,29.87
3,2_5,2osame,62.24,7.89,29.87
4,2_4,2osame,62.01,7.79,30.2
5,2_4,2osame,62.01,7.79,30.2
6,2_3,1o,61.74,7.71,30.55
7,2_3,1o,61.74,7.69,30.57
8,2_5,1o,61.72,7.81,30.47
9,2_5,1o,61.72,7.77,30.51
10,2_6,2osame,61.5,19.22,19.28
11,2_4,1o,61.49,7.71,30.8
12,2_4,1o,61.49,7.68,30.83
13,2_3,2odifferent,61.22,7.61,31.17
14,2_5,2odifferent,61.2,7.69,31.11
15,2_6,1o,61.05,18.9,20.05
16,2_4,2odifferent,60.98,7.6,31.42
17,3_5,2osame,60.84,7.88,31.28
18,3_5,2osame,60.84,7.88,31.28
19,3_4,2osame,60.61,7.78,31.61
20,3_4,2osame,60.61,7.78,31.61
21,2_6,2odifferent,60.55,18.62,20.82
22,3_5,1o,60.34,7.77,31.89
23,3_5,1o,60.34,7.79,31.87
24,3_4,1o,60.12,7.67,32.21
25,3_4,1o,60.12,7.69,32.2
26,3_5,2odifferent,59.84,7.67,32.49
27,4_5,2osame,59.68,7.88,32.44
28,4_5,2osame,59.68,7.88,32.44
29,3_4,2odifferent,59.62,7.58,32.8
30,3_6,2osame,59.5,19.07,21.42
31,4_5,1o,59.2,7.76,33.04
32,4_5,1o,59.2,7.77,33.03
33,3_6,1o,59.08,18.75,22.16
34,2_5,1s,58.98,7.33,33.7
35,2_3,1s,58.96,7.23,33.81
36,4_6,2osame,58.75,18.95,22.3
37,2_4,1s,58.74,7.23,34.02
38,4_5,2odifferent,58.72,7.65,33.63
39,3_6,2odifferent,58.62,18.46,22.92
40,4_6,1o,58.34,18.63,23.03
41,5_6,2osame,58.13,19.05,22.82
42,4_6,2odifferent,57.88,18.32,23.79
43,5_6,1o,57.73,18.73,23.55
44,3_5,1s,57.65,7.32,35.03
45,2_5,2s,57.6,7.2,35.2
46,2_3,2s,57.54,7.12,35.34
47,3_4,1s,57.41,7.23,35.36
48,2_4,2s,57.35,7.12,35.53
49,5_6,2odifferent,57.29,18.41,24.3
50,2_6,2s,56.78,17.8,25.41
51,4_5,1s,56.55,7.31,36.14
52,3_5,2s,56.34,7.2,36.46
53,3_4,2s,56.1,7.11,36.79
54,4_5,2s,55.3,7.19,37.5
55,3_6,2s,55.03,17.68,27.3
56,4_6,2s,54.4,17.57,28.03
57,5_6,2s,53.89,17.68,28.43
58,2_2,2osame,50.09,2.86,47.05
59,2_2,1o,49.65,2.82,47.53
60,2_2,2odifferent,49.2,2.79,48.01
61,3_3,2osame,48.67,2.36,48.97
62,3_3,1o,48.24,2.3,49.45
63,3_3,2odifferent,47.81,2.25,49.94
64,4_4,2osame,47.58,1.93,50.5
65,4_4,1o,47.16,1.86,50.99
66,4_4,2odifferent,46.73,1.79,51.47
67,5_5,2osame,46.53,1.56,51.91
68,2_A,1o,46.14,0.47,53.39
69,5_5,1o,46.11,1.49,52.4
70,2_K,1o,46.05,0.69,53.25
71,2_8,1o,45.96,6.44,47.6
72,2_A,2odifferent,45.84,0.43,53.72
73,2_A,2osame,45.77,0.55,53.69
74,2_A,2osame,45.77,0.55,53.69
75,2_K,2odifferent,45.76,0.66,53.58
76,5_5,2odifferent,45.69,1.41,52.89
77,2_K,2osame,45.68,0.77,53.55
78,2_K,2osame,45.68,0.77,53.55
79,2_8,2odifferent,45.66,6.37,47.97
80,2_Q,1o,45.61,0.96,53.43
81,2_8,2osame,45.58,6.55,47.87
82,2_8,2osame,45.58,6.55,47.87
83,2_A,1o,45.47,0.51,54.02
84,3_8,1o,45.44,6.67,47.9
85,2_T,1o,45.44,2.01,52.55
86,2_9,1o,45.39,3.85,50.76
87,2_K,1o,45.38,0.74,53.88
88,2_Q,2odifferent,45.32,0.93,53.75
89,2_8,1o,45.28,6.48,48.24
90,2_J,1o,45.27,1.38,53.35
91,2_Q,2osame,45.23,1.04,53.73
92,2_Q,2osame,45.23,1.04,53.73
93,2_T,2odifferent,45.15,1.97,52.88
94,3_8,2odifferent,45.14,6.58,48.29
95,3_K,1o,45.11,0.68,54.21
96,2_9,2odifferent,45.09,3.8,51.11
97,3_8,2osame,45.05,6.78,48.17
98,2_T,2osame,45.05,2.09,52.86
99,3_8,2osame,45.05,6.78,48.17
100,2_T,2osame,45.05,2.09,52.86
101,2_9,2osame,45.01,3.94,51.05
102,2_9,2osame,45.0,3.95,51.05
103,2_J,2odifferent,44.99,1.34,53.67
104,3_A,1o,44.96,0.46,54.58
105,2_Q,1o,44.94,1.01,54.05
106,2_J,2osame,44.88,1.46,53.66
107,2_J,2osame,44.88,1.45,53.66
108,3_K,2odifferent,44.82,0.63,54.55
109,2_T,1o,44.76,2.05,53.19
110,3_8,1o,44.75,6.69,48.56
111,3_K,2osame,44.72,0.76,54.52
