,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_8,2osame,73.03,6.3,20.66
1,3_8,2osame,72.93,6.28,20.8
2,2_8,1o,72.44,6.15,21.41
3,3_8,1o,72.33,6.13,21.54
4,2_8,2odifferent,71.79,6.05,22.16
5,3_8,2odifferent,71.69,6.01,22.31
6,4_8,2osame,71.25,6.13,22.62
7,4_8,1o,70.68,5.98,23.34
8,4_8,2odifferent,70.06,5.85,24.09
9,8_T,2osame,69.99,5.46,24.55
10,6_8,2osame,69.94,5.92,24.14
11,5_8,2osame,69.58,5.99,24.43
12,8_T,2odifferent,69.53,5.19,25.28
13,8_T,1o,69.42,5.32,25.26
14,6_8,1o,69.39,5.77,24.84
15,5_8,1o,69.03,5.84,25.13
16,2_7,2osame,68.81,1.43,29.75
17,2_7,2osame,68.81,1.44,29.76
18,6_8,2odifferent,68.78,5.63,25.59
19,8_9,2osame,68.5,5.31,26.19
20,5_8,2odifferent,68.43,5.7,25.86
21,7_8,2osame,68.33,5.82,25.84
22,2_7,1o,68.25,1.4,30.35
23,2_7,1o,68.25,1.36,30.4
24,8_9,2odifferent,68.1,5.03,26.87
25,8_9,1o,67.96,5.17,26.87
26,7_8,1o,67.8,5.67,26.52
27,2_7,2odifferent,67.68,1.32,31.0
28,2_8,2s,67.49,5.84,26.67
29,3_7,2osame,67.39,1.43,31.18
30,3_7,2osame,67.39,1.43,31.18
31,3_8,2s,67.39,5.81,26.8
32,2_6,2osame,67.3,1.43,31.27
33,2_6,2osame,67.3,1.43,31.27
34,7_8,2odifferent,67.22,5.53,27.25
35,3_7,1o,66.85,1.36,31.8
36,3_7,1o,66.85,1.38,31.77
37,2_6,1o,66.76,1.4,31.84
38,2_6,1o,66.76,1.36,31.89
39,3_7,2odifferent,66.3,1.3,32.4
40,2_3,2osame,66.3,1.48,32.22
41,2_3,2osame,66.3,1.48,32.22
42,2_6,2odifferent,66.22,1.32,32.46
43,3_6,2osame,65.94,1.43,32.63
44,3_6,2osame,65.94,1.43,32.63
45,2_9,2osame,65.93,1.43,32.64
46,2_T,2osame,65.89,1.45,32.65
47,3_9,2osame,65.88,1.43,32.69
48,4_7,2osame,65.86,1.43,32.71
49,4_7,2osame,65.86,1.43,32.72
50,4_8,2s,65.86,5.69,28.44
51,3_T,2osame,65.84,1.45,32.7
52,2_4,2osame,65.78,1.47,32.75
53,2_3,1o,65.77,1.45,32.78
54,2_4,2osame,65.77,1.47,32.76
55,2_3,1o,65.77,1.43,32.8
56,4_9,2osame,65.69,1.43,32.88
57,2_5,2osame,65.57,1.46,32.98
58,2_5,2osame,65.56,1.46,32.98
59,5_T,2osame,65.54,1.44,33.02
60,8_T,2s,65.47,5.08,29.44
61,2_9,1o,65.42,1.35,33.22
62,3_6,1o,65.41,1.38,33.21
63,3_6,1o,65.41,1.36,33.23
64,2_T,1o,65.39,1.38,33.24
65,3_9,1o,65.37,1.35,33.27
66,4_T,2osame,65.36,1.44,33.2
67,4_7,1o,65.35,1.36,33.29
68,4_7,1o,65.34,1.35,33.31
69,3_T,1o,65.34,1.37,33.29
70,2_4,1o,65.26,1.43,33.31
71,2_4,1o,65.26,1.4,33.34
72,2_3,2odifferent,65.25,1.39,33.36
73,2_9,2osame,65.24,1.43,33.33
74,2_T,2osame,65.21,1.46,33.34
75,3_9,2osame,65.19,1.43,33.38
76,4_9,1o,65.19,1.35,33.46
77,3_T,2osame,65.15,1.45,33.39
78,2_5,1o,65.05,1.42,33.53
79,2_5,1o,65.05,1.38,33.57
80,5_T,1o,65.04,1.36,33.6
81,2_7,1s,65.01,1.36,33.63
82,4_9,2osame,65.0,1.43,33.57
83,2_9,2odifferent,64.92,1.32,33.76
84,3_6,2odifferent,64.89,1.3,33.81
85,2_T,2odifferent,64.88,1.34,33.78
86,3_9,2odifferent,64.87,1.3,33.83
87,4_T,1o,64.86,1.36,33.78
88,5_T,2osame,64.85,1.44,33.71
89,3_T,2odifferent,64.83,1.32,33.85
90,4_7,2odifferent,64.82,1.28,33.9
91,2_9,1o,64.74,1.4,33.87
92,2_4,2odifferent,64.74,1.37,33.9
93,3_4,2osame,64.72,1.47,33.81
94,3_4,2osame,64.72,1.47,33.81
95,2_T,1o,64.7,1.42,33.88
96,3_9,1o,64.69,1.38,33.94
97,4_9,2odifferent,64.69,1.29,34.03
98,4_T,2osame,64.67,1.44,33.89
99,6_T,2osame,64.66,1.4,33.94
100,6_8,2s,64.66,5.51,29.83
101,3_T,1o,64.65,1.4,33.95
102,5_T,2odifferent,64.54,1.29,34.17
103,2_5,2odifferent,64.53,1.35,34.12
104,4_9,1o,64.5,1.37,34.13
105,4_6,2osame,64.41,1.42,34.17
106,4_6,2osame,64.41,1.42,34.17
107,5_9,2osame,64.39,1.42,34.18
108,5_7,2osame,64.37,1.42,34.21
109,5_7,2osame,64.37,1.42,34.21
110,4_T,2odifferent,64.36,1.3,34.34
111,5_T,1o,64.36,1.37,34.28
112,5_8,2s,64.35,5.57,30.08
113,3_4,1o,64.22,1.4,34.38
114,3_4,1o,64.21,1.41,34.37
115,3_5,2osame,64.2,1.46,34.34
116,3_5,2osame,64.2,1.46,34.34
117,4_T,1o,64.18,1.38,34.45
118,6_T,1o,64.17,1.32,34.51
119,8_9,2s,64.12,4.96,30.92
120,6_T,2osame,63.97,1.4,34.64
121,4_6,1o,63.91,1.35,34.74
122,4_6,1o,63.91,1.36,34.73
123,5_9,1o,63.91,1.34,34.74
124,5_7,1o,63.89,1.34,34.77
125,5_7,1o,63.88,1.34,34.78
126,6_7,2osame,63.8,1.37,34.82
127,6_7,2osame,63.8,1.37,34.82
128,3_5,1o,63.71,1.38,34.91
129,3_4,2odifferent,63.71,1.35,34.95
130,5_9,2osame,63.7,1.42,34.88
131,3_5,1o,63.7,1.4,34.89
132,3_7,1s,63.7,1.36,34.94
133,6_T,2odifferent,63.69,1.24,35.07
134,7_T,2osame,63.68,1.4,34.91
135,2_6,1s,63.59,1.36,35.05
136,2_7,2s,63.52,1.28,35.21
137,6_9,2osame,63.51,1.38,35.11
138,6_T,1o,63.49,1.32,35.19
139,5_9,2odifferent,63.43,1.27,35.3
140,4_6,2odifferent,63.41,1.28,35.31
141,5_7,2odifferent,63.38,1.26,35.35
142,6_7,1o,63.32,1.29,35.38
143,6_7,1o,63.32,1.3,35.38
144,7_8,2s,63.25,5.43,31.32
145,5_9,1o,63.22,1.35,35.43
146,7_T,1o,63.21,1.33,35.46
147,3_5,2odifferent,63.2,1.33,35.47
148,6_9,1o,63.05,1.3,35.65
149,7_T,2osame,62.99,1.41,35.61
150,5_6,2osame,62.92,1.42,35.66
151,5_6,2osame,62.92,1.42,35.66
152,6_7,2odifferent,62.83,1.22,35.95
153,6_9,2osame,62.81,1.38,35.81
154,7_T,2odifferent,62.74,1.25,36.02
155,2_3,1s,62.67,1.41,35.92
156,4_5,2osame,62.67,1.45,35.88
157,4_5,2osame,62.67,1.45,35.88
158,6_9,2odifferent,62.57,1.22,36.2
159,7_9,2osame,62.53,1.39,36.08
160,7_T,1o,62.52,1.33,36.15
161,5_6,1o,62.45,1.34,36.21
162,5_6,1o,62.45,1.34,36.21
163,6_9,1o,62.35,1.3,36.34
164,3_6,1s,62.33,1.36,36.31
165,3_7,2s,62.23,1.28,36.49
166,4_7,1s,62.23,1.35,36.42
167,4_5,1o,62.2,1.38,36.41
168,4_5,1o,62.2,1.37,36.42
169,2_4,1s,62.18,1.4,36.42
170,2_6,2s,62.12,1.28,36.61
171,7_9,1o,62.09,1.31,36.61
172,2_5,1s,61.98,1.39,36.63
173,5_6,2odifferent,61.97,1.26,36.76
174,7_9,2osame,61.84,1.39,36.78
175,2_9,1s,61.74,1.36,36.9
176,4_5,2odifferent,61.73,1.31,36.96
177,2_T,1s,61.73,1.38,36.89
178,3_9,1s,61.69,1.36,36.95
179,3_T,1s,61.68,1.38,36.94
180,7_9,2odifferent,61.63,1.23,37.14
181,4_9,1s,61.53,1.36,37.11
182,5_T,1s,61.4,1.37,37.23
183,7_9,1o,61.39,1.31,37.3
184,4_T,1s,61.23,1.37,37.4
185,2_3,2s,61.21,1.34,37.45
186,3_4,1s,61.2,1.39,37.4
187,3_6,2s,60.89,1.28,37.84
188,2_9,2s,60.87,1.28,37.85
189,4_7,2s,60.86,1.27,37.87
190,4_6,1s,60.86,1.35,37.79
191,2_T,2s,60.84,1.3,37.86
192,3_9,2s,60.82,1.28,37.9
193,5_7,1s,60.8,1.34,37.86
194,3_T,2s,60.79,1.3,37.92
195,2_4,2s,60.75,1.32,37.93
196,3_5,1s,60.72,1.38,37.9
197,4_9,2s,60.66,1.28,38.06
198,2_5,2s,60.57,1.3,38.13
199,5_T,2s,60.53,1.29,38.18
200,6_T,1s,60.53,1.33,38.14
201,4_T,2s,60.36,1.29,38.35
202,5_9,1s,60.28,1.35,38.37
203,6_7,1s,60.23,1.3,38.47
204,3_4,2s,59.79,1.32,38.89
205,6_T,2s,59.74,1.25,39.01
206,7_T,1s,59.58,1.34,39.08
207,4_6,2s,59.52,1.27,39.22
208,5_7,2s,59.52,1.26,39.21
209,5_9,2s,59.5,1.27,39.23
210,5_6,1s,59.43,1.34,39.23
211,6_9,1s,59.41,1.31,39.28
212,3_5,2s,59.34,1.3,39.36
213,4_5,1s,59.25,1.38,39.37
214,6_7,2s,59.01,1.22,39.77
215,7_T,2s,58.86,1.25,39.88
216,6_9,2s,58.71,1.23,40.06
217,7_9,1s,58.47,1.32,40.22
218,5_6,2s,58.18,1.26,40.56
219,4_5,2s,57.96,1.3,40.74
220,7_9,2s,57.83,1.23,40.94
221,2_J,1o,57.63,20.91,21.46
222,3_J,1o,57.6,20.81,21.59
223,2_J,2osame,57.44,21.18,21.39
224,6_J,1o,57.42,20.48,22.1
225,3_J,2osame,57.4,21.08,21.52
226,6_J,2osame,57.22,20.75,22.04
227,2_J,2odifferent,57.17,20.67,22.16
228,3_J,2odifferent,57.14,20.56,22.31
229,4_J,1o,57.13,20.7,22.16
230,7_J,1o,57.02,20.82,22.16
231,5_J,1o,57.01,20.61,22.39
232,6_J,2odifferent,56.96,20.21,22.83
233,4_J,2osame,56.93,20.97,22.1
234,2_J,1o,56.92,20.95,22.14
235,3_J,1o,56.88,20.83,22.29
236,7_J,2osame,56.81,21.1,22.1
237,5_J,2osame,56.8,20.87,22.33
238,6_J,1o,56.7,20.48,22.82
239,4_J,2odifferent,56.68,20.44,22.88
240,5_J,2odifferent,56.56,20.33,23.11
241,7_J,2odifferent,56.56,20.55,22.89
242,4_J,1o,56.42,20.71,22.87
243,7_J,1o,56.3,20.82,22.88
244,5_J,1o,56.29,20.6,23.1
245,2_J,1s,54.72,19.96,25.32
246,3_J,1s,54.69,19.86,25.45
247,6_J,1s,54.51,19.53,25.96
248,4_J,1s,54.25,19.75,26.0
249,5_J,1s,54.13,19.66,26.21
250,7_J,1s,54.11,19.85,26.04
251,2_J,2s,53.72,19.61,26.67
252,3_J,2s,53.68,19.51,26.8
253,6_J,2s,53.54,19.19,27.26
254,4_J,2s,53.27,19.41,27.32
255,7_J,2s,53.22,19.52,27.26
256,5_J,2s,53.17,19.32,27.51
257,2_2,2osame,49.18,1.51,49.31
258,2_2,1o,48.78,1.47,49.75
259,3_3,2osame,48.77,1.3,49.93
260,2_2,2odifferent,48.37,1.44,50.2
261,3_3,1o,48.37,1.24,50.39
262,9_T,2odifferent,48.35,10.03,41.62
263,9_T,2osame,48.25,10.32,41.42
264,9_T,2osame,48.25,10.32,41.42
265,3_3,2odifferent,47.96,1.19,50.85
266,9_T,1o,47.96,10.18,41.86
267,9_T,1o,47.96,10.18,41.87
268,4_4,2osame,47.84,1.08,51.07
269,4_4,1o,47.45,1.02,51.54
270,2_Q,1o,47.45,2.95,49.6
271,3_Q,1o,47.45,2.95,49.61
272,3_Q,2odifferent,47.16,2.88,49.96
273,2_Q,2odifferent,47.16,2.9,49.94
274,3_Q,2osame,47.06,3.04,49.9
275,2_Q,2osame,47.06,3.04,49.9
276,2_Q,2osame,47.06,3.04,49.9
277,3_Q,2osame,47.06,3.04,49.9
278,4_4,2odifferent,47.05,0.95,52.0
279,4_Q,1o,47.01,2.93,50.05
280,5_5,2osame,47.0,0.9,52.1
281,6_Q,1o,46.84,2.92,50.23
282,6_6,2osame,46.81,0.73,52.46
283,3_Q,1o,46.77,2.97,50.25
284,2_Q,1o,46.77,2.99,50.24
285,4_Q,2odifferent,46.73,2.85,50.41
286,5_Q,1o,46.67,2.97,50.37
287,4_Q,2osame,46.62,3.03,50.35
288,4_Q,2osame,46.61,3.03,50.36
289,5_5,1o,46.61,0.82,52.57
290,6_Q,2odifferent,46.56,2.83,50.6
291,6_Q,2osame,46.44,3.02,50.54
292,6_Q,2osame,46.44,3.02,50.54
293,6_6,1o,46.42,0.65,52.93
294,5_Q,2odifferent,46.39,2.88,50.73
295,4_Q,1o,46.34,2.95,50.71
296,5_Q,2osame,46.26,3.06,50.68
297,5_Q,2osame,46.26,3.06,50.67
298,5_5,2odifferent,46.22,0.75,53.03
299,6_Q,1o,46.17,2.93,50.91
300,6_6,2odifferent,46.02,0.58,53.4
301,5_Q,1o,45.99,2.97,51.03
302,9_T,1s,45.77,9.55,44.68
303,2_K,1o,45.68,2.66,51.66
304,3_K,1o,45.68,2.66,51.66
305,7_7,2osame,45.43,0.63,53.95
306,3_K,2odifferent,45.41,2.59,52.0
307,2_K,2odifferent,45.41,2.61,51.98
308,9_T,2s,45.37,9.41,45.23
309,2_K,2osame,45.28,2.75,51.97
310,2_K,2osame,45.27,2.75,51.98
311,3_K,2osame,45.27,2.75,51.98
312,3_K,2osame,45.27,2.75,51.97
313,4_K,1o,45.24,2.65,52.11
314,7_7,1o,45.04,0.55,54.41
315,3_K,1o,45.01,2.68,52.31
316,2_K,1o,45.01,2.7,52.29
317,4_K,2odifferent,44.98,2.56,52.45
318,3_Q,1s,44.86,2.84,52.29
319,2_Q,1s,44.86,2.84,52.29
320,5_K,1o,44.85,2.68,52.47
321,4_K,2osame,44.83,2.74,52.43
322,4_K,2osame,44.83,2.74,52.43
323,7_7,2odifferent,44.66,0.47,54.87
324,5_K,2odifferent,44.6,2.59,52.81
325,4_K,1o,44.57,2.66,52.77
326,4_Q,1s,44.46,2.83,52.71
327,5_K,2osame,44.43,2.77,52.79
328,5_K,2osame,44.43,2.77,52.79
329,6_Q,1s,44.29,2.82,52.89
330,5_K,1o,44.18,2.69,53.13
331,3_Q,2s,44.17,2.74,53.09
332,2_Q,2s,44.17,2.74,53.09
333,5_Q,1s,44.13,2.86,53.01
334,4_Q,2s,43.79,2.73,53.48
335,3_A,1o,43.78,1.76,54.46
336,2_A,1o,43.78,1.76,54.46
337,6_Q,2s,43.64,2.72,53.63
338,3_A,2odifferent,43.53,1.7,54.78
339,2_A,2odifferent,43.53,1.72,54.76
340,5_Q,2s,43.49,2.76,53.75
341,3_A,2osame,43.36,1.85,54.79
342,3_A,2osame,43.36,1.85,54.79
343,2_A,2osame,43.36,1.85,54.78
344,2_A,2osame,43.36,1.85,54.79
345,4_A,1o,43.35,1.75,54.9
346,2_K,1s,43.17,2.57,54.26
347,3_K,1s,43.17,2.57,54.26
348,2_A,1o,43.11,1.81,55.08
349,3_A,1o,43.11,1.79,55.1
350,4_A,2odifferent,43.1,1.67,55.23
351,6_A,1o,42.92,0.39,56.69
352,4_A,2osame,42.92,1.84,55.24
353,4_A,2osame,42.92,1.84,55.24
354,4_K,1s,42.76,2.56,54.68
355,6_A,2odifferent,42.68,0.31,57.01
356,4_A,1o,42.68,1.76,55.56
357,6_K,1o,42.58,5.08,52.34
358,6_A,2osame,42.5,0.47,57.03
359,6_A,2osame,42.5,0.47,57.03
360,3_K,2s,42.48,2.47,55.05
361,2_K,2s,42.48,2.47,55.05
362,5_K,1s,42.4,2.59,55.01
363,6_K,2odifferent,42.34,4.97,52.69
364,5_A,1o,42.28,2.42,55.31
365,6_A,1o,42.25,0.39,57.35
366,6_K,2osame,42.15,5.19,52.66
367,6_K,2osame,42.15,5.19,52.66
368,4_K,2s,42.1,2.46,55.44
369,5_A,2odifferent,42.04,2.33,55.63
370,7_A,1o,42.02,0.38,57.6
371,6_K,1o,41.91,5.08,53.01
372,5_A,2osame,41.84,2.51,55.65
373,5_A,2osame,41.84,2.51,55.65
374,7_Q,1o,41.78,7.65,50.58
375,7_A,2odifferent,41.78,0.3,57.91
376,7_K,1o,41.77,0.63,57.6
377,5_K,2s,41.76,2.49,55.75
378,5_A,1o,41.61,2.43,55.97
379,7_A,2osame,41.58,0.46,57.96
380,7_A,2osame,41.58,0.46,57.96
381,7_K,2odifferent,41.53,0.56,57.91
382,7_Q,2odifferent,41.53,7.52,50.95
383,3_A,1s,41.4,1.74,56.87
384,2_A,1s,41.4,1.74,56.87
385,7_A,1o,41.35,0.38,58.27
386,7_Q,2osame,41.33,7.78,50.89
387,7_Q,2osame,41.33,7.78,50.89
388,7_K,2osame,41.32,0.71,57.97
389,7_K,2osame,41.32,0.71,57.96
390,7_Q,1o,41.1,7.65,51.25
391,7_K,1o,41.09,0.64,58.27
392,4_A,1s,40.99,1.72,57.29
393,2_A,2s,40.74,1.64,57.62
394,3_A,2s,40.74,1.64,57.62
395,6_A,1s,40.6,0.46,58.94
396,4_A,2s,40.36,1.63,58.01
397,6_K,1s,40.29,4.82,54.9
398,5_A,1s,39.99,2.35,57.66
399,6_A,2s,39.97,0.38,59.65
400,7_A,1s,39.77,0.45,59.77
401,6_K,2s,39.67,4.7,55.63
402,7_Q,1s,39.62,7.21,53.17
403,7_K,1s,39.54,0.69,59.77
404,5_A,2s,39.39,2.24,58.36
405,7_A,2s,39.19,0.37,60.44
406,7_Q,2s,39.03,7.07,53.9
407,7_K,2s,38.96,0.61,60.43
408,9_A,2odifferent,38.43,0.32,61.25
409,9_A,2osame,38.1,0.48,61.42
410,9_A,1o,37.93,0.4,61.67
411,9_A,1o,37.92,0.4,61.69
412,9_A,2osame,37.41,0.48,62.11
413,9_K,2odifferent,37.26,0.57,62.17
414,T_A,2odifferent,37.2,0.32,62.48
415,9_K,2osame,36.89,0.73,62.38
416,T_A,2osame,36.83,0.48,62.69
417,9_K,1o,36.74,0.65,62.61
418,9_K,1o,36.72,0.65,62.63
419,T_A,1o,36.68,0.4,62.92
420,T_A,1o,36.66,0.4,62.94
421,9_A,1s,36.44,0.47,63.1
422,9_K,2osame,36.19,0.73,63.08
423,T_A,2osame,36.13,0.48,63.39
424,9_Q,2odifferent,36.05,0.84,63.12
425,T_K,2odifferent,36.02,0.57,63.4
426,9_A,2s,36.0,0.38,63.61
427,9_Q,2osame,35.64,0.99,63.37
428,T_K,2osame,35.62,0.73,63.65
429,9_Q,1o,35.51,0.91,63.58
430,9_Q,1o,35.49,0.91,63.59
431,T_K,1o,35.48,0.65,63.87
432,T_K,1o,35.47,0.65,63.88
433,9_K,1s,35.33,0.7,63.97
434,T_A,1s,35.26,0.47,64.27
435,K_A,2odifferent,35.02,0.34,64.63
436,9_Q,2osame,34.94,0.99,64.06
437,T_K,2osame,34.92,0.73,64.35
438,9_K,2s,34.92,0.62,64.46
439,T_A,2s,34.85,0.38,64.76
440,T_Q,2odifferent,34.81,0.84,64.35
441,Q_A,2odifferent,34.8,0.34,64.87
442,K_A,1o,34.44,0.42,65.14
443,K_A,1o,34.44,0.42,65.14
444,T_Q,2osame,34.36,0.99,64.64
445,T_Q,1o,34.25,0.92,64.83
446,T_Q,1o,34.24,0.92,64.84
447,Q_A,1o,34.21,0.42,65.37
448,Q_A,1o,34.21,0.42,65.37
449,T_K,1s,34.16,0.7,65.14
450,9_Q,1s,34.15,0.95,64.91
451,K_A,2osame,33.85,0.5,65.65
452,K_A,2osame,33.85,0.5,65.65
453,9_Q,2s,33.8,0.87,65.33
454,T_K,2s,33.77,0.62,65.61
455,T_Q,2osame,33.67,0.99,65.34
456,Q_A,2osame,33.62,0.5,65.88
457,Q_A,2osame,33.62,0.5,65.88
458,Q_K,2odifferent,33.59,0.59,65.82
459,Q_K,1o,32.99,0.67,66.35
460,Q_K,1o,32.98,0.67,66.35
461,K_A,1s,32.98,0.49,66.54
462,T_Q,1s,32.97,0.95,66.07
