,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_9,2osame,69.86,7.33,22.81
1,2_7,2osame,69.64,6.84,23.52
2,2_8,2osame,69.58,7.27,23.14
3,2_9,2odifferent,69.36,7.1,23.54
4,2_9,1o,69.3,7.21,23.49
5,2_7,2odifferent,69.15,6.62,24.23
6,2_8,2odifferent,69.08,7.04,23.87
7,2_7,1o,69.08,6.73,24.19
8,2_8,1o,69.02,7.16,23.82
9,2_6,2osame,68.2,6.74,25.07
10,2_6,2odifferent,67.74,6.52,25.74
11,2_6,1o,67.66,6.63,25.72
12,2_3,2osame,67.18,7.14,25.68
13,2_3,2odifferent,66.76,6.91,26.33
14,2_4,2osame,66.73,7.11,26.16
15,2_5,2osame,66.68,7.1,26.22
16,2_3,1o,66.66,7.02,26.32
17,2_4,2odifferent,66.33,6.88,26.79
18,2_5,2odifferent,66.28,6.87,26.85
19,2_4,1o,66.22,6.99,26.79
20,2_5,1o,66.17,6.98,26.85
21,2_9,2s,65.14,6.86,27.99
22,2_7,2s,64.92,6.42,28.66
23,2_8,2s,64.88,6.81,28.31
24,2_6,2s,63.6,6.34,30.06
25,2_3,2s,62.69,6.71,30.6
26,2_4,2s,62.28,6.69,31.03
27,2_5,2s,62.23,6.68,31.09
28,3_8,2osame,58.66,2.16,39.18
29,3_8,2osame,58.66,2.13,39.2
30,3_9,2osame,58.54,2.14,39.32
31,3_9,2osame,58.54,2.17,39.29
32,3_8,2odifferent,58.53,2.04,39.44
33,4_9,2osame,58.49,2.14,39.37
34,4_9,2osame,58.49,2.15,39.35
35,3_9,2odifferent,58.4,2.05,39.55
36,4_9,2odifferent,58.35,2.03,39.61
37,3_8,1o,58.28,2.07,39.65
38,3_8,1o,58.28,2.07,39.65
39,3_9,1o,58.16,2.09,39.76
40,3_9,1o,58.15,2.08,39.76
41,4_9,1o,58.11,2.07,39.82
42,4_9,1o,58.1,2.07,39.83
43,4_8,2osame,57.31,2.13,40.56
44,4_8,2osame,57.3,2.12,40.57
45,4_8,2odifferent,57.2,2.01,40.78
46,3_7,2osame,57.06,2.17,40.78
47,3_7,2osame,57.06,2.14,40.8
48,3_7,2odifferent,56.96,2.05,40.99
49,4_8,1o,56.94,2.05,41.01
50,4_8,1o,56.94,2.05,41.01
51,3_7,1o,56.69,2.09,41.22
52,3_7,1o,56.69,2.09,41.22
53,3_6,2osame,56.44,2.15,41.41
54,3_6,2osame,56.43,2.17,41.39
55,3_6,2odifferent,56.37,2.05,41.58
56,5_9,2osame,56.2,3.05,40.75
57,5_9,2osame,56.2,3.06,40.74
58,5_9,2odifferent,56.11,2.92,40.97
59,3_6,1o,56.09,2.09,41.82
60,3_6,1o,56.08,2.09,41.82
61,5_8,2osame,55.93,2.12,41.95
62,5_8,2osame,55.93,2.13,41.95
63,5_8,2odifferent,55.86,2.0,42.14
64,5_9,1o,55.84,2.97,41.19
65,5_9,1o,55.84,2.97,41.2
66,4_7,2osame,55.7,2.15,42.16
67,4_7,2osame,55.7,2.13,42.17
68,4_7,2odifferent,55.64,2.02,42.33
69,3_4,2osame,55.62,2.21,42.17
70,3_4,2osame,55.62,2.2,42.18
71,3_4,2odifferent,55.58,2.1,42.32
72,5_8,1o,55.58,2.04,42.38
73,3_5,2osame,55.57,2.19,42.24
74,5_8,1o,55.57,2.04,42.38
75,3_5,2osame,55.57,2.21,42.22
76,3_5,2odifferent,55.53,2.09,42.38
77,3_8,1s,55.41,2.01,42.58
78,4_7,1o,55.35,2.06,42.58
79,4_7,1o,55.35,2.06,42.58
80,3_9,1s,55.31,2.02,42.67
81,3_4,1o,55.29,2.14,42.58
82,3_4,1o,55.29,2.14,42.58
83,4_9,1s,55.26,2.02,42.72
84,3_5,1o,55.24,2.13,42.63
85,3_5,1o,55.24,2.13,42.63
86,4_6,2osame,55.08,2.15,42.77
87,4_6,2osame,55.08,2.14,42.78
88,4_6,2odifferent,55.04,2.03,42.93
89,4_6,1o,54.75,2.07,43.19
90,4_6,1o,54.74,2.07,43.19
91,3_8,2s,54.7,1.97,43.33
