,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_9,2osame,75.14,3.85,21.01
1,3_9,2osame,74.62,3.83,21.55
2,2_9,1o,74.52,3.73,21.75
3,4_9,2osame,74.5,3.82,21.68
4,3_9,1o,74.01,3.71,22.28
5,4_9,1o,73.89,3.7,22.41
6,2_9,2odifferent,73.85,3.66,22.49
7,3_9,2odifferent,73.35,3.61,23.04
8,4_9,2odifferent,73.23,3.59,23.17
9,5_9,2osame,72.81,3.69,23.5
10,9_Q,2osame,72.29,3.18,24.54
11,5_9,1o,72.23,3.57,24.2
12,9_Q,2odifferent,71.78,2.95,25.27
13,9_Q,1o,71.7,3.07,25.24
14,5_9,2odifferent,71.59,3.46,24.95
15,6_9,2osame,71.58,3.52,24.89
16,6_9,1o,71.02,3.4,25.58
17,9_J,2osame,70.71,3.06,26.22
18,8_9,2osame,70.61,3.42,25.98
19,6_9,2odifferent,70.39,3.29,26.31
20,7_9,2osame,70.3,3.41,26.29
21,9_J,2odifferent,70.25,2.84,26.91
22,9_J,1o,70.15,2.95,26.9
23,8_9,1o,70.05,3.3,26.65
24,7_9,1o,69.75,3.29,26.95
25,2_9,2s,69.49,3.51,27.0
26,8_9,2odifferent,69.44,3.18,27.38
27,7_9,2odifferent,69.15,3.18,27.67
28,9_T,2osame,69.14,2.95,27.91
29,3_9,2s,69.02,3.49,27.49
30,4_9,2s,68.9,3.48,27.62
31,9_T,2odifferent,68.73,2.73,28.54
32,9_T,1o,68.6,2.84,28.56
33,2_7,2osame,68.24,0.77,30.99
34,2_7,2osame,68.24,0.77,31.0
35,2_8,2osame,68.22,0.77,31.01
36,2_8,2osame,68.21,0.77,31.02
37,3_8,2osame,68.17,0.76,31.07
38,3_8,2osame,68.16,0.77,31.07
39,2_7,1o,67.7,0.69,31.61
40,2_7,1o,67.7,0.73,31.57
41,2_8,1o,67.68,0.73,31.59
42,2_8,1o,67.67,0.69,31.64
43,3_8,1o,67.63,0.71,31.66
44,3_8,1o,67.62,0.69,31.69
45,9_Q,2s,67.56,2.91,29.53
46,5_9,2s,67.36,3.38,29.25
47,2_7,2odifferent,67.15,0.65,32.19
48,2_8,2odifferent,67.13,0.65,32.22
49,3_8,2odifferent,67.08,0.63,32.29
50,2_6,2osame,67.01,0.77,32.22
51,2_6,2osame,67.0,0.77,32.23
52,3_7,2osame,66.82,0.75,32.43
53,3_7,2osame,66.81,0.76,32.43
54,4_8,2osame,66.75,0.77,32.49
55,4_8,2osame,66.75,0.76,32.48
56,2_6,1o,66.48,0.69,32.83
57,2_6,1o,66.48,0.73,32.79
58,3_7,1o,66.29,0.68,33.03
59,3_7,1o,66.29,0.7,33.0
60,6_9,2s,66.24,3.24,30.52
61,4_8,1o,66.23,0.69,33.09
62,4_8,1o,66.23,0.7,33.07
63,9_J,2s,66.14,2.82,31.04
64,2_3,2osame,66.01,0.82,33.17
65,2_3,2osame,66.01,0.82,33.17
66,2_4,2osame,65.96,0.82,33.23
67,2_4,2osame,65.96,0.82,33.22
68,2_6,2odifferent,65.96,0.66,33.39
69,3_7,2odifferent,65.77,0.62,33.61
70,4_8,2odifferent,65.7,0.62,33.68
71,3_6,2osame,65.58,0.76,33.66
72,3_6,2osame,65.58,0.76,33.66
73,2_3,1o,65.5,0.78,33.72
74,2_3,1o,65.5,0.76,33.74
75,2_4,1o,65.45,0.75,33.8
76,2_4,1o,65.45,0.78,33.77
77,2_5,2osame,65.44,0.8,33.76
78,2_5,2osame,65.44,0.8,33.76
79,4_7,2osame,65.4,0.75,33.84
80,4_7,2osame,65.4,0.76,33.85
81,8_9,2s,65.34,3.15,31.51
82,2_Q,2osame,65.33,0.79,33.88
83,2_J,2osame,65.26,0.78,33.96
84,7_Q,2osame,65.26,0.72,34.02
85,5_8,2osame,65.23,0.76,34.02
86,5_8,2osame,65.23,0.76,34.01
87,2_T,2osame,65.19,0.77,34.04
88,3_6,1o,65.08,0.7,34.22
89,3_6,1o,65.08,0.68,34.24
90,7_9,2s,65.07,3.15,31.78
91,2_3,2odifferent,64.99,0.73,34.29
92,2_5,1o,64.94,0.73,34.33
93,2_4,2odifferent,64.94,0.71,34.35
94,6_J,2osame,64.93,0.71,34.36
95,2_5,1o,64.93,0.77,34.3
96,3_Q,2osame,64.93,0.78,34.29
97,4_7,1o,64.9,0.69,34.41
98,4_7,1o,64.9,0.68,34.43
99,4_Q,2osame,64.89,0.78,34.34
100,3_J,2osame,64.86,0.77,34.38
101,2_Q,1o,64.85,0.71,34.44
102,4_J,2osame,64.81,0.77,34.42
103,3_T,2osame,64.79,0.76,34.46
104,2_J,1o,64.78,0.7,34.52
105,7_Q,1o,64.77,0.64,34.59
106,4_T,2osame,64.74,0.76,34.5
107,5_8,1o,64.74,0.68,34.58
108,9_T,2s,64.73,2.73,32.55
109,5_8,1o,64.73,0.68,34.59
110,2_T,1o,64.71,0.69,34.6
111,2_Q,2osame,64.65,0.79,34.56
112,6_Q,2osame,64.65,0.71,34.64
113,2_J,2osame,64.58,0.78,34.64
114,3_6,2odifferent,64.57,0.63,34.8
115,7_Q,2osame,64.57,0.72,34.71
116,5_T,2osame,64.56,0.75,34.69
117,3_4,2osame,64.53,0.8,34.66
118,3_4,2osame,64.53,0.8,34.66
119,2_T,2osame,64.5,0.77,34.73
120,2_7,1s,64.46,0.74,34.8
121,3_Q,1o,64.45,0.7,34.85
122,6_J,1o,64.45,0.63,34.92
123,2_8,1s,64.43,0.74,34.83
124,2_5,2odifferent,64.43,0.69,34.87
125,5_Q,2osame,64.41,0.76,34.83
126,4_Q,1o,64.41,0.7,34.9
127,4_7,2odifferent,64.39,0.61,35.0
128,3_J,1o,64.38,0.69,34.93
129,3_8,1s,64.38,0.74,34.88
130,2_Q,2odifferent,64.36,0.68,34.96
131,4_J,1o,64.34,0.69,34.98
132,5_J,2osame,64.33,0.75,34.91
133,8_Q,2osame,64.33,0.73,34.93
134,3_T,1o,64.31,0.68,35.01
135,2_J,2odifferent,64.29,0.67,35.04
136,7_Q,2odifferent,64.28,0.57,35.15
137,4_T,1o,64.27,0.68,35.06
138,6_J,2osame,64.25,0.71,35.05
139,3_Q,2osame,64.25,0.78,34.98
140,5_8,2odifferent,64.23,0.6,35.17
141,4_6,2osame,64.23,0.76,35.02
142,2_T,2odifferent,64.23,0.66,35.12
143,4_6,2osame,64.22,0.76,35.02
144,4_Q,2osame,64.2,0.78,35.02
145,3_J,2osame,64.18,0.77,35.06
146,2_Q,1o,64.17,0.76,35.08
147,6_Q,1o,64.17,0.63,35.2
148,6_8,2osame,64.16,0.7,35.14
149,6_8,2osame,64.15,0.7,35.14
150,4_J,2osame,64.13,0.77,35.11
151,2_J,1o,64.1,0.75,35.16
152,3_T,2osame,64.1,0.76,35.14
153,7_Q,1o,64.09,0.64,35.27
154,5_T,1o,64.09,0.68,35.24
155,4_T,2osame,64.06,0.75,35.19
156,3_4,1o,64.04,0.74,35.22
157,3_4,1o,64.04,0.75,35.21
158,2_T,1o,64.02,0.74,35.24
159,3_5,2osame,64.01,0.79,35.19
160,3_5,2osame,64.01,0.79,35.19
161,7_J,2osame,64.0,0.71,35.28
162,3_Q,2odifferent,63.97,0.64,35.39
163,6_J,2odifferent,63.97,0.55,35.47
164,6_Q,2osame,63.96,0.71,35.33
165,4_Q,2odifferent,63.93,0.63,35.44
166,5_Q,1o,63.93,0.68,35.38
167,3_J,2odifferent,63.9,0.63,35.46
168,5_7,2osame,63.88,0.75,35.38
169,5_7,2osame,63.88,0.75,35.37
170,5_T,2osame,63.87,0.75,35.37
171,5_J,1o,63.86,0.67,35.46
172,4_J,2odifferent,63.86,0.62,35.52
173,8_Q,1o,63.86,0.66,35.48
174,3_T,2odifferent,63.84,0.62,35.54
175,4_T,2odifferent,63.79,0.61,35.6
176,6_J,1o,63.77,0.63,35.59
177,3_Q,1o,63.77,0.72,35.51
178,4_6,1o,63.74,0.68,35.58
179,4_6,1o,63.74,0.69,35.57
180,4_Q,1o,63.73,0.71,35.56
181,5_Q,2osame,63.72,0.76,35.51
182,3_J,1o,63.7,0.71,35.59
183,6_Q,2odifferent,63.7,0.55,35.75
184,6_8,1o,63.68,0.63,35.69
185,6_T,2osame,63.68,0.7,35.62
186,6_8,1o,63.68,0.62,35.7
187,4_J,1o,63.66,0.7,35.64
188,5_J,2osame,63.65,0.75,35.6
189,8_Q,2osame,63.64,0.74,35.63
190,3_T,1o,63.63,0.7,35.67
191,5_T,2odifferent,63.62,0.6,35.78
192,4_T,1o,63.59,0.69,35.73
193,3_4,2odifferent,63.55,0.68,35.77
194,7_J,1o,63.54,0.64,35.83
195,3_5,1o,63.53,0.74,35.73
196,3_5,1o,63.53,0.72,35.75
197,6_Q,1o,63.49,0.63,35.87
198,5_Q,2odifferent,63.46,0.61,35.93
199,5_T,1o,63.41,0.68,35.91
200,5_7,1o,63.41,0.67,35.92
201,5_7,1o,63.4,0.67,35.93
202,5_J,2odifferent,63.4,0.6,36.0
203,8_Q,2odifferent,63.38,0.58,36.04
204,7_J,2osame,63.31,0.72,35.98
205,2_6,1s,63.31,0.74,35.95
206,5_Q,1o,63.26,0.69,36.05
207,4_6,2odifferent,63.25,0.61,36.14
208,6_T,1o,63.22,0.62,36.15
209,6_8,2odifferent,63.19,0.55,36.26
210,5_J,1o,63.19,0.68,36.13
211,8_Q,1o,63.17,0.66,36.17
212,3_7,1s,63.12,0.73,36.15
213,8_J,2osame,63.08,0.73,36.19
214,7_J,2odifferent,63.07,0.56,36.37
215,4_8,1s,63.07,0.74,36.19
216,3_5,2odifferent,63.05,0.66,36.29
217,7_8,2osame,63.03,0.71,36.26
218,7_8,2osame,63.03,0.71,36.26
219,6_T,2osame,62.99,0.7,36.31
220,2_7,2s,62.98,0.66,36.37
221,4_5,2osame,62.96,0.79,36.25
222,4_5,2osame,62.96,0.79,36.25
223,2_8,2s,62.95,0.65,36.4
224,5_7,2odifferent,62.92,0.59,36.49
225,3_8,2s,62.9,0.65,36.45
226,7_J,1o,62.85,0.64,36.51
227,6_7,2osame,62.81,0.69,36.5
228,2_K,1o,62.81,15.4,21.8
229,6_7,2osame,62.8,0.69,36.5
230,8_K,1o,62.79,14.92,22.29
231,6_T,2odifferent,62.76,0.55,36.69
232,7_T,2osame,62.75,0.71,36.54
233,5_6,2osame,62.7,0.75,36.55
234,5_6,2osame,62.7,0.75,36.55
235,2_K,2osame,62.68,15.59,21.73
236,8_K,2osame,62.66,15.12,22.23
237,8_J,1o,62.63,0.65,36.72
238,7_8,1o,62.58,0.63,36.79
239,7_8,1o,62.58,0.63,36.79
240,6_T,1o,62.54,0.63,36.84
241,4_5,1o,62.5,0.72,36.79
242,4_5,1o,62.49,0.72,36.78
243,7_K,1o,62.44,14.97,22.59
244,2_3,1s,62.39,0.79,36.82
245,8_J,2osame,62.38,0.73,36.89
246,3_K,1o,62.38,15.29,22.33
247,6_7,1o,62.35,0.62,37.03
248,6_7,1o,62.35,0.62,37.03
249,2_4,1s,62.34,0.78,36.87
250,4_K,1o,62.33,15.2,22.46
251,7_T,1o,62.31,0.63,37.06
252,7_K,2osame,62.3,15.16,22.53
253,2_K,2odifferent,62.28,15.23,22.49
254,8_K,2odifferent,62.26,14.72,23.02
255,5_6,1o,62.25,0.67,37.08
256,5_6,1o,62.24,0.67,37.09
257,3_K,2osame,62.24,15.49,22.27
258,4_K,2osame,62.2,15.4,22.4
259,8_J,2odifferent,62.17,0.57,37.26
260,6_K,1o,62.17,14.99,22.84
261,7_8,2odifferent,62.1,0.55,37.34
262,2_K,1o,62.09,15.44,22.47
263,8_K,1o,62.07,14.92,23.01
264,7_T,2osame,62.05,0.71,37.24
265,6_K,2osame,62.03,15.18,22.79
