,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2osame,87.27,2.82,9.91
1,2_3,2osame,87.27,2.82,9.91
2,2_4,2osame,87.12,2.81,10.07
3,2_4,2osame,87.12,2.81,10.07
4,2_5,1o,86.95,5.78,7.26
5,3_4,2osame,86.58,2.81,10.61
6,3_4,2osame,86.58,2.81,10.61
7,2_3,1o,86.51,2.78,10.7
8,2_3,1o,86.51,2.77,10.72
9,2_4,1o,86.37,2.75,10.88
10,2_4,1o,86.37,2.78,10.85
11,2_5,2odifferent,86.14,5.71,8.14
12,3_4,1o,85.84,2.74,11.42
13,3_4,1o,85.84,2.75,11.4
14,2_3,2odifferent,85.76,2.73,11.51
15,2_4,2odifferent,85.62,2.71,11.67
16,3_5,1o,85.15,5.66,9.19
17,3_4,2odifferent,85.1,2.69,12.21
18,3_5,2odifferent,84.37,5.57,10.06
19,4_5,1o,83.36,5.52,11.12
20,2_3,1s,82.92,2.66,14.42
21,2_4,1s,82.78,2.65,14.57
22,4_5,2odifferent,82.61,5.42,11.97
23,3_4,1s,82.26,2.65,15.09
24,2_5,2s,81.77,5.43,12.8
25,2_3,2s,81.74,2.59,15.67
26,2_4,2s,81.61,2.58,15.81
27,3_4,2s,81.14,2.57,16.28
28,2_2,2osame,80.83,2.84,16.33
29,3_3,2osame,80.8,2.82,16.38
30,4_4,2osame,80.76,2.81,16.43
31,2_2,1o,80.17,2.8,17.03
32,3_3,1o,80.14,2.77,17.09
33,3_5,2s,80.11,5.33,14.57
34,4_4,1o,80.1,2.74,17.15
35,2_2,2odifferent,79.51,2.77,17.72
36,3_3,2odifferent,79.48,2.72,17.81
37,4_4,2odifferent,79.44,2.68,17.88
38,4_5,2s,78.46,5.21,16.33
39,2_7,1o,70.98,1.93,27.09
40,2_6,1o,70.87,2.16,26.97
41,2_7,2osame,70.79,2.0,27.21
42,2_7,2osame,70.79,2.0,27.21
43,2_6,2osame,70.66,2.23,27.1
44,2_6,2osame,70.66,2.23,27.1
45,2_7,2odifferent,70.45,1.89,27.66
46,2_K,1o,70.44,0.7,28.86
47,2_6,2odifferent,70.34,2.12,27.53
48,2_A,1o,70.33,0.53,29.14
49,3_8,1o,70.29,1.69,28.02
50,2_8,1o,70.28,1.69,28.03
51,2_7,1o,70.25,1.96,27.78
52,3_K,1o,70.25,0.69,29.05
53,2_K,2osame,70.24,0.78,28.98
54,2_K,2osame,70.24,0.78,28.98
55,3_7,1o,70.17,1.92,27.91
56,2_6,1o,70.14,2.2,27.66
57,3_A,1o,70.14,0.52,29.34
58,2_A,2osame,70.12,0.6,29.27
59,2_A,2osame,70.12,0.6,29.27
60,3_8,2osame,70.08,1.77,28.15
61,3_8,2osame,70.08,1.77,28.15
62,2_8,2osame,70.07,1.77,28.16
63,4_K,1o,70.07,0.69,29.25
64,2_8,2osame,70.07,1.77,28.16
65,3_6,1o,70.06,2.15,27.79
66,3_K,2osame,70.05,0.77,29.18
67,3_K,2osame,70.05,0.77,29.18
68,2_Q,1o,70.05,0.87,29.07
69,3_7,2osame,69.96,1.99,28.05
70,3_7,2osame,69.96,1.99,28.05
71,4_A,1o,69.95,0.52,29.53
72,3_A,2osame,69.93,0.6,29.47
73,3_A,2osame,69.93,0.6,29.47
74,2_K,2odifferent,69.92,0.67,29.42
75,3_Q,1o,69.87,0.87,29.27
76,4_K,2osame,69.86,0.76,29.38
77,4_K,2osame,69.86,0.76,29.38
