,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_T,2osame,71.68,5.44,22.87
1,2_9,2osame,71.4,5.39,23.22
2,2_7,2osame,71.18,4.95,23.87
3,2_T,2odifferent,71.13,5.26,23.61
4,2_T,1o,71.1,5.35,23.55
5,2_8,2osame,71.06,5.39,23.55
6,2_9,2odifferent,70.85,5.21,23.94
7,2_9,1o,70.81,5.3,23.89
8,2_7,2odifferent,70.65,4.78,24.57
9,2_7,1o,70.6,4.87,24.53
10,2_8,2odifferent,70.53,5.21,24.27
11,2_8,1o,70.48,5.3,24.22
12,2_6,2osame,70.08,4.85,25.07
13,2_6,2odifferent,69.58,4.68,25.74
14,2_6,1o,69.52,4.77,25.72
15,2_3,2osame,69.02,5.25,25.73
16,2_4,2osame,68.57,5.22,26.2
17,2_3,2odifferent,68.56,5.07,26.37
18,2_3,1o,68.48,5.16,26.36
19,2_5,2osame,68.13,5.2,26.67
20,2_4,2odifferent,68.12,5.05,26.84
21,2_4,1o,68.03,5.14,26.83
22,2_5,2odifferent,67.69,5.02,27.29
23,2_5,1o,67.59,5.11,27.29
24,2_T,2s,66.85,5.1,28.05
25,2_9,2s,66.58,5.05,28.38
26,2_7,2s,66.36,4.65,28.99
27,2_8,2s,66.26,5.05,28.69
28,2_6,2s,65.35,4.57,30.07
29,2_3,2s,64.41,4.95,30.64
30,2_4,2s,64.0,4.93,31.07
31,2_5,2s,63.6,4.91,31.5
32,3_T,2osame,59.07,1.54,39.4
33,3_T,2osame,59.06,1.51,39.42
34,3_8,2osame,58.94,1.5,39.57
35,3_T,2odifferent,58.93,1.42,39.65
36,3_8,2osame,58.93,1.52,39.55
37,3_9,2osame,58.83,1.49,39.68
38,3_9,2osame,58.83,1.51,39.66
39,3_8,2odifferent,58.8,1.41,39.79
40,4_9,2osame,58.78,1.5,39.72
41,4_9,2osame,58.78,1.49,39.73
42,3_9,2odifferent,58.7,1.4,39.9
43,3_T,1o,58.68,1.46,39.86
44,3_T,1o,58.68,1.46,39.87
45,4_T,2osame,58.67,1.51,39.82
46,4_T,2osame,58.66,1.5,39.84
47,4_9,2odifferent,58.65,1.38,39.97
48,3_8,1o,58.55,1.44,40.01
49,3_8,1o,58.55,1.44,40.0
50,4_T,2odifferent,58.54,1.39,40.07
51,3_9,1o,58.45,1.43,40.12
52,3_9,1o,58.45,1.43,40.12
53,4_9,1o,58.4,1.42,40.18
54,4_9,1o,58.4,1.42,40.18
55,4_T,1o,58.29,1.43,40.29
56,4_T,1o,58.28,1.43,40.29
57,5_T,2osame,57.71,2.41,39.89
58,5_T,2osame,57.71,2.41,39.88
59,5_T,2odifferent,57.6,2.28,40.12
60,4_8,2osame,57.58,1.49,40.94
61,4_8,2osame,57.57,1.5,40.93
62,4_8,2odifferent,57.48,1.38,41.14
63,5_9,2osame,57.43,1.48,41.09
64,5_9,2osame,57.43,1.48,41.1
65,3_7,2osame,57.39,1.51,41.1
66,3_7,2osame,57.38,1.54,41.08
67,5_9,2odifferent,57.34,1.36,41.3
68,5_T,1o,57.34,2.32,40.34
69,5_T,1o,57.34,2.32,40.34
70,3_7,2odifferent,57.3,1.42,41.29
71,4_8,1o,57.21,1.42,41.37
72,4_8,1o,57.21,1.42,41.37
73,5_9,1o,57.07,1.4,41.53
74,3_6,2osame,57.07,1.54,41.39
75,3_6,2osame,57.07,1.52,41.41
76,5_9,1o,57.06,1.4,41.54
77,3_7,1o,57.02,1.46,41.52
78,3_7,1o,57.02,1.45,41.52
79,3_6,2odifferent,57.0,1.42,41.58
80,3_6,1o,56.72,1.46,41.82
