,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2osame,71.51,8.28,20.21
1,2_7,1o,70.94,8.1,20.96
2,2_7,2odifferent,70.31,7.97,21.72
3,3_7,2osame,69.84,8.13,22.04
4,3_7,1o,69.29,7.95,22.76
5,3_7,2odifferent,68.68,7.81,23.51
6,4_7,2osame,68.17,7.98,23.86
7,7_9,2osame,68.16,7.35,24.49
8,5_7,2osame,68.08,7.94,23.98
9,7_9,2odifferent,67.76,7.02,25.22
10,4_7,1o,67.64,7.8,24.56
11,7_9,1o,67.62,7.19,25.19
12,5_7,1o,67.55,7.77,24.68
13,2_6,2osame,67.28,2.08,30.64
14,2_6,2osame,67.28,2.08,30.64
15,4_7,2odifferent,67.06,7.64,25.3
16,5_7,2odifferent,66.97,7.6,25.43
17,2_6,1o,66.73,2.04,31.23
18,2_6,1o,66.73,2.0,31.27
19,7_8,2osame,66.69,7.19,26.12
20,6_7,2osame,66.53,7.77,25.69
21,7_8,2odifferent,66.33,6.87,26.8
22,2_6,2odifferent,66.18,1.96,31.86
23,7_8,1o,66.17,7.03,26.8
24,2_7,2s,66.05,7.69,26.27
25,6_7,1o,66.03,7.6,26.37
26,2_3,2osame,66.0,2.13,31.87
27,2_3,2osame,66.0,2.13,31.87
28,2_8,2osame,65.76,2.08,32.16
29,3_6,2osame,65.74,2.07,32.18
30,3_6,2osame,65.74,2.07,32.19
31,2_9,2osame,65.72,2.1,32.18
32,3_8,2osame,65.56,2.08,32.36
33,2_4,2osame,65.48,2.12,32.41
34,2_4,2osame,65.48,2.12,32.41
35,2_3,1o,65.47,2.09,32.44
36,2_3,1o,65.47,2.07,32.46
37,6_7,2odifferent,65.46,7.44,27.1
38,2_5,2osame,65.43,2.12,32.45
39,2_5,2osame,65.43,2.12,32.45
40,4_9,2osame,65.41,2.09,32.51
41,2_8,1o,65.25,2.0,32.75
42,3_9,2osame,65.23,2.09,32.68
43,3_6,1o,65.22,1.99,32.79
44,3_6,1o,65.22,2.02,32.76
45,2_9,1o,65.21,2.02,32.77
46,2_8,2osame,65.07,2.08,32.85
47,3_8,1o,65.06,2.0,32.94
48,2_9,2osame,65.03,2.1,32.87
49,2_4,1o,64.96,2.05,33.0
50,2_4,1o,64.95,2.08,32.97
51,2_3,2odifferent,64.94,2.03,33.03
52,2_5,1o,64.91,2.04,33.05
53,2_5,1o,64.91,2.08,33.01
54,4_9,1o,64.9,2.01,33.09
55,3_8,2osame,64.88,2.08,33.05
56,2_8,2odifferent,64.74,1.96,33.3
57,3_9,1o,64.72,2.01,33.27
58,4_9,2osame,64.71,2.09,33.2
59,2_9,2odifferent,64.7,1.98,33.32
60,3_6,2odifferent,64.69,1.94,33.37
61,2_8,1o,64.56,2.04,33.4
62,3_8,2odifferent,64.55,1.94,33.51
63,3_9,2osame,64.54,2.09,33.37
64,3_7,2s,64.53,7.56,27.91
65,2_9,1o,64.52,2.06,33.41
66,2_4,2odifferent,64.43,2.01,33.56
67,2_5,2odifferent,64.39,2.0,33.61
68,4_9,2odifferent,64.39,1.94,33.67
69,3_8,1o,64.37,2.02,33.61
70,4_8,2osame,64.26,2.07,33.67
71,4_6,2osame,64.25,2.06,33.69
72,4_6,2osame,64.25,2.06,33.69
73,3_9,2odifferent,64.22,1.95,33.83
74,4_9,1o,64.21,2.02,33.77
75,5_9,2osame,64.11,2.09,33.8
76,3_9,1o,64.04,2.03,33.93
