,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2osame,74.78,4.41,20.82
1,2_7,1o,74.17,4.28,21.55
2,2_7,2odifferent,73.5,4.2,22.3
3,7_Q,2osame,73.4,3.79,22.81
4,3_7,2osame,73.07,4.28,22.64
5,7_Q,2odifferent,72.86,3.55,23.59
6,7_Q,1o,72.8,3.67,23.53
7,3_7,1o,72.49,4.15,23.36
8,3_7,2odifferent,71.85,4.05,24.1
9,7_J,2osame,71.83,3.68,24.49
10,4_7,2osame,71.38,4.15,24.46
11,7_J,2odifferent,71.33,3.44,25.23
12,7_J,1o,71.25,3.56,25.19
13,4_7,1o,70.82,4.03,25.15
14,7_T,2osame,70.26,3.56,26.17
15,4_7,2odifferent,70.2,3.92,25.88
16,7_T,2odifferent,69.81,3.33,26.86
17,7_T,1o,69.71,3.45,26.85
18,5_7,2osame,69.69,4.03,26.28
19,5_7,1o,69.16,3.9,26.94
20,2_7,2s,69.15,4.02,26.83
21,7_9,2osame,68.79,3.46,27.75
22,5_7,2odifferent,68.56,3.79,27.65
23,7_Q,2s,68.51,3.45,28.03
24,6_7,2osame,68.46,3.86,27.68
25,7_9,2odifferent,68.39,3.23,28.38
26,7_9,1o,68.26,3.34,28.4
27,6_7,1o,67.95,3.74,28.32
28,7_8,2osame,67.68,3.36,28.96
29,3_7,2s,67.6,3.92,28.48
30,6_7,2odifferent,67.36,3.62,29.02
31,7_8,2odifferent,67.31,3.13,29.57
32,2_6,2osame,67.18,0.77,32.05
33,2_6,2osame,67.18,0.77,32.05
34,7_8,1o,67.16,3.24,29.6
35,7_J,2s,67.1,3.37,29.54
36,2_6,1o,66.65,0.73,32.61
37,2_6,1o,66.65,0.69,32.65
38,2_3,2osame,66.29,0.83,32.88
39,2_3,2osame,66.29,0.83,32.88
40,2_6,2odifferent,66.12,0.66,33.22
41,4_7,2s,66.06,3.82,30.12
42,2_3,1o,65.78,0.77,33.45
43,2_4,2osame,65.77,0.82,33.41
44,2_3,1o,65.77,0.79,33.43
45,2_4,2osame,65.77,0.82,33.42
46,7_T,2s,65.68,3.28,31.04
47,3_6,2osame,65.65,0.76,33.59
48,3_6,2osame,65.64,0.76,33.6
49,2_5,2osame,65.56,0.81,33.64
50,2_5,2osame,65.55,0.81,33.64
51,2_3,2odifferent,65.26,0.74,34.01
52,2_4,1o,65.26,0.78,33.96
53,2_4,1o,65.26,0.75,33.99
54,3_6,1o,65.15,0.71,34.15
55,3_6,1o,65.14,0.68,34.17
56,2_5,1o,65.05,0.73,34.22
57,2_5,1o,65.05,0.77,34.18
58,2_8,2osame,64.84,0.77,34.39
59,2_4,2odifferent,64.75,0.71,34.54
60,3_8,2osame,64.65,0.77,34.58
61,3_6,2odifferent,64.64,0.63,34.73
62,2_5,2odifferent,64.54,0.7,34.76
63,5_7,2s,64.53,3.72,31.76
64,2_Q,2osame,64.47,0.79,34.74
65,2_J,2osame,64.45,0.78,34.78
66,2_9,2osame,64.45,0.77,34.78
67,2_T,2osame,64.38,0.77,34.85
68,2_8,1o,64.37,0.69,34.94
69,7_9,2s,64.34,3.2,32.46
70,6_J,2osame,64.27,0.7,35.03
71,3_4,2osame,64.23,0.81,34.96
72,3_4,2osame,64.23,0.81,34.96
73,3_8,1o,64.18,0.69,35.13
74,2_8,2osame,64.16,0.77,35.07
75,4_6,2osame,64.15,0.75,35.1
76,4_6,2osame,64.15,0.75,35.1
77,4_9,2osame,64.14,0.76,35.11
78,3_5,2osame,64.02,0.8,35.19
79,3_5,2osame,64.02,0.8,35.18
80,2_Q,1o,64.0,0.71,35.29
81,6_Q,2osame,63.99,0.7,35.31
82,2_9,1o,63.99,0.69,35.32
83,2_J,1o,63.98,0.7,35.33
84,3_Q,2osame,63.98,0.77,35.24
85,3_8,2osame,63.97,0.77,35.27
86,3_9,2osame,63.96,0.76,35.28
87,3_J,2osame,63.95,0.77,35.28
88,5_T,2osame,63.95,0.74,35.31
89,2_T,1o,63.91,0.69,35.4
90,2_8,2odifferent,63.9,0.65,35.45
