,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_J,2osame,73.07,4.04,22.89
1,2_T,2osame,72.69,4.03,23.28
2,2_7,2osame,72.54,3.59,23.87
3,2_J,2odifferent,72.48,3.9,23.62
4,2_J,1o,72.46,3.97,23.57
5,2_9,2osame,72.35,4.03,23.62
6,2_T,2odifferent,72.11,3.88,24.0
7,2_T,1o,72.09,3.96,23.95
8,2_8,2osame,72.07,4.03,23.9
9,2_7,2odifferent,71.97,3.46,24.57
10,2_7,1o,71.94,3.52,24.53
11,2_9,2odifferent,71.78,3.88,24.34
12,2_9,1o,71.75,3.96,24.29
13,2_8,2odifferent,71.51,3.88,24.61
14,2_8,1o,71.48,3.95,24.56
15,2_6,2osame,71.0,3.48,25.52
16,2_6,2odifferent,70.48,3.35,26.17
17,2_6,1o,70.43,3.41,26.16
18,2_3,2osame,70.33,3.9,25.77
19,2_4,2osame,69.88,3.87,26.25
20,2_3,2odifferent,69.84,3.75,26.41
21,2_3,1o,69.77,3.82,26.4
22,2_5,2osame,69.44,3.85,26.71
23,2_4,2odifferent,69.4,3.72,26.88
24,2_4,1o,69.33,3.8,26.88
25,2_5,2odifferent,68.97,3.7,27.33
26,2_5,1o,68.89,3.77,27.34
27,2_J,2s,68.14,3.78,28.09
28,2_T,2s,67.8,3.77,28.43
29,2_7,2s,67.62,3.37,29.01
30,2_9,2s,67.47,3.77,28.76
31,2_8,2s,67.21,3.77,29.02
32,2_6,2s,66.24,3.29,30.48
33,2_3,2s,65.65,3.67,30.68
34,2_4,2s,65.24,3.65,31.12
35,2_5,2s,64.83,3.63,31.54
36,3_J,2osame,59.46,1.13,39.41
37,3_J,2osame,59.46,1.1,39.44
38,3_J,2odifferent,59.32,1.01,39.67
39,3_T,2osame,59.13,1.09,39.79
40,3_T,2osame,59.13,1.11,39.76
41,3_J,1o,59.08,1.05,39.88
42,3_J,1o,59.07,1.05,39.88
43,4_J,2osame,59.06,1.09,39.85
44,4_J,2osame,59.06,1.1,39.84
45,3_8,2osame,59.03,1.1,39.87
46,3_8,2osame,59.03,1.12,39.85
47,3_T,2odifferent,59.0,1.0,40.01
48,4_J,2odifferent,58.93,0.98,40.08
49,3_8,2odifferent,58.91,1.01,40.09
50,3_9,2osame,58.87,1.11,40.02
51,3_9,2osame,58.87,1.08,40.04
52,4_9,2osame,58.82,1.08,40.1
53,4_9,2osame,58.82,1.1,40.09
54,3_T,1o,58.75,1.03,40.22
55,3_9,2odifferent,58.75,0.99,40.26
56,3_T,1o,58.74,1.03,40.23
57,4_T,2osame,58.73,1.08,40.19
58,4_T,2osame,58.72,1.07,40.2
59,4_9,2odifferent,58.7,0.98,40.32
60,5_T,2osame,58.68,1.07,40.25
61,5_T,2osame,58.68,1.08,40.24
62,4_J,1o,58.68,1.02,40.3
63,4_J,1o,58.68,1.02,40.3
64,3_8,1o,58.65,1.04,40.3
65,3_8,1o,58.65,1.04,40.31
66,4_T,2odifferent,58.61,0.97,40.42
67,5_T,2odifferent,58.56,0.96,40.47
68,3_9,1o,58.5,1.03,40.47
69,3_9,1o,58.49,1.03,40.48
70,4_9,1o,58.45,1.02,40.54
71,4_9,1o,58.44,1.02,40.54
72,4_T,1o,58.35,1.0,40.65
73,4_T,1o,58.35,1.01,40.64
74,5_T,1o,58.31,1.0,40.7
