,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2osame,67.21,9.63,23.16
1,2_8,2osame,67.1,10.12,22.78
2,2_7,2odifferent,66.79,9.34,23.88
3,2_7,1o,66.69,9.48,23.83
4,2_8,2odifferent,66.67,9.81,23.52
5,2_8,1o,66.57,9.96,23.46
6,2_6,2osame,65.71,9.53,24.76
7,2_6,2odifferent,65.32,9.24,25.44
8,2_6,1o,65.2,9.38,25.41
9,2_3,2osame,64.39,9.93,25.68
10,2_4,2osame,64.34,9.91,25.75
11,2_3,2odifferent,64.05,9.62,26.33
12,2_4,2odifferent,64.0,9.61,26.4
13,2_3,1o,63.91,9.77,26.32
14,2_5,2osame,63.85,9.89,26.26
15,2_4,1o,63.85,9.76,26.39
16,2_5,2odifferent,63.52,9.59,26.9
17,2_5,1o,63.37,9.74,26.89
18,2_7,2s,62.67,9.02,28.31
19,2_8,2s,62.58,9.46,27.97
20,2_6,2s,61.3,8.94,29.77
21,2_3,2s,60.09,9.3,30.6
22,2_4,2s,60.04,9.29,30.67
23,2_5,2s,59.61,9.28,31.12
24,3_8,2osame,57.75,3.34,38.9
25,3_8,2osame,57.75,3.32,38.93
26,3_8,2odifferent,57.62,3.21,39.17
27,3_8,1o,57.37,3.26,39.37
28,3_8,1o,57.37,3.26,39.38
29,4_8,2osame,56.37,3.32,40.31
30,4_8,2osame,56.37,3.33,40.3
31,4_8,2odifferent,56.27,3.2,40.53
32,3_7,2osame,56.17,3.33,40.5
33,3_7,2osame,56.17,3.31,40.52
34,3_7,2odifferent,56.08,3.2,40.72
35,4_8,1o,56.0,3.24,40.76
36,4_8,1o,56.0,3.24,40.76
37,3_7,1o,55.81,3.25,40.95
38,3_7,1o,55.8,3.25,40.95
39,3_6,2osame,55.49,3.32,41.19
40,3_6,2osame,55.49,3.34,41.17
41,3_6,2odifferent,55.43,3.21,41.37
42,3_6,1o,55.14,3.25,41.61
43,3_6,1o,55.14,3.25,41.61
44,3_4,2osame,54.81,3.37,41.82
45,3_4,2osame,54.81,3.39,41.8
46,4_7,2osame,54.78,3.32,41.9
47,4_7,2osame,54.78,3.31,41.91
48,3_4,2odifferent,54.77,3.26,41.96
49,4_7,2odifferent,54.73,3.19,42.08
50,3_8,1s,54.57,3.11,42.31
51,3_4,1o,54.47,3.31,42.22
52,3_4,1o,54.47,3.31,42.22
53,4_7,1o,54.44,3.23,42.33
54,4_7,1o,54.44,3.23,42.33
55,3_5,2osame,54.32,3.36,42.33
56,3_5,2osame,54.32,3.38,42.31
57,3_5,2odifferent,54.29,3.25,42.46
58,4_6,2osame,54.16,3.32,42.52
59,4_6,2osame,54.16,3.33,42.51
60,4_6,2odifferent,54.13,3.19,42.68
61,3_5,1o,53.99,3.29,42.72
62,3_5,1o,53.99,3.29,42.72
63,5_8,2osame,53.93,4.22,41.85
