,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_K,2odifferent,66.2,2.1,31.7
1,2_K,1o,66.03,2.15,31.82
2,2_Q,2odifferent,65.82,2.47,31.71
3,2_Q,1o,65.64,2.52,31.84
4,2_7,2odifferent,65.49,4.06,30.45
5,2_J,2odifferent,65.44,2.85,31.71
6,2_7,1o,65.31,4.1,30.59
7,2_J,1o,65.25,2.9,31.84
8,2_A,2odifferent,65.12,1.62,33.26
9,2_9,2odifferent,65.11,3.65,31.24
10,2_8,2odifferent,65.11,4.06,30.83
11,2_T,2odifferent,65.05,3.24,31.71
12,2_A,1o,64.93,1.67,33.4
13,2_9,1o,64.92,3.7,31.38
14,2_8,1o,64.92,4.11,30.97
15,2_T,1o,64.86,3.29,31.84
16,2_6,2odifferent,64.41,4.38,31.2
17,2_6,1o,64.21,4.43,31.36
18,2_3,2odifferent,63.66,6.08,30.26
19,2_3,1o,63.45,6.13,30.42
20,2_4,2odifferent,63.28,5.62,31.09
21,2_4,1o,63.06,5.67,31.26
22,2_5,2odifferent,62.9,5.18,31.92
23,2_5,1o,62.68,5.23,32.09
24,2_K,2s,62.25,2.01,35.74
25,2_Q,2s,61.9,2.37,35.74
26,2_7,2s,61.59,3.87,34.54
27,2_J,2s,61.54,2.73,35.73
28,2_A,2s,61.25,1.58,37.18
29,2_8,2s,61.24,3.86,34.89
30,2_9,2s,61.24,3.48,35.28
31,2_T,2s,61.19,3.09,35.72
32,2_6,2s,60.59,4.19,35.22
33,2_3,2s,59.89,5.8,34.31
34,2_4,2s,59.54,5.37,35.09
35,2_5,2s,59.19,4.95,35.86
36,3_K,2odifferent,53.66,0.95,45.38
37,4_K,2odifferent,53.33,0.92,45.75
38,3_Q,2odifferent,53.33,1.25,45.43
39,3_K,1o,53.27,0.99,45.74
40,3_K,1o,53.26,0.99,45.75
41,3_A,2odifferent,53.21,0.65,46.13
42,6_A,2odifferent,53.17,0.57,46.26
43,3_8,2odifferent,53.04,2.55,44.41
44,4_Q,2odifferent,52.99,1.22,45.79
45,3_J,2odifferent,52.99,1.55,45.46
46,5_K,2odifferent,52.99,0.9,46.11
47,9_A,2odifferent,52.97,0.54,46.5
48,4_K,1o,52.92,0.96,46.11
49,3_Q,1o,52.92,1.29,45.79
50,3_Q,1o,52.92,1.29,45.79
51,4_K,1o,52.92,0.96,46.12
52,4_A,2odifferent,52.88,0.63,46.5
53,3_K,2osame,52.87,1.02,46.11
54,3_K,2osame,52.87,1.02,46.11
55,3_A,1o,52.8,0.69,46.51
56,3_A,1o,52.8,0.69,46.51
57,6_A,1o,52.76,0.61,46.63
58,6_A,1o,52.76,0.61,46.63
59,K_A,2odifferent,52.75,0.58,46.67
60,4_9,2odifferent,52.7,2.18,45.12
61,3_9,2odifferent,52.7,2.19,45.1
62,3_T,2odifferent,52.65,1.86,45.49
63,4_J,2odifferent,52.65,1.53,45.83
64,5_Q,2odifferent,52.65,1.2,46.15
65,3_8,1o,52.64,2.58,44.78
66,8_A,2odifferent,52.63,0.52,46.85
67,3_8,1o,52.63,2.58,44.78
68,4_Q,1o,52.58,1.26,46.17
69,3_J,1o,52.58,1.59,45.83
70,5_K,1o,52.58,0.94,46.49
71,4_Q,1o,52.58,1.26,46.16
72,3_J,1o,52.58,1.59,45.83
73,5_K,1o,52.58,0.94,46.48
