,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2osame,63.21,5.23,31.56
1,2_4,2osame,63.07,5.25,31.68
2,2_4,2osame,63.07,5.25,31.68
3,2_3,2osame,62.96,5.26,31.78
4,2_3,2osame,62.96,5.26,31.78
5,2_7,1o,62.71,5.13,32.16
6,2_4,1o,62.57,5.19,32.24
7,2_4,1o,62.57,5.16,32.27
8,2_7,2osame,62.52,5.23,32.25
9,2_3,1o,62.46,5.18,32.36
10,2_3,1o,62.46,5.2,32.34
11,2_7,2odifferent,62.21,5.07,32.72
12,2_6,2osame,62.08,5.21,32.71
13,3_4,2osame,62.07,5.25,32.67
14,3_4,2osame,62.07,5.25,32.68
15,2_4,2odifferent,62.06,5.1,32.84
16,2_7,1o,62.02,5.17,32.81
17,2_5,2osame,61.96,14.86,23.18
18,2_3,2odifferent,61.94,5.12,32.93
19,3_7,2osame,61.9,5.23,32.87
20,3_5,2osame,61.88,14.8,23.32
21,2_6,1o,61.6,5.11,33.29
22,3_4,1o,61.59,5.16,33.25
23,3_4,1o,61.59,5.17,33.24
24,5_7,2osame,61.55,14.02,24.43
25,2_5,1o,61.52,14.59,23.89
26,3_5,1o,61.44,14.54,24.02
27,3_7,1o,61.42,5.13,33.45
28,2_6,2osame,61.39,5.21,33.4
29,5_7,2odifferent,61.32,13.52,25.15
30,3_7,2osame,61.21,5.23,33.56
31,2_6,2odifferent,61.12,5.06,33.83
32,5_7,1o,61.1,13.77,25.12
33,3_4,2odifferent,61.09,5.08,33.83
34,2_5,2odifferent,61.02,14.38,24.61
35,3_7,2odifferent,60.94,5.05,34.01
36,3_5,2odifferent,60.94,14.31,24.76
37,2_6,1o,60.91,5.15,33.94
38,3_6,2osame,60.77,5.21,34.02
39,3_7,1o,60.73,5.15,34.12
40,4_7,2osame,60.55,5.23,34.23
41,3_6,1o,60.31,5.11,34.57
42,5_6,2osame,60.09,13.87,26.04
43,4_7,1o,60.09,5.12,34.78
44,3_6,2osame,60.08,5.21,34.71
45,5_6,2odifferent,59.91,13.37,26.72
46,4_5,2osame,59.88,14.66,25.45
47,4_7,2osame,59.86,5.22,34.92
48,3_6,2odifferent,59.85,5.04,35.12
49,5_6,1o,59.66,13.62,26.72
50,4_7,2odifferent,59.63,5.03,35.33
