,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2osame,50.68,20.78,28.54
1,2_3,2osame,50.68,20.78,28.54
2,2_3,1o,50.27,20.55,29.18
3,2_3,1o,50.27,20.56,29.16
4,2_3,2odifferent,49.87,20.33,29.8
5,2_3,1s,48.4,19.15,32.45
6,2_2,2osame,47.54,3.67,48.79
7,2_3,2s,47.12,18.91,33.97
8,2_2,1o,47.1,3.64,49.26
9,2_2,2odifferent,46.67,3.6,49.73
10,3_3,2osame,46.61,3.06,50.34
11,3_3,1o,46.18,3.0,50.82
12,3_3,2odifferent,45.75,2.95,51.31
13,2_K,1o,44.61,0.81,54.58
14,2_Q,1o,44.53,1.07,54.41
15,2_J,1o,44.44,1.47,54.09
16,2_K,2odifferent,44.33,0.77,54.9
17,2_4,2osame,44.31,35.69,20.0
18,2_Q,2odifferent,44.24,1.03,54.73
19,2_K,2osame,44.23,0.89,54.88
20,2_K,2osame,44.23,0.88,54.89
21,2_7,1o,44.19,8.33,47.48
22,2_J,2odifferent,44.16,1.43,54.41
23,2_Q,2osame,44.15,1.13,54.72
24,2_Q,2osame,44.14,1.14,54.72
25,2_4,1o,44.07,35.18,20.75
26,2_J,2osame,44.06,1.53,54.41
27,2_J,2osame,44.06,1.54,54.4
28,2_8,1o,44.0,5.17,50.83
29,2_T,1o,44.0,2.11,53.9
30,3_K,1o,43.98,0.8,55.22
31,2_K,1o,43.95,0.84,55.21
32,3_Q,1o,43.9,1.06,55.04
33,2_7,2odifferent,43.9,8.24,47.86
34,2_Q,1o,43.86,1.1,55.04
35,2_7,2osame,43.81,8.45,47.75
36,3_J,1o,43.81,1.46,54.73
37,2_7,2osame,43.8,8.45,47.75
38,2_4,2odifferent,43.79,34.71,21.51
39,2_J,1o,43.78,1.5,54.72
40,2_9,1o,43.74,3.28,52.98
41,2_8,2odifferent,43.72,5.11,51.17
42,2_T,2odifferent,43.72,2.07,54.21
43,3_K,2odifferent,43.7,0.75,55.55
44,2_A,1o,43.68,0.58,55.74
45,3_4,2osame,43.65,35.89,20.46
46,3_Q,2odifferent,43.62,1.0,55.38
47,3_8,1o,43.62,5.17,51.21
48,2_T,2osame,43.61,2.18,54.21
49,2_8,2osame,43.61,5.26,51.13
50,3_K,2osame,43.6,0.87,55.53
51,2_T,2osame,43.6,2.19,54.21
52,2_8,2osame,43.6,5.27,51.13
53,3_K,2osame,43.59,0.88,55.53
