,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_2,2osame,45.55,4.1,50.35
1,2_2,1o,45.14,4.06,50.8
2,2_2,2odifferent,44.73,4.02,51.25
3,2_K,1o,42.83,0.86,56.31
4,2_Q,1o,42.75,1.11,56.14
5,2_J,1o,42.66,1.51,55.83
6,2_T,1o,42.58,2.14,55.29
7,2_K,2odifferent,42.57,0.82,56.61
8,2_Q,2odifferent,42.49,1.08,56.44
9,2_7,1o,42.47,8.37,49.16
10,2_K,2osame,42.44,0.91,56.65
11,2_K,2osame,42.43,0.92,56.64
12,2_J,2odifferent,42.4,1.47,56.12
13,2_Q,2osame,42.35,1.17,56.48
14,2_Q,2osame,42.34,1.18,56.47
15,2_T,2odifferent,42.32,2.1,55.58
16,2_J,2osame,42.27,1.57,56.17
17,2_J,2osame,42.26,1.58,56.16
18,2_9,1o,42.22,3.31,54.47
19,2_7,2odifferent,42.21,8.28,49.51
20,2_K,1o,42.18,0.88,56.94
21,2_T,2osame,42.18,2.2,55.62
22,2_T,2osame,42.17,2.21,55.62
23,2_Q,1o,42.09,1.13,56.77
24,2_7,2osame,42.08,8.47,49.45
25,2_7,2osame,42.06,8.49,49.45
26,2_J,1o,42.01,1.53,56.46
27,2_8,1o,41.96,5.21,52.83
28,2_9,2odifferent,41.96,3.26,54.77
29,2_T,1o,41.92,2.16,55.92
30,2_A,1o,41.9,0.63,57.47
31,2_9,2osame,41.82,3.37,54.81
32,2_7,1o,41.81,8.39,49.8
33,2_9,2osame,41.8,3.39,54.81
34,2_8,2odifferent,41.72,5.15,53.13
35,2_A,2odifferent,41.65,0.59,57.76
36,2_6,1o,41.58,13.48,44.94
37,2_8,2osame,41.56,5.29,53.16
38,2_9,1o,41.56,3.33,55.11
39,2_8,2osame,41.55,5.3,53.15
40,2_A,2osame,41.49,0.68,57.83
41,2_A,2osame,41.48,0.69,57.82
42,2_6,2odifferent,41.33,13.34,45.32
43,2_8,1o,41.31,5.23,53.46
44,2_A,1o,41.24,0.65,58.11
45,2_6,2osame,41.17,13.64,45.19
46,2_6,2osame,41.16,13.65,45.19
47,2_6,1o,40.92,13.5,45.58
48,2_K,1s,40.59,0.87,58.54
49,2_Q,1s,40.51,1.11,58.38
50,2_J,1s,40.43,1.49,58.09
51,2_T,1s,40.34,2.08,57.58
52,2_5,1o,40.33,21.58,38.08
53,2_7,1s,40.32,7.88,51.8
54,2_5,2odifferent,40.1,21.36,38.54
55,2_9,1s,40.01,3.17,56.82
56,2_K,2s,39.93,0.81,59.26
57,2_5,2osame,39.9,21.83,38.27
58,2_5,2osame,39.88,21.84,38.27
59,2_Q,2s,39.86,1.05,59.09
60,2_J,2s,39.78,1.43,58.79
61,2_8,1s,39.77,4.94,55.28
62,2_T,2s,39.7,2.02,58.28
63,2_A,1s,39.69,0.65,59.66
64,2_5,1o,39.67,21.6,38.73
65,2_7,2s,39.67,7.77,52.57
66,2_6,1s,39.47,12.62,47.91
67,2_9,2s,39.37,3.1,57.52
68,2_8,2s,39.14,4.86,56.0
69,2_A,2s,39.09,0.59,60.31
70,2_6,2s,38.87,12.46,48.67
71,2_5,1s,38.27,20.13,41.6
72,2_5,2s,37.74,19.88,42.37
73,K_A,2odifferent,36.11,0.48,63.4
74,6_A,2odifferent,36.06,0.48,63.46
75,7_K,2odifferent,36.05,0.69,63.26
76,7_Q,2odifferent,36.05,0.96,62.99
77,Q_A,2odifferent,36.03,0.47,63.5
78,9_A,2odifferent,36.0,0.46,63.55
79,J_A,2odifferent,35.95,0.46,63.6
80,6_K,2odifferent,35.93,0.7,63.37
81,8_K,2odifferent,35.92,0.69,63.39
82,7_A,2odifferent,35.87,0.46,63.66
83,T_A,2odifferent,35.86,0.44,63.69
84,6_Q,2odifferent,35.85,0.95,63.2
85,6_J,2odifferent,35.85,1.36,62.79
86,9_K,2odifferent,35.77,0.68,63.55
87,Q_K,2odifferent,35.74,0.69,63.57
88,5_K,2odifferent,35.68,0.75,63.57
89,8_A,2odifferent,35.66,0.46,63.88
90,J_K,2odifferent,35.66,0.68,63.66
91,5_Q,2odifferent,35.6,1.0,63.4
92,T_K,2odifferent,35.58,0.66,63.76
93,K_A,1o,35.58,0.54,63.88
94,K_A,1o,35.57,0.54,63.89
95,7_J,2odifferent,35.56,1.36,63.08
96,6_A,1o,35.53,0.54,63.93
97,6_A,1o,35.52,0.54,63.94
98,7_K,1o,35.51,0.74,63.75
99,7_Q,1o,35.51,1.01,63.48
100,7_Q,1o,35.51,1.01,63.48
101,5_T,2odifferent,35.51,2.04,62.45
102,7_K,1o,35.51,0.74,63.75
103,5_J,2odifferent,35.51,1.4,63.09
104,Q_A,1o,35.49,0.53,63.98
105,Q_A,1o,35.49,0.53,63.99
106,9_A,1o,35.46,0.51,64.03
107,9_A,1o,35.46,0.51,64.03
108,8_Q,2odifferent,35.43,0.95,63.61
109,J_A,1o,35.41,0.51,64.08
110,J_A,1o,35.4,0.51,64.08
111,6_K,1o,35.4,0.75,63.85
112,6_K,1o,35.39,0.75,63.86
113,8_K,1o,35.38,0.75,63.87
114,8_K,1o,35.37,0.75,63.88
115,6_T,2odifferent,35.36,1.99,62.65
116,7_A,1o,35.34,0.52,64.15
117,7_A,1o,35.34,0.52,64.15
118,T_A,1o,35.32,0.5,64.18
119,T_A,1o,35.32,0.5,64.18
120,6_J,1o,35.31,1.42,63.27
121,6_Q,1o,35.31,1.01,63.68
122,6_J,1o,35.3,1.42,63.28
123,6_Q,1o,35.3,1.01,63.69
124,9_Q,2odifferent,35.28,0.93,63.79
125,9_K,1o,35.22,0.74,64.04
126,9_K,1o,35.22,0.74,64.04
127,Q_K,1o,35.2,0.74,64.06
128,Q_K,1o,35.2,0.74,64.06
129,J_Q,2odifferent,35.17,0.92,63.91
130,5_K,1o,35.15,0.8,64.04
131,5_K,1o,35.14,0.8,64.06
132,8_A,1o,35.12,0.51,64.37
133,8_A,1o,35.12,0.51,64.37
134,J_K,1o,35.11,0.73,64.16
135,J_K,1o,35.11,0.73,64.16
136,T_Q,2odifferent,35.09,0.9,64.01
137,7_T,2odifferent,35.07,1.98,62.95
138,5_Q,1o,35.07,1.06,63.87
139,5_Q,1o,35.05,1.06,63.89
