,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2osame,69.17,10.88,19.95
1,2_7,1o,68.63,10.67,20.71
2,2_7,2odifferent,68.03,10.5,21.47
3,3_7,2osame,67.5,10.72,21.78
4,4_7,2osame,67.42,10.68,21.9
5,2_6,2osame,67.14,3.19,29.67
6,2_6,2osame,67.14,3.19,29.67
7,3_7,1o,66.98,10.51,22.51
8,4_7,1o,66.9,10.47,22.64
9,2_6,1o,66.58,3.11,30.31
10,2_6,1o,66.58,3.15,30.27
11,3_7,2odifferent,66.41,10.33,23.27
12,4_7,2odifferent,66.32,10.27,23.4
13,2_6,2odifferent,66.02,3.06,30.92
14,2_8,2osame,65.78,3.27,30.95
15,3_6,2osame,65.6,3.19,31.21
16,3_6,2osame,65.6,3.19,31.21
17,3_8,2osame,65.58,3.27,31.15
18,7_8,2osame,65.54,9.95,24.5
19,5_7,2osame,65.42,10.55,24.03
20,2_3,2osame,65.32,3.23,31.45
21,2_3,2osame,65.32,3.23,31.45
22,2_4,2osame,65.27,3.23,31.5
23,2_4,2osame,65.27,3.23,31.5
24,2_8,1o,65.25,3.18,31.56
25,7_8,2odifferent,65.22,9.55,25.23
26,6_7,2osame,65.12,10.39,24.49
27,2_8,2osame,65.08,3.27,31.65
28,3_6,1o,65.07,3.1,31.83
29,3_6,1o,65.07,3.12,31.8
30,3_8,1o,65.06,3.18,31.76
31,7_8,1o,65.04,9.75,25.21
32,2_5,2osame,65.03,3.22,31.75
33,2_5,2osame,65.02,3.22,31.76
34,5_7,1o,64.93,10.34,24.74
35,3_8,2osame,64.89,3.27,31.84
36,2_3,1o,64.79,3.18,32.03
37,2_3,1o,64.79,3.17,32.05
38,2_4,1o,64.74,3.18,32.08
39,2_4,1o,64.74,3.15,32.11
40,2_8,2odifferent,64.73,3.14,32.13
41,6_7,1o,64.62,10.18,25.19
42,2_8,1o,64.56,3.23,32.21
43,3_8,2odifferent,64.54,3.12,32.34
44,3_6,2odifferent,64.53,3.04,32.43
45,2_5,1o,64.5,3.14,32.36
46,2_5,1o,64.5,3.17,32.33
47,5_7,2odifferent,64.38,10.14,25.48
48,3_8,1o,64.37,3.21,32.42
49,4_6,2osame,64.34,3.18,32.47
50,4_6,2osame,64.34,3.18,32.47
51,4_8,2osame,64.28,3.27,32.45
52,2_3,2odifferent,64.25,3.12,32.63
53,2_4,2odifferent,64.2,3.11,32.69
54,6_7,2odifferent,64.08,9.98,25.93
55,2_5,2odifferent,63.97,3.09,32.94
56,2_7,2s,63.87,10.11,26.02
57,4_6,1o,63.83,3.11,33.06
58,4_6,1o,63.83,3.1,33.07
59,4_8,1o,63.78,3.18,33.04
60,3_4,2osame,63.73,3.22,33.05
61,3_4,2osame,63.73,3.22,33.05
62,4_8,2osame,63.58,3.27,33.15
63,2_6,1s,63.5,2.99,33.5
64,3_5,2osame,63.49,3.21,33.3
65,3_5,2osame,63.49,3.21,33.3
66,4_6,2odifferent,63.31,3.02,33.66
67,4_8,2odifferent,63.28,3.11,33.62
68,3_4,1o,63.23,3.16,33.62
69,3_4,1o,63.23,3.14,33.63
70,4_8,1o,63.09,3.19,33.72
71,5_6,2osame,62.99,3.18,33.83
72,3_5,1o,62.99,3.13,33.88
73,5_6,2osame,62.99,3.18,33.83
74,3_5,1o,62.99,3.15,33.86
75,5_8,2osame,62.94,3.26,33.8
76,3_4,2odifferent,62.72,3.08,34.2
77,4_5,2osame,62.5,3.21,34.29
78,5_6,1o,62.5,3.1,34.4
