vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_3,63135,471792,340851,67560,99771,63327,38292,2317,1032,990,14772,548465
2_4,60390,468936,339987,67560,99771,63285,38292,2317,1032,990,14570,555174
2_5,60390,468936,339231,67560,99771,63285,38292,2317,1032,990,14558,555942
2_6,68625,480876,339690,67932,98313,64230,38292,2317,989,990,13955,536095
2_7,76860,492090,340392,68304,96855,65175,38292,2317,946,990,13943,516140
2_8,76860,492090,339960,68304,96855,65175,38292,2317,946,990,13931,516584
2_9,88755,500520,335796,68388,88689,66163,38292,2317,0,990,13974,508420
2_J,101565,477132,317241,68850,80361,67152,37602,2317,44,0,14302,545738
2_Q,97905,479034,318642,69039,81819,67109,37602,2317,87,0,14452,544298
2_A,0,381480,265512,59610,91605,0,36912,1980,1076,0,33671,840458
3_4,54900,455256,336480,66999,99771,62382,38292,2317,1032,990,14396,579489
3_5,54900,455256,335724,66999,99771,62382,38292,2317,1032,990,14384,580257
3_6,63135,467196,336183,67371,98313,63327,38292,2317,989,990,13781,560410
3_7,71370,478410,336885,67743,96855,64272,38292,2317,946,990,13769,540455
3_8,76860,492090,339096,68304,96855,65175,38292,2317,946,990,13919,517460
3_9,86010,497664,334932,68388,88689,66121,38292,2317,0,990,13772,515129
3_J,98820,474276,316377,68850,80361,67110,37602,2317,44,0,14100,552447
3_Q,95160,476178,317778,69039,81819,67067,37602,2317,87,0,14250,551007
3_A,0,378624,265512,59610,91605,0,36912,1980,1076,0,33469,843516
4_5,49410,441576,332325,66438,99771,61479,38292,2317,1032,990,14210,604464
4_6,57645,453516,332784,66810,98313,62424,38292,2317,989,990,13607,584617
4_7,65880,464730,333486,67182,96855,63369,38292,2317,946,990,13595,564662
4_8,71370,478410,335697,67743,96855,64272,38292,2317,946,990,13745,541667
4_9,86010,497664,334176,68388,88689,66121,38292,2317,0,990,13760,515897
4_J,96075,471420,315621,68850,80361,67068,37602,2317,44,0,13898,559048
4_Q,92415,473322,317022,69039,81819,67025,37602,2317,87,0,14048,557608
4_A,0,375768,265512,59610,91605,0,36912,1980,1076,0,33267,846574
5_6,52155,444432,330894,66438,98313,61521,38292,2317,989,990,13595,602368
5_7,57645,453516,331596,66810,96855,62424,38292,2317,946,990,13583,587330
5_8,63135,467196,333807,67371,96855,63327,38292,2317,946,990,13733,564335
5_9,76860,486450,332286,68016,88689,65175,38292,2317,0,990,13748,539481
5_J,96075,471420,314973,68850,80361,67068,37602,2317,44,0,13886,559708
5_Q,92415,473322,316374,69039,81819,67025,37602,2317,87,0,14036,558268
5_A,0,375768,265512,59610,91605,0,36912,1980,1076,0,33255,846586
6_7,61305,443472,321789,65577,95316,62467,38292,2317,946,990,12710,607123
6_8,66795,457152,324000,66138,95316,63370,38292,2317,946,990,12861,584127
6_9,80520,476406,322479,66783,87150,65218,38292,2317,0,990,12876,559273
6_J,99735,473712,314433,68850,78876,67111,37602,2317,0,0,13149,556519
6_Q,96075,472146,314433,68850,80361,67068,37602,2317,44,0,13137,560271
6_A,0,387144,266349,59982,90147,0,36912,1980,1033,0,32517,836240
7_8,69540,447672,314301,64905,93777,63412,38292,2317,946,990,12903,603249
7_9,83265,466926,312780,65550,85611,65260,38292,2317,0,990,12918,578395
7_J,102480,467052,305166,67617,77337,67153,37602,2317,0,0,13191,572389
7_Q,102480,476568,314001,68850,78876,67153,37602,2317,0,0,13314,551143
7_A,0,384540,264948,59793,88689,0,36912,1980,990,0,33045,841407
8_9,86010,459702,307731,64461,85611,65302,38292,2317,0,990,13096,588792
8_J,105225,455634,299280,66339,77337,67195,37602,2317,0,0,13369,588006
8_Q,105225,465150,308115,67572,78876,67195,37602,2317,0,0,13492,566760
8_A,0,387396,264948,59793,88689,0,36912,1980,990,0,33223,838373
9_J,107970,461874,282489,66267,68715,67237,37602,2317,0,0,13439,604394
9_Q,107970,471390,291324,67500,70254,67237,37602,2317,0,0,13562,583148
9_A,0,253758,264921,53289,80550,0,36912,1980,0,0,178100,842794
J_Q,107055,261168,256248,55805,61443,67236,36912,2317,44,0,201238,662838
J_A,0,215652,230274,53550,71739,0,36222,1980,44,0,9999,1092844
Q_A,0,218394,231675,53739,73197,0,36222,1980,87,0,10149,1086861
