vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_4,92415,444873,300282,64209,51399,67025,37482,2221,172,44,36893,615289
2_5,92415,444873,299418,64209,51399,67025,37482,2221,172,44,36881,616165
2_6,92415,454551,307497,65442,51642,67025,37482,2221,129,44,36278,597578
2_7,95160,462165,314283,66486,50997,67067,37482,2221,86,44,36239,580074
2_8,98820,460827,312342,66297,44319,67110,37482,2221,43,44,36065,586734
2_9,102480,458574,310509,66108,50103,67153,37482,2221,43,44,36242,581345
2_J,0,248508,262152,53298,50103,0,36792,1980,87,0,26077,1033307
2_Q,0,251250,263553,53487,51561,0,36792,1980,130,0,19239,1034312
2_K,0,253992,264954,53676,53019,0,36792,1980,173,0,15042,1032676
2_A,0,247218,257628,52632,52938,0,36792,1980,216,0,11245,1051655
4_5,86925,385581,272820,62415,49860,66122,36792,2221,172,44,36560,712792
4_6,86925,391875,280467,63648,50103,66122,36792,2221,129,44,35957,698021
4_7,89670,396669,286821,64692,49458,66164,36792,2221,86,44,35918,683769
4_8,93330,402027,293283,65736,44319,66207,36792,2221,43,44,35879,672423
4_9,106140,410988,292692,65919,48645,67196,36792,2221,0,44,36056,645611
4_J,0,198066,246063,53109,48645,0,36102,1980,44,0,25701,1102594
4_Q,0,200808,247464,53298,50103,0,36102,1980,87,0,18863,1103599
4_K,0,203550,248865,53487,51561,0,36102,1980,130,0,14666,1101963
4_A,0,199596,241863,52443,51480,0,36102,1980,173,0,10869,1117798
5_6,81435,383355,278469,63276,50103,65219,36792,2221,129,44,35945,715316
5_7,81435,386019,284823,64320,49458,65219,36792,2221,86,44,35906,705981
5_8,84180,391377,291285,65364,44319,65261,36792,2221,43,44,35867,695551
5_9,96990,385596,290694,65120,48645,66250,36792,2221,0,44,51213,668739
5_J,0,198066,246063,53109,48645,0,36102,1980,44,0,25689,1102606
5_Q,0,200808,247464,53298,50103,0,36102,1980,87,0,18851,1103611
5_K,0,203550,248865,53487,51561,0,36102,1980,130,0,14654,1101975
5_A,0,199596,241863,52443,51480,0,36102,1980,173,0,10857,1117810
6_7,77775,375183,276309,63276,48651,65176,36792,2221,129,44,35195,731553
6_8,80520,367203,282771,63893,43512,65218,36792,2221,86,44,48921,721123
6_9,92415,352296,282180,63222,48753,66206,36792,2221,44,44,59353,708778
6_J,0,201534,247464,53298,48807,0,36102,1980,44,0,25113,1097962
6_Q,0,200808,247464,53298,50292,0,36102,1980,88,0,18113,1104159
6_K,0,203550,248865,53487,51750,0,36102,1980,131,0,13916,1102523
6_A,0,207018,250266,53676,51723,0,36102,1980,130,0,10254,1101155
7_8,80520,338115,274365,62056,36915,65218,36792,2221,86,44,55620,760352
7_9,89670,314760,273774,60958,47757,66164,36792,2221,86,44,63946,756132
7_J,0,194196,240030,52254,47811,0,36102,1980,86,0,25128,1114717
7_Q,0,204276,248865,53487,49350,0,36102,1980,86,0,18263,1099895
7_K,0,203550,248865,53487,50835,0,36102,1980,130,0,13904,1103451
7_A,0,204114,248865,53487,50835,0,36102,1980,130,0,10080,1106711
8_9,89670,274440,265584,58328,41160,66164,36792,2221,86,44,67729,810086
8_J,0,187584,232596,51210,41214,0,36102,1980,86,0,25143,1136389
8_Q,0,197664,241431,52443,42753,0,36102,1980,86,0,18278,1121567
8_K,0,207744,250266,53676,44292,0,36102,1980,86,0,14054,1104104
8_A,0,204840,248865,53487,44319,0,36102,1980,87,0,10068,1112556
9_J,0,177504,223869,49977,46917,0,36102,1980,129,0,24996,1150830
9_Q,0,187584,232704,51210,48456,0,36102,1980,129,0,18131,1136008
9_K,0,197664,241539,52443,49995,0,36102,1980,129,0,13907,1118545
9_A,0,205566,248865,53487,50076,0,36102,1980,86,0,10056,1106086
J_Q,0,140844,208371,49977,48402,0,35412,1980,173,0,18324,1208821
J_K,0,148104,216774,51210,49941,0,35412,1980,173,0,14100,1194610
J_A,0,153186,223776,52254,50022,0,35412,1980,130,0,10249,1185295
Q_K,0,150282,218175,51399,51399,0,35412,1980,216,0,14250,1189191
Q_A,0,155364,225177,52443,51480,0,35412,1980,173,0,10399,1179876
K_A,0,157542,226578,52632,52938,0,35412,1980,216,0,10549,1174457
