vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_3,60390,460968,334590,66633,123489,62466,38292,2285,1892,990,18816,541493
2_4,57645,458112,333726,66633,123489,62424,38292,2285,1892,990,18614,548202
2_5,54900,455256,332970,66633,123489,62382,38292,2285,1892,990,18412,554803
2_6,63135,471792,334830,67194,123489,63327,38292,2285,1892,990,17971,527107
2_7,68625,485472,336933,67755,123489,64230,38292,2285,1892,990,18121,504220
2_8,74115,488916,332661,67839,115323,65133,38292,2285,946,990,17974,507830
2_9,85095,500814,329307,68112,107157,66120,38292,2285,0,990,18152,495980
2_T,101565,515166,325362,68324,97182,67152,38292,2285,0,0,18526,478450
2_K,0,416592,263184,62384,107157,0,36912,1980,990,0,31537,791568
2_A,0,374592,263382,59232,115323,0,36912,1980,1936,0,30830,828117
3_4,52155,444432,330219,66072,123489,61521,38292,2285,1892,990,18440,572517
3_5,49410,441576,329463,66072,123489,61479,38292,2285,1892,990,18238,579118
3_6,57645,458112,331323,66633,123489,62424,38292,2285,1892,990,17797,551422
3_7,63135,471792,333426,67194,123489,63327,38292,2285,1892,990,17947,528535
3_8,74115,488916,331797,67839,115323,65133,38292,2285,946,990,17962,508706
3_9,82350,497958,328443,68112,107157,66078,38292,2285,0,990,17950,502689
3_T,98820,512310,324498,68324,97182,67110,38292,2285,0,0,18324,485159
3_K,0,413736,263184,62384,107157,0,36912,1980,990,0,31335,794626
3_A,0,371736,263382,59232,115323,0,36912,1980,1936,0,30628,831175
4_5,43920,427896,326064,65511,123489,60576,38292,2285,1892,990,18064,603325
4_6,52155,444432,327924,66072,123489,61521,38292,2285,1892,990,17623,575629
4_7,57645,458112,330027,66633,123489,62424,38292,2285,1892,990,17773,552742
4_8,68625,475236,328398,67278,115323,64230,38292,2285,946,990,17788,532913
4_9,82350,497958,327687,68112,107157,66078,38292,2285,0,990,17938,503457
4_T,96075,509454,323742,68324,97182,67068,38292,2285,0,0,18122,491760
4_K,0,410880,263184,62384,107157,0,36912,1980,990,0,31133,797684
4_A,0,368880,263382,59232,115323,0,36912,1980,1936,0,30426,834233
5_6,46665,430752,324633,65511,123489,60618,38292,2285,1892,990,17449,599728
5_7,52155,444432,326736,66072,123489,61521,38292,2285,1892,990,17599,576841
5_8,63135,461556,325107,66717,115323,63327,38292,2285,946,990,17614,557012
5_9,76860,484278,324396,67551,107157,65175,38292,2285,0,990,17764,527556
5_T,96075,509454,323094,68324,97182,67068,38292,2285,0,0,18110,492420
5_K,0,408024,263184,62384,107157,0,36912,1980,990,0,30931,800742
5_A,0,366024,263382,59232,115323,0,36912,1980,1936,0,30224,837291
6_7,55815,447288,326196,66072,123489,61564,38292,2285,1892,990,16861,571560
6_8,61305,455328,323325,66345,115323,62467,38292,2285,946,990,16877,568821
6_9,72285,475920,322614,67179,107157,64273,38292,2285,0,990,17027,544282
6_T,90585,501096,321312,67952,97182,66165,38292,2285,0,0,17373,510062
6_K,0,410880,263184,62384,107157,0,36912,1980,990,0,30194,798623
6_A,0,381432,265620,59793,115323,0,36912,1980,1936,0,29648,819660
7_8,64050,448104,318168,65256,115323,62509,38292,2285,946,990,17054,579327
7_9,75030,465228,316620,65901,107157,64315,38292,2285,0,990,17204,559282
7_T,93330,489678,315318,66674,97182,66207,38292,2285,0,0,17550,525788
7_K,0,413736,263184,62384,107157,0,36912,1980,990,0,30371,795590
7_A,0,381432,265620,59793,115323,0,36912,1980,1936,0,29636,819672
8_9,77775,470904,299559,65829,98535,64357,38292,2285,0,990,17274,576504
8_T,96075,495354,298257,66602,88560,66249,38292,2285,0,0,17620,543010
8_K,0,419772,263157,62346,99018,0,36912,1980,0,0,31373,797746
8_A,0,384360,261483,59694,107157,0,36912,1980,990,0,32548,827180
9_T,98820,504414,281736,66674,79938,66291,38292,2285,0,0,17690,556164
9_K,0,422628,246795,62418,90396,0,36912,1980,0,0,31443,819732
9_A,0,255054,262293,53379,99018,0,36912,1980,0,0,176723,826945
T_K,0,264726,225759,53523,79938,0,36912,1980,0,0,201238,848228
T_A,0,256506,241257,53451,88560,0,36912,1980,0,0,9876,1023762
K_A,0,172788,214422,53550,98535,0,35532,1980,990,0,10327,1124180
