vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
3_4,86010,401385,288456,65118,38373,66121,36792,2253,129,44,26740,700883
3_5,83265,398529,287592,65118,38373,66079,36792,2253,129,44,26538,707592
3_6,83265,408855,296640,66540,39348,66079,36792,2253,129,44,26097,686262
3_7,83265,412083,302994,67584,34209,66079,36792,2253,86,44,26058,680857
3_8,95160,421395,302295,67767,38535,67067,36792,2253,43,44,25884,655069
3_9,98820,419493,300462,67578,37077,67110,36792,2253,0,44,25710,656965
3_T,106140,419370,298737,67389,35430,67196,36792,2253,0,0,26077,652920
3_Q,0,206454,248217,53487,37077,0,36102,1980,44,0,19417,1109526
3_K,0,209196,249618,53676,38535,0,36102,1980,87,0,15220,1107890
3_A,0,205242,242724,52632,38454,0,36102,1980,130,0,11423,1123617
4_5,77775,385977,284085,64557,38373,65176,36792,2253,129,44,26364,730779
4_6,77775,396303,293133,65979,39348,65176,36792,2253,129,44,25923,709449
4_7,77775,399531,299487,67023,34209,65176,36792,2253,86,44,25884,704044
4_8,89670,408843,298788,67206,38535,66164,36792,2253,43,44,25710,678256
4_9,98820,419493,299598,67578,37077,67110,36792,2253,0,44,25698,657841
4_T,103395,416514,297873,67389,35430,67154,36792,2253,0,0,25875,659629
4_Q,0,205002,248217,53487,37077,0,36102,1980,44,0,19215,1111180
4_K,0,207744,249618,53676,38535,0,36102,1980,87,0,15018,1109544
4_A,0,203790,242724,52632,38454,0,36102,1980,130,0,11221,1125271
5_6,72285,383751,289734,65418,39348,64273,36792,2253,129,44,25749,732528
5_7,72285,386979,296088,66462,34209,64273,36792,2253,86,44,25710,727123
5_8,84180,396291,295389,66645,38535,65261,36792,2253,43,44,25536,701335
5_9,93330,406941,296199,67017,37077,66207,36792,2253,0,44,25524,680920
5_T,103395,402474,297117,66962,35430,67154,36792,2253,0,0,40330,660397
5_Q,0,203550,248217,53487,37077,0,36102,1980,44,0,19013,1112834
5_K,0,206292,249618,53676,38535,0,36102,1980,87,0,14816,1111198
5_A,0,202338,242724,52632,38454,0,36102,1980,130,0,11019,1126925
6_7,66795,382653,295599,66279,28425,63370,36792,2253,86,44,25134,744874
6_8,72285,387705,294900,66462,39267,64273,36792,2253,86,44,24960,723277
6_9,80520,385017,295710,66407,37809,65218,36792,2253,43,44,38713,703778
6_T,90585,371424,296628,65925,36162,66165,36792,2253,43,0,49307,697020
6_Q,0,207018,249618,53676,37809,0,36102,1980,87,0,18437,1107577
6_K,0,209760,251019,53865,39267,0,36102,1980,130,0,14240,1105941
6_A,0,213228,252420,54054,39429,0,36102,1980,130,0,10578,1104383
7_8,72285,364935,286494,64991,32670,64273,36792,2253,86,44,38740,748741
7_9,80520,353121,287304,64509,31212,65218,36792,2253,43,44,48281,743007
7_T,90585,333210,288222,63600,29565,66165,36792,2253,43,0,55365,746504
7_Q,0,210486,251019,53865,31266,0,36102,1980,43,0,18587,1108956
7_K,0,209760,251019,53865,32751,0,36102,1980,87,0,14228,1112512
7_A,0,210324,251019,53865,32751,0,36102,1980,87,0,10404,1115772
8_9,80520,314247,277605,62056,36915,65218,36792,2253,86,44,52010,784558
8_T,90585,290826,278523,61391,35268,66165,36792,2253,86,0,55615,794800
8_Q,0,200406,242184,52632,36969,0,36102,1980,86,0,18440,1123505
8_K,0,210486,251019,53865,38508,0,36102,1980,86,0,14216,1106042
8_A,0,207582,249618,53676,38535,0,36102,1980,87,0,10230,1114494
9_T,93330,249894,269040,57474,33729,66207,36792,2253,86,0,56587,846912
9_Q,0,191778,233349,51399,35430,0,36102,1980,86,0,18483,1143697
9_K,0,201858,242184,52632,36969,0,36102,1980,86,0,14259,1126234
9_A,0,209760,249618,53676,37050,0,36102,1980,43,0,10408,1113667
T_Q,0,178956,223221,49977,33729,0,36102,1980,86,0,18526,1169727
T_K,0,189036,232056,51210,35268,0,36102,1980,86,0,14302,1152264
T_A,0,196938,239490,52254,35349,0,36102,1980,43,0,10451,1139697
Q_K,0,153186,217311,51399,36915,0,35412,1980,130,0,14630,1201341
Q_A,0,158268,224313,52443,36996,0,35412,1980,87,0,10779,1192026
K_A,0,160446,225714,52632,38454,0,35412,1980,130,0,10929,1186607
