type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
2s,2_3,55755,428768,308174,62285,124625,36508,38280,2285,258,88,16070,639208,61.73,0.94,37.33
2s,2_4,53100,426076,307310,62285,124625,36508,38280,2285,258,88,15704,645785,61.37,0.92,37.71
2s,2_5,53100,426076,306554,62285,124625,36508,38280,2285,258,88,15567,646678,61.32,0.91,37.77
2s,2_6,61065,437434,306941,62637,123207,36508,38280,2285,258,88,14949,628652,62.41,0.87,36.71
2s,2_7,66375,450290,308824,63158,123207,36508,38280,2285,258,88,15063,607968,63.61,0.88,35.51
2s,2_8,74340,455772,305036,63238,115519,36508,38276,2285,258,88,14941,606043,63.73,0.87,35.39
2s,2_9,85845,467092,302094,63487,107831,36508,38272,2285,258,88,15152,593392,64.46,0.88,34.65
2s,2_T,162840,532014,276141,53697,101223,36733,20616,1328,258,88,74835,452531,69.2,4.37,26.43
2s,2_J,98235,448940,284995,63844,100009,36508,37578,2285,258,88,15727,623837,62.65,0.92,36.43
2s,2_Q,162840,493374,217779,42094,108195,36733,20217,990,258,88,177207,452529,63.22,10.35,26.43
2s,2_K,0,367116,238928,55407,109249,36508,36892,1980,258,88,34832,831046,49.43,2.03,48.53
2s,2_A,0,320790,238982,52685,116937,36508,36896,1980,258,88,36789,870391,47.02,2.15,50.83
2s,3_4,47790,413220,304023,61764,124625,36508,38280,2285,258,88,15517,667946,60.09,0.91,39.01
2s,3_5,47790,413220,303267,61764,124625,36508,38280,2285,258,88,15395,668824,60.04,0.9,39.06
2s,3_6,55755,424578,303654,62116,123207,36508,38280,2285,258,88,14777,650798,61.13,0.86,38.01
2s,3_7,61065,437434,305537,62637,123207,36508,38280,2285,258,88,14891,630114,62.33,0.87,36.8
2s,3_8,74340,455772,304172,63238,115519,36508,38276,2285,258,88,14929,606919,63.68,0.87,35.44
2s,3_9,83190,464400,301230,63487,107831,36508,38272,2285,258,88,14952,599803,64.1,0.87,35.03
2s,3_T,159300,529509,274182,53697,101223,36733,20616,1328,258,88,74335,461035,68.73,4.34,26.92
2s,3_J,95580,446248,284131,63844,100009,36508,37578,2285,258,88,15527,630248,62.29,0.91,36.81
2s,3_Q,159300,490869,216933,42094,108195,36733,20217,990,258,88,175594,461033,62.82,10.25,26.92
2s,3_K,0,364424,238928,55407,109249,36508,36892,1980,258,88,34632,833938,49.27,2.02,48.7
2s,3_A,0,318098,238982,52685,116937,36508,36896,1980,258,88,36589,873283,46.86,2.14,51.0
2s,4_5,42480,400364,300088,61243,124625,36508,38280,2285,258,88,15213,690872,58.76,0.89,40.35
2s,4_6,50445,411722,300475,61595,123207,36508,38280,2285,258,88,14605,672836,59.85,0.85,39.29
2s,4_7,55755,424578,302358,62116,123207,36508,38280,2285,258,88,14719,652152,61.05,0.86,38.09
2s,4_8,69030,442916,300993,62717,115519,36508,38276,2285,258,88,14757,628957,62.41,0.86,36.73
2s,4_9,83190,464400,300474,63487,107831,36508,38272,2285,258,88,14940,600571,64.05,0.87,35.07
2s,4_T,155760,527004,272331,53697,101223,36733,20616,1328,258,88,73835,469431,68.27,4.31,27.42
