type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
2s,2_3,0,477577,550077,166847,12272,36684,147663,15556,86,88,8097,297357,82.16,0.47,17.37
2s,2_4,0,472641,548697,166420,12272,36684,147651,15556,86,88,7743,304466,81.77,0.45,17.78
2s,2_5,0,467705,547317,165993,12272,36684,147639,15556,86,88,7431,311533,81.37,0.43,18.19
2s,2_6,0,462769,546357,179651,8086,36676,147915,15599,86,88,6901,308176,81.6,0.4,18.0
2s,2_7,0,475296,554481,179224,13816,36676,147921,15599,86,88,6488,282629,83.12,0.38,16.51
2s,2_8,0,470360,553101,178797,13816,36676,147909,15599,86,88,6287,289585,82.72,0.37,16.91
2s,2_9,0,475296,554481,179224,13816,36676,147897,15599,86,88,6471,282670,83.11,0.38,16.51
2s,2_T,0,476044,555042,176397,12158,36676,147876,15598,86,88,6577,285762,82.93,0.38,16.69
2s,2_J,0,480980,556422,176824,12158,36676,147864,15598,86,88,6765,278843,83.32,0.4,16.28
2s,2_Q,0,485916,557802,177251,12158,36676,147852,15598,86,88,6953,271924,83.71,0.41,15.88
2s,2_K,0,490852,559182,177678,12158,36676,147840,15598,86,88,7141,265005,84.11,0.42,15.48
2s,2_A,0,597528,649656,107544,0,37036,101864,0,86,88,22388,196114,87.24,1.31,11.45
2s,3_4,0,456811,539754,163593,12272,36684,147612,15555,86,88,7568,332281,80.15,0.44,19.41
2s,3_5,0,451875,538374,163166,12272,36684,147600,15555,86,88,7271,339333,79.76,0.42,19.82
2s,3_6,0,446939,537414,176824,8086,36676,147876,15598,86,88,6741,335976,79.99,0.39,19.62
2s,3_7,0,459466,545538,176397,13816,36676,147882,15598,86,88,6328,310429,81.5,0.37,18.13
2s,3_8,0,470360,553101,178797,13816,36676,147897,15599,86,88,6287,289597,82.72,0.37,16.91
2s,3_9,0,470360,553101,178797,13816,36676,147885,15599,86,88,6283,289613,82.72,0.37,16.91
2s,3_T,0,471108,553662,175970,12158,36676,147864,15598,86,88,6389,292705,82.53,0.37,17.09
2s,3_J,0,476044,555042,176397,12158,36676,147852,15598,86,88,6577,285786,82.93,0.38,16.69
2s,3_Q,0,480980,556422,176824,12158,36676,147840,15598,86,88,6765,278867,83.32,0.4,16.29
2s,3_K,0,485916,557802,177251,12158,36676,147828,15598,86,88,6953,271948,83.71,0.41,15.88
2s,3_A,0,592405,648276,107304,0,37036,101852,0,86,88,22200,203057,86.84,1.3,11.86
2s,4_5,0,436045,529431,160339,12272,36684,147561,15554,86,88,7101,367143,78.14,0.41,21.44
2s,4_6,0,431109,528471,173997,8086,36676,147837,15597,86,88,6581,363776,78.37,0.38,21.24
2s,4_7,0,443636,536595,173570,13816,36676,147843,15597,86,88,6168,338229,79.89,0.36,19.75
2s,4_8,0,454530,544158,175970,13816,36676,147858,15598,86,88,6127,317397,81.11,0.36,18.54
2s,4_9,0,470360,553101,178797,13816,36676,147873,15599,86,88,6283,289625,82.72,0.37,16.91
2s,4_T,0,466172,552282,175543,12158,36676,147852,15598,86,88,6201,299648,82.14,0.36,17.5
2s,4_J,0,471108,553662,175970,12158,36676,147840,15598,86,88,6389,292729,82.53,0.37,17.1
2s,4_Q,0,476044,555042,176397,12158,36676,147828,15598,86,88,6577,285810,82.92,0.38,16.69
2s,4_K,0,480980,556422,176824,12158,36676,147816,15598,86,88,6765,278891,83.32,0.4,16.29
2s,4_A,0,587282,646896,107064,0,37036,101840,0,86,88,22012,210000,86.45,1.29,12.26
2s,5_6,0,415279,519528,171170,8086,36676,147798,15596,86,88,6415,391582,76.76,0.37,22.87
2s,5_7,0,427806,527652,170743,13816,36676,147804,15596,86,88,6008,366029,78.27,0.35,21.38
2s,5_8,0,438700,535215,173143,13816,36676,147819,15597,86,88,5967,345197,79.49,0.35,20.16
2s,5_9,0,454530,544158,175970,13816,36676,147834,15598,86,88,6123,317425,81.1,0.36,18.54
2s,5_T,0,466172,552282,175543,12158,36676,147840,15598,86,88,6201,299660,82.14,0.36,17.5
2s,5_J,0,466172,552282,175543,12158,36676,147828,15598,86,88,6201,299672,82.14,0.36,17.5
2s,5_Q,0,471108,553662,175970,12158,36676,147816,15598,86,88,6389,292753,82.53,0.37,17.1
2s,5_K,0,476044,555042,176397,12158,36676,147804,15598,86,88,6577,285834,82.92,0.38,16.69
2s,5_A,0,582159,645516,106824,0,37036,101828,0,86,88,21824,216943,86.06,1.27,12.67
2s,6_7,0,416164,519528,171170,8086,36676,147774,15596,86,88,5499,391637,76.81,0.32,22.87
