type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
2s,2_3,50445,415912,302178,61093,154033,36466,38268,2253,301,88,20189,631078,61.97,1.18,36.86
2s,2_4,47790,413220,301314,61093,154033,36466,38268,2253,301,88,19823,637655,61.6,1.16,37.24
2s,2_5,47790,413220,300558,61093,154033,36466,38268,2253,301,88,19686,638548,61.56,1.15,37.29
2s,2_6,55755,428768,302198,61614,154033,36466,38268,2253,301,88,19202,613358,63.06,1.12,35.82
2s,2_7,66375,445070,300725,62215,146345,36466,38264,2253,301,88,19220,594982,64.13,1.12,34.75
2s,2_8,74340,453698,297675,62464,138657,36466,38260,2253,301,88,19233,588869,64.49,1.12,34.39
2s,2_9,85845,465674,294598,62652,130969,36466,38256,2253,301,88,19640,575562,65.24,1.15,33.61
2s,2_T,153990,518967,258447,51684,132345,36691,20586,1292,301,88,90238,447675,68.59,5.27,26.14
2s,2_J,153990,480327,216111,41680,132345,36691,20217,990,301,88,181890,447674,63.23,10.62,26.14
2s,2_Q,0,366358,234739,55074,130969,36466,36876,1980,301,88,41528,807925,50.39,2.43,47.18
2s,2_K,0,331844,236811,52934,138657,36466,36880,1980,301,88,37698,838645,48.82,2.2,48.98
2s,2_A,0,282068,236865,50639,146345,36466,36884,1980,301,88,39655,881013,46.23,2.32,51.45
2s,3_4,42480,400364,298027,60572,154033,36466,38268,2253,301,88,19636,659816,60.32,1.15,38.53
2s,3_5,42480,400364,297271,60572,154033,36466,38268,2253,301,88,19514,660694,60.28,1.14,38.59
2s,3_6,50445,415912,298911,61093,154033,36466,38268,2253,301,88,19030,635504,61.77,1.11,37.11
2s,3_7,61065,432214,297438,61694,146345,36466,38264,2253,301,88,19048,617128,62.85,1.11,36.04
