type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1o,2_2,0,275984,332289,43992,132818,29239,39198,2318,258,88,19774,836346,50.0,1.15,48.84
1o,2_3,61425,465612,334824,66790,135284,30664,38280,2285,258,88,17044,559750,66.31,1.0,32.69
1o,2_4,58500,462644,333960,66790,135284,30664,38280,2285,258,88,16582,566969,65.92,0.97,33.11
1o,2_5,58500,462644,333204,66790,135284,30664,38280,2285,258,88,16445,567862,65.88,0.96,33.16
1o,2_6,67275,475103,333690,67170,133496,30664,38280,2285,258,88,15775,548220,67.06,0.92,32.02
1o,2_7,73125,489187,335829,67738,133496,30664,38280,2285,258,88,15908,525446,68.38,0.93,30.69
1o,2_8,81900,495362,331677,67834,124034,30664,38276,2285,258,88,15750,524176,68.47,0.92,30.61
1o,2_9,94575,507988,328443,68118,114572,30664,38272,2285,258,88,15987,511054,69.22,0.93,29.85
1o,2_T,179400,577611,294066,57332,109506,30709,20616,1328,258,88,79186,362204,74.22,4.62,21.15
1o,2_J,108225,489490,310530,68526,104931,30664,37578,2285,258,88,16603,543126,67.31,0.97,31.72
1o,2_Q,179400,534675,232632,45095,117132,30844,20217,990,258,88,187925,363048,67.82,10.97,21.2
1o,2_K,0,401222,262338,59662,116360,30664,36892,1980,258,88,37397,765443,53.11,2.18,44.7
1o,2_A,0,350556,262437,56762,125822,30664,36896,1980,258,88,39641,807200,50.54,2.32,47.14
1o,2_3,61425,465612,334824,66790,135284,30622,38280,2285,258,88,17365,559471,66.31,1.01,32.67
1o,3_3,0,274516,324225,43992,132818,29197,39150,2318,258,88,16449,849293,49.44,0.96,49.6
1o,3_4,52650,448560,330417,66222,135284,30622,38280,2285,258,88,16390,591248,64.51,0.96,34.53
1o,3_5,52650,448560,329661,66222,135284,30622,38280,2285,258,88,16253,592141,64.47,0.95,34.58
1o,3_6,61425,461019,330147,66602,133496,30622,38280,2285,258,88,15583,572499,65.66,0.91,33.43
1o,3_7,67275,475103,332286,67170,133496,30622,38280,2285,258,88,15716,549725,66.98,0.92,32.1
1o,3_8,81900,495362,330813,67834,124034,30622,38276,2285,258,88,15737,525095,68.41,0.92,30.67
1o,3_9,91650,505020,327579,68118,114572,30622,38272,2285,258,88,15733,518107,68.82,0.92,30.26
1o,3_T,175500,574884,292107,57332,109506,30667,20616,1328,258,88,78632,371386,73.72,4.59,21.69
1o,3_J,105300,486522,309666,68526,104931,30622,37578,2285,258,88,16349,550179,66.91,0.95,32.13
1o,3_Q,175500,531948,231768,45095,117132,30802,20217,990,258,88,186249,372257,67.38,10.88,21.74
1o,3_K,0,398254,262338,59662,116360,30622,36892,1980,258,88,37143,768707,52.94,2.17,44.89
1o,3_A,0,347588,262437,56762,125822,30622,36896,1980,258,88,39387,810464,50.37,2.3,47.33
1o,2_4,58500,462644,333960,66790,135284,30580,38280,2285,258,88,17111,566524,65.92,1.0,33.09
1o,3_4,52650,448560,330417,66222,135284,30580,38280,2285,258,88,16598,591082,64.51,0.97,34.52
1o,4_4,0,273048,317025,43992,132818,29155,39102,2318,258,88,13525,860975,48.93,0.79,50.28
1o,4_5,46800,434476,326226,65654,135284,30580,38280,2285,258,88,16061,616312,63.07,0.94,35.99
1o,4_6,55575,446935,326712,66034,133496,30580,38280,2285,258,88,15391,596670,64.26,0.9,34.85
1o,4_7,61425,461019,328851,66602,133496,30580,38280,2285,258,88,15524,573896,65.58,0.91,33.52
1o,4_8,76050,481278,327378,67266,124034,30580,38276,2285,258,88,15545,549266,67.01,0.91,32.08
1o,4_9,91650,505020,326823,68118,114572,30580,38272,2285,258,88,15720,518918,68.78,0.92,30.31
1o,4_T,171600,572157,290256,57332,109506,30625,20616,1328,258,88,78078,380460,73.22,4.56,22.22
1o,4_J,102375,483554,308910,68526,104931,30580,37578,2285,258,88,16095,557124,66.52,0.94,32.54
1o,4_Q,171600,529221,230904,45095,117132,30760,20217,990,258,88,184681,381358,66.94,10.79,22.27
1o,4_K,0,395286,262338,59662,116360,30580,36892,1980,258,88,36889,771971,52.76,2.15,45.08
1o,4_A,0,344620,262437,56762,125822,30580,36896,1980,258,88,39133,813728,50.19,2.29,47.52
1o,2_5,58500,462644,333204,66790,135284,30580,38280,2285,258,88,17099,567292,65.87,1.0,33.13
1o,3_5,52650,448560,329661,66222,135284,30580,38280,2285,258,88,16586,591850,64.47,0.97,34.56
1o,4_5,46800,434476,326226,65654,135284,30580,38280,2285,258,88,16186,616187,63.07,0.95,35.99
1o,5_5,0,273048,310689,43992,132818,29155,39054,2318,258,88,11456,869428,48.56,0.67,50.78
1o,5_6,49725,437444,324786,65654,133496,30580,38280,2285,258,88,15379,614329,63.22,0.9,35.88
1o,5_7,55575,451528,326925,66222,133496,30580,38280,2285,258,88,15512,591555,64.55,0.91,34.55
1o,5_8,67275,469553,325452,66886,124034,30580,38276,2285,258,88,15533,572084,65.68,0.91,33.41
