type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1o,2_2,0,290664,346290,44556,58874,29375,39246,2390,129,88,10336,890356,47.4,0.6,52.0
1o,2_3,87750,499098,339828,67466,60541,30794,38328,2349,129,88,9662,576271,65.78,0.56,33.65
1o,2_4,84825,496130,338964,67466,60541,30794,38328,2349,129,88,9200,583490,65.39,0.54,34.08
1o,2_5,81900,493162,338208,67466,60541,30794,38328,2349,129,88,8822,590517,65.0,0.52,34.49
1o,2_6,78975,507864,348189,68878,56370,30790,38328,2349,129,88,8079,572265,66.11,0.47,33.42
1o,2_7,88725,519589,348927,69258,62176,30790,38328,2349,129,88,8033,543912,67.77,0.47,31.76
1o,2_8,88725,514996,347094,69070,60388,30790,38328,2349,129,88,7829,552518,67.28,0.46,32.27
1o,2_9,91650,517964,346770,69070,60388,30790,38328,2349,129,88,8055,546723,67.6,0.47,31.93
1o,2_T,108225,528231,342279,69166,48718,30790,38324,2349,129,88,8151,535854,68.23,0.48,31.29
1o,2_J,111150,531199,342279,69166,48718,30790,38324,2349,129,88,8381,529731,68.57,0.49,30.94
1o,2_Q,211575,609213,334627,58919,48026,30835,20676,1400,129,88,29862,366954,76.83,1.74,21.43
1o,2_K,110175,493791,327339,69354,50747,30790,37634,2349,129,88,8779,581129,65.55,0.51,33.94
1o,2_A,196950,596311,261907,54094,49830,30970,20277,990,129,88,105114,395644,70.76,6.14,23.11
1o,2_3,87750,499098,339828,67466,60541,30752,38328,2349,129,88,9983,575992,65.78,0.58,33.64
1o,3_3,0,289196,335922,44556,58874,29333,39198,2390,129,88,9315,903303,46.7,0.54,52.75
1o,3_4,78975,482046,335421,66898,60541,30752,38328,2349,129,88,9008,607769,63.98,0.53,35.49
1o,3_5,76050,479078,334665,66898,60541,30752,38328,2349,129,88,8630,614796,63.59,0.5,35.9
1o,3_6,73125,493780,344646,68310,56370,30748,38328,2349,129,88,7887,596544,64.7,0.46,34.84
1o,3_7,82875,505505,345384,68690,62176,30748,38328,2349,129,88,7841,568191,66.36,0.46,33.18
1o,3_8,88725,514996,346230,69070,60388,30748,38328,2349,129,88,7816,553437,67.22,0.46,32.32
1o,3_9,88725,514996,345906,69070,60388,30748,38328,2349,129,88,7801,553776,67.2,0.46,32.34
1o,3_T,105300,525263,341415,69166,48718,30748,38324,2349,129,88,7897,542907,67.83,0.46,31.71
