type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1o,2_2,0,292132,337092,44744,45653,29210,39126,2318,172,44,21544,900269,46.17,1.26,52.58
1o,2_3,104325,507333,324996,66558,45553,30635,38208,2285,172,44,19054,573141,65.42,1.11,33.47
1o,2_4,189150,591801,295432,57648,23781,30680,20616,1328,172,44,82607,419045,70.7,4.82,24.47
1o,2_5,105300,463156,306816,66370,43765,30635,37518,2285,172,44,18276,637967,61.67,1.07,37.26
1o,2_6,102375,473925,316257,67780,45580,30635,37518,2285,172,44,17540,618193,62.87,1.02,36.1
1o,2_7,102375,483445,324405,69002,47216,30635,37518,2285,172,44,17626,597581,64.07,1.03,34.9
1o,2_8,98475,477720,322464,68814,46303,30635,37518,2285,172,44,17414,610460,63.33,1.02,35.65
1o,2_9,101400,479946,322032,68814,39435,30635,37518,2285,172,44,17399,612624,63.21,1.02,35.78
1o,2_T,106275,477400,320307,68626,45008,30635,37518,2285,172,44,17208,606826,63.56,1.0,35.44
1o,2_J,109200,480368,320091,68626,45008,30635,37518,2285,172,44,17438,600919,63.89,1.02,35.09
1o,2_Q,0,206208,180151,28484,26832,30815,20037,990,172,44,854105,364466,28.83,49.88,21.29
1o,2_K,0,255138,265251,53134,47037,30635,36828,1980,172,44,13216,1008869,40.31,0.77,58.92
1o,2_A,0,248375,257856,52100,47189,30635,36828,1980,172,44,9187,1027938,39.43,0.54,60.03
1o,2_3,104325,507333,324996,66558,45553,30678,38208,2285,129,44,19368,572827,65.42,1.13,33.45
1o,3_3,0,289196,327627,44556,41385,29253,39078,2318,129,44,18336,920382,45.18,1.07,53.75
1o,3_4,179400,577611,291252,57205,23781,30723,20616,1328,129,44,80320,449895,69.03,4.69,26.27
1o,3_5,105300,453636,297156,65148,42129,30678,37518,2285,129,44,18124,660157,60.39,1.06,38.55
1o,3_6,102375,464405,306597,66558,43944,30678,37518,2285,129,44,17388,640383,61.59,1.02,37.4
1o,3_7,102375,473925,314745,67780,45580,30678,37518,2285,129,44,17474,619771,62.78,1.02,36.2
1o,3_8,102375,479399,321600,68814,44694,30678,37518,2285,129,44,17402,607366,63.51,1.02,35.47
1o,3_9,105300,478142,319767,68626,37647,30678,37518,2285,129,44,17200,614968,63.08,1.0,35.91
1o,3_T,110175,475596,318042,68438,43220,30678,37518,2285,129,44,17009,609170,63.43,0.99,35.58
1o,3_J,113100,478564,317826,68438,43220,30678,37518,2285,129,44,17239,603263,63.76,1.01,35.23
1o,3_Q,0,201991,178929,28296,25044,30858,20037,990,129,44,858488,367498,28.4,50.14,21.46
1o,3_K,0,251834,263850,52946,45249,30678,36828,1980,129,44,13017,1015749,39.92,0.76,59.32
1o,3_A,0,245071,256455,51912,45401,30678,36828,1980,129,44,8988,1034818,39.04,0.52,60.43
1o,2_5,105300,463716,307020,66370,43765,18296,37518,2285,86,44,18791,649113,60.99,1.1,37.91
1o,3_5,105300,454156,297354,65148,42129,18296,37518,2285,86,44,18325,671663,59.7,1.07,39.23
1o,4_5,165750,560694,279002,56762,23781,18341,20607,1328,86,44,75333,510576,65.78,4.4,29.82
1o,5_5,0,151204,219054,44368,37117,16871,33450,2317,86,44,14689,1193104,29.46,0.86,69.68
1o,5_6,96525,405801,280506,64768,42308,18296,36828,2285,86,44,16920,747937,55.33,0.99,43.68
1o,5_7,96525,412586,288234,65990,43944,18296,36828,2285,86,44,17006,730480,56.35,0.99,42.66
1o,5_8,96525,415325,294669,67024,43058,18296,36828,2285,86,44,16934,721230,56.89,0.99,42.12
1o,5_9,99450,420853,301212,68058,37647,18296,36828,2285,86,44,16872,710673,57.51,0.99,41.5
1o,5_T,114075,430032,300765,68250,41432,18296,36828,2285,86,44,16673,683538,59.11,0.97,39.92
1o,5_J,114075,414282,300549,67802,41432,18296,36828,2285,86,44,32860,683765,58.15,1.92,39.93
1o,5_Q,0,133588,146180,28108,23256,18476,18960,990,86,44,760906,581710,21.59,44.44,33.97
1o,5_K,0,203302,248085,52758,43461,18296,36138,1980,86,44,12440,1095714,35.28,0.73,63.99
1o,5_A,0,199274,241110,51724,43613,18296,36138,1980,86,44,8411,1111628,34.59,0.49,64.92
1o,2_6,102375,474533,316467,67780,45580,18296,37518,2285,130,44,18054,629242,62.2,1.05,36.75
1o,3_6,102375,464973,306801,66558,43944,18296,37518,2285,130,44,17588,651792,60.91,1.03,38.07
1o,4_6,176475,574884,279945,57205,23781,18341,20607,1328,130,44,69154,490410,67.32,4.04,28.64
1o,5_6,96525,405801,280506,64768,42308,18296,36828,2285,130,44,16919,747894,55.33,0.99,43.68
1o,6_6,0,149736,212517,44556,41867,16871,33426,2317,130,44,11758,1199082,29.29,0.69,70.03
1o,6_7,85800,401595,286308,65610,45973,18296,36828,2285,130,44,16199,753236,55.06,0.95,43.99
1o,6_8,85800,404334,292743,66644,45087,18296,36828,2285,130,44,16127,743986,55.61,0.94,43.45
1o,6_9,88725,409862,299286,67678,39676,18296,36828,2285,130,44,16065,733429,56.23,0.94,42.83
1o,6_T,103350,404041,298839,67422,43461,18296,36828,2285,130,44,31314,706294,56.92,1.83,41.25
1o,6_J,109200,390773,301302,67094,43461,18296,36828,2285,130,44,43180,699711,56.61,2.52,40.86
1o,6_Q,0,137258,147402,28296,25285,18476,18960,990,130,44,621768,713695,22.01,36.31,41.68
1o,6_K,0,205325,249486,52946,45490,18296,36138,1980,130,44,11571,1090898,35.61,0.68,63.71
1o,6_A,0,208816,250887,53134,45428,18296,36138,1980,130,44,7674,1089777,35.91,0.45,63.64
1o,2_7,102375,484093,324621,69002,47216,18296,37518,2285,173,44,18148,608533,63.4,1.06,35.54
1o,3_7,102375,474533,314955,67780,45580,18296,37518,2285,173,44,17682,631083,62.11,1.03,36.86
1o,4_7,186225,589074,281518,57648,23781,18341,20607,1328,173,44,71065,462500,68.84,4.15,27.01
1o,5_7,96525,412586,288234,65990,43944,18296,36828,2285,173,44,17013,730386,56.35,0.99,42.66
1o,6_7,85800,401595,286308,65610,45973,18296,36828,2285,173,44,16199,753193,55.07,0.95,43.99
