type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1o,2_2,0,292132,346290,44556,51280,29492,39258,2390,43,88,10559,896216,47.04,0.62,52.34
1o,2_3,90675,502114,339834,67468,52946,30917,38340,2349,43,88,9886,577644,65.69,0.58,33.73
1o,2_4,87750,499146,338970,67468,52946,30917,38340,2349,43,88,9424,584863,65.29,0.55,34.16
1o,2_5,84825,496178,338214,67468,52946,30917,38340,2349,43,88,9046,591890,64.9,0.53,34.57
1o,2_6,81900,510832,348189,68878,48768,30917,38340,2349,43,88,8310,573690,66.01,0.49,33.5
1o,2_7,88725,519589,348927,69258,54582,30917,38340,2349,43,88,8015,551471,67.33,0.47,32.21
1o,2_8,88725,519589,348495,69258,54582,30917,38340,2349,43,88,7990,551928,67.3,0.47,32.23
1o,2_9,91650,522557,348171,69258,54582,30917,38340,2349,43,88,8216,546133,67.63,0.48,31.89
1o,2_T,104325,530582,343680,69354,42912,30917,38336,2349,43,88,8312,541406,67.9,0.49,31.62
1o,2_J,107250,533550,343680,69354,42912,30917,38336,2349,43,88,8542,535283,68.24,0.5,31.26
1o,2_Q,110175,536518,343680,69354,42912,30917,38336,2349,43,88,8772,529160,68.58,0.51,30.9
1o,2_K,215475,610996,334672,58829,48042,31097,20676,1400,43,88,22488,368498,77.17,1.31,21.52
1o,2_A,200850,599982,277792,58664,42220,30962,20307,990,43,88,84925,395481,71.94,4.96,23.1
1o,2_3,90675,502114,339834,67468,52946,30875,38340,2349,43,88,10207,577365,65.69,0.6,33.72
1o,3_3,0,290664,335922,44556,51280,29450,39210,2390,43,88,9538,909163,46.35,0.56,53.1
1o,3_4,81900,485062,335427,66900,52946,30875,38340,2349,43,88,9232,609142,63.89,0.54,35.57
1o,3_5,78975,482094,334671,66900,52946,30875,38340,2349,43,88,8854,616169,63.5,0.52,35.98
1o,3_6,76050,496748,344646,68310,48768,30875,38340,2349,43,88,8118,597969,64.6,0.47,34.92
1o,3_7,82875,505505,345384,68690,54582,30875,38340,2349,43,88,7823,575750,65.92,0.46,33.62
1o,3_8,88725,519589,347631,69258,54582,30875,38340,2349,43,88,7977,552847,67.25,0.47,32.29
1o,3_9,88725,519589,347307,69258,54582,30875,38340,2349,43,88,7962,553186,67.23,0.46,32.31
1o,3_T,101400,527614,342816,69354,42912,30875,38336,2349,43,88,8058,548459,67.5,0.47,32.03
1o,3_J,104325,530582,342816,69354,42912,30875,38336,2349,43,88,8288,542336,67.84,0.48,31.67
1o,3_Q,107250,533550,342816,69354,42912,30875,38336,2349,43,88,8518,536213,68.19,0.5,31.32
1o,3_K,211575,608269,332404,58829,48042,31055,20676,1400,43,88,22216,377707,76.64,1.3,22.06
1o,3_A,196950,597255,276523,58664,42220,30920,20307,990,43,88,83681,404663,71.48,4.89,23.63
1o,2_4,87750,499146,338970,67468,52946,30833,38340,2349,43,88,9953,584418,65.29,0.58,34.13
1o,3_4,81900,485062,335427,66900,52946,30833,38340,2349,43,88,9440,608976,63.88,0.55,35.56
1o,4_4,0,289196,326706,44556,51280,29408,39162,2390,43,88,8630,920845,45.72,0.5,53.78
1o,4_5,73125,468010,331236,66332,52946,30833,38340,2349,43,88,8662,640340,62.1,0.51,37.4
1o,4_6,70200,482664,341211,67742,48768,30833,38340,2349,43,88,7926,622140,63.2,0.46,36.33
1o,4_7,77025,491421,341949,68122,54582,30833,38340,2349,43,88,7631,599921,64.52,0.45,35.04
1o,4_8,82875,505505,344196,68690,54582,30833,38340,2349,43,88,7785,577018,65.85,0.45,33.7
1o,4_9,88725,519589,346551,69258,54582,30833,38340,2349,43,88,7949,553997,67.18,0.46,32.35
