type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1o,2_2,0,416325,558780,201640,24504,29278,150616,15562,172,88,9022,306317,81.58,0.53,17.89
1o,2_3,0,477842,570522,196124,24504,30748,147546,15528,172,88,8525,240705,85.44,0.5,14.06
1o,2_4,0,472474,569022,195631,24504,30748,147534,15528,172,88,8075,248528,85.01,0.47,14.51
1o,2_5,0,467106,567522,195138,24504,30748,147522,15528,172,88,7709,256267,84.58,0.45,14.97
1o,2_6,0,485171,577146,198347,24504,30748,147510,15528,172,88,6845,226245,86.39,0.4,13.21
1o,2_7,0,502261,586770,201556,24504,30748,147498,15528,172,88,6990,196189,88.13,0.41,11.46
1o,2_8,0,498591,585924,198347,22654,30748,147477,15527,172,88,6860,205916,87.57,0.4,12.03
1o,2_9,0,504923,588078,195631,20804,30748,147456,15526,172,88,6981,201897,87.8,0.41,11.79
1o,2_T,0,512471,590232,192422,18713,30748,147435,15525,172,88,7105,197393,88.06,0.41,11.53
1o,2_J,0,517839,591732,192915,18713,30748,147423,15525,172,88,7347,189802,88.49,0.43,11.08
1o,2_Q,0,654875,702906,113085,0,30928,101058,0,172,88,35366,73826,93.62,2.07,4.31
1o,2_K,0,378138,468720,196617,20804,30748,141822,15177,172,88,7718,452300,73.13,0.45,26.41
1o,2_A,0,359109,458442,196617,22654,30748,141831,15178,172,88,7608,479857,71.53,0.44,28.02
1o,2_3,0,477842,570522,196124,24504,30706,147546,15528,172,88,8846,240426,85.44,0.52,14.04
1o,3_3,0,411450,557280,201147,24504,29236,150296,15562,172,88,8217,314352,81.16,0.48,18.36
1o,3_4,0,455384,559398,192422,24504,30706,147522,15528,172,88,7895,278685,83.26,0.46,16.28
1o,3_5,0,450016,557898,191929,24504,30706,147510,15528,172,88,7529,286424,82.83,0.44,16.73
1o,3_6,0,468081,567522,195138,24504,30706,147498,15528,172,88,6665,256402,84.64,0.39,14.97
1o,3_7,0,485171,577146,198347,24504,30706,147486,15528,172,88,6810,226346,86.38,0.4,13.22
1o,3_8,0,498591,585924,198347,22654,30706,147465,15527,172,88,6859,205971,87.57,0.4,12.03
1o,3_9,0,499555,586578,195138,20804,30706,147444,15526,172,88,6739,209554,87.37,0.39,12.24
1o,3_T,0,507103,588732,191929,18713,30706,147423,15525,172,88,6863,205050,87.62,0.4,11.98
1o,3_J,0,512471,590232,192422,18713,30706,147411,15525,172,88,7105,197459,88.05,0.41,11.53
1o,3_Q,0,649266,701406,112833,0,30886,101046,0,172,88,35124,81483,93.19,2.05,4.76
1o,3_K,0,373504,467220,196124,20804,30706,141810,15177,172,88,7476,459223,72.74,0.44,26.82
1o,3_A,0,354475,456942,196124,22654,30706,141819,15178,172,88,7366,486780,71.14,0.43,28.43
1o,2_4,0,472474,569022,195631,24504,30664,147534,15528,172,88,8604,248083,85.01,0.5,14.49
1o,3_4,0,455384,559398,192422,24504,30664,147522,15528,172,88,8103,278519,83.26,0.47,16.27
1o,4_4,0,406575,555780,200654,24504,29194,149976,15562,172,88,7525,322274,80.74,0.44,18.82
1o,4_5,0,432926,548274,188720,24504,30664,147498,15528,172,88,7349,316581,81.08,0.43,18.49
1o,4_6,0,450991,557898,191929,24504,30664,147486,15528,172,88,6485,286559,82.89,0.38,16.74
1o,4_7,0,468081,567522,195138,24504,30664,147474,15528,172,88,6630,256503,84.63,0.39,14.98
1o,4_8,0,481501,576300,195138,22654,30664,147453,15527,172,88,6679,236128,85.82,0.39,13.79
1o,4_9,0,499555,586578,195138,20804,30664,147432,15526,172,88,6738,209609,87.37,0.39,12.24
1o,4_T,0,501735,587232,191436,18713,30664,147411,15525,172,88,6621,212707,87.19,0.39,12.42
1o,4_J,0,507103,588732,191929,18713,30664,147399,15525,172,88,6863,205116,87.62,0.4,11.98
1o,4_Q,0,643657,699906,112581,0,30844,101034,0,172,88,34882,89140,92.76,2.04,5.21
1o,4_K,0,368870,465720,195631,20804,30664,141798,15177,172,88,7234,466146,72.35,0.42,27.22
1o,4_A,0,349841,455442,195631,22654,30664,141807,15178,172,88,7124,493703,70.75,0.42,28.83
1o,2_5,0,467106,567522,195138,24504,30622,147522,15528,172,88,8362,255740,84.58,0.49,14.94
1o,3_5,0,450016,557898,191929,24504,30622,147510,15528,172,88,7861,286176,82.83,0.46,16.71
1o,4_5,0,432926,548274,188720,24504,30622,147498,15528,172,88,7473,316499,81.08,0.44,18.48
