vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,270720,322992,43524,130098,33617,39174,2282,344,44,24377,845132
2_3,60480,456356,326552,65344,132534,36467,38256,2253,344,44,23248,570426
2_4,60480,456356,325688,65344,132534,36467,38256,2253,344,44,23027,571511
2_5,60480,451850,323553,65158,130753,36467,38256,2253,344,44,22712,580434
2_6,70080,468658,325409,65722,130753,36467,38256,2253,344,44,22234,552084
2_7,84480,488700,323888,66384,121329,36467,38252,2253,344,44,22234,527929
2_8,94080,498284,320628,66668,111905,36467,38248,2253,344,44,22221,521162
2_9,177600,563646,273144,55006,107925,36692,20586,1292,344,44,100913,375112
2_T,107520,475194,302041,66888,102481,36467,37554,2253,344,44,23026,558492
2_J,177600,473550,216957,40576,106965,36692,20187,990,344,44,263288,375111
2_Q,0,357750,257762,56678,113864,36467,36868,1980,344,44,47098,803449
2_K,0,318194,260038,54794,122568,36467,36872,1980,344,44,45191,835812
2_A,0,268520,260935,52980,126827,36467,36876,1980,344,44,41173,886158
3_3,0,269280,316080,43524,130098,33617,39126,2282,344,44,19581,858328
3_4,54720,442476,322176,64780,132534,36467,38256,2253,344,44,22515,595739
3_5,54720,437970,320041,64594,130753,36467,38256,2253,344,44,22200,604662
3_6,64320,454778,321897,65158,130753,36467,38256,2253,344,44,21722,576312
3_7,78720,474820,320376,65820,121329,36467,38252,2253,344,44,21722,552157
3_8,94080,498284,319764,66668,111905,36467,38248,2253,344,44,21887,522360
3_9,173760,560958,271326,55006,107925,36692,20586,1292,344,44,99898,384473
3_T,104640,472266,301177,66888,102481,36467,37554,2253,344,44,22452,565738
3_J,173760,470862,216252,40576,106965,36692,20187,990,344,44,261160,384472
3_Q,0,354822,257762,56678,113864,36467,36868,1980,344,44,46524,806951
3_K,0,315266,260038,54794,122568,36467,36872,1980,344,44,44617,839314
3_A,0,266336,260935,52980,126827,36467,36876,1980,344,44,39855,889660
4_4,0,269280,309888,43524,130098,33617,39078,2282,344,44,15923,868226
4_5,48960,428596,318016,64216,130753,36467,38256,2253,344,44,21979,622420
4_6,58560,445404,319872,64780,130753,36467,38256,2253,344,44,21501,594070
4_7,70080,463238,318351,65442,121329,36467,38252,2253,344,44,21501,575003
4_8,84480,486702,317739,66290,111905,36467,38248,2253,344,44,21666,546166
