type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1s,2_3,56700,443440,323083,64459,127657,25782,38280,2285,258,88,17192,613080,63.19,1.0,35.8
1s,2_4,54000,440666,322219,64459,127657,25740,38280,2285,258,88,16991,619661,62.82,0.99,36.19
1s,2_5,54000,440666,321463,64459,127657,25740,38280,2285,258,88,16979,620429,62.77,0.99,36.23
1s,2_6,62100,452223,321859,64813,126232,25983,38280,2285,215,88,16390,601836,63.9,0.96,35.15
1s,2_7,67500,465491,323861,65354,126232,26225,38280,2285,172,88,16539,580277,65.15,0.97,33.89
1s,2_8,75600,470906,319735,65428,118305,26268,38280,2285,129,88,16410,578870,65.24,0.96,33.81
1s,2_9,87300,482494,316518,65689,110378,26353,38280,2285,86,88,16605,566228,65.96,0.97,33.07
1s,2_J,99900,463090,298613,66076,102290,18296,37590,2285,130,44,17145,606845,63.56,1.0,35.44
1s,2_Q,165600,511659,230106,44567,109914,18476,20217,990,173,44,181234,429324,64.34,10.58,25.07
1s,2_K,0,379896,252493,57645,111803,18296,36900,1980,216,44,36458,816573,50.18,2.13,47.69
1s,2_A,0,332574,252679,54891,119730,18296,36900,1980,259,44,38488,856463,47.73,2.25,50.02
1s,3_4,48600,427398,318813,63918,127657,25540,38280,2285,258,88,16818,642649,61.49,0.98,37.53
1s,3_5,48600,427398,318057,63918,127657,25540,38280,2285,258,88,16806,643417,61.44,0.98,37.58
1s,3_6,56700,438955,318453,64272,126232,25783,38280,2285,215,88,16217,624824,62.56,0.95,36.49
1s,3_7,62100,452223,320455,64813,126232,26025,38280,2285,172,88,16366,603265,63.81,0.96,35.23
1s,3_8,75600,470906,318871,65428,118305,26268,38280,2285,129,88,16398,579746,65.18,0.96,33.86
1s,3_9,84600,479720,315654,65689,110378,26311,38280,2285,86,88,16404,572809,65.59,0.96,33.45
1s,3_J,97200,460316,297749,66076,102290,18296,37590,2285,130,44,16944,613384,63.19,0.99,35.82
1s,3_Q,162000,509073,229242,44567,109914,18476,20217,990,173,44,179611,437997,63.93,10.49,25.58
1s,3_K,0,377122,252493,57645,111803,18296,36900,1980,216,44,36257,819548,50.02,2.12,47.86
1s,3_A,0,329800,252679,54891,119730,18296,36900,1980,259,44,38287,859438,47.57,2.24,50.19
1s,4_5,43200,414130,314759,63377,127657,25340,38280,2285,258,88,16633,666297,60.12,0.97,38.91
1s,4_6,51300,425687,315155,63731,126232,25583,38280,2285,215,88,16044,647704,61.24,0.94,37.83
