type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1s,2_3,78300,477657,318480,64302,53395,26018,38220,2253,258,44,24414,628963,61.84,1.43,36.73
1s,2_4,81000,475234,316253,64115,51970,26060,38220,2253,215,44,24241,632699,61.63,1.42,36.95
1s,2_5,84600,472811,314134,63928,50545,26103,38220,2253,172,44,24068,635426,61.48,1.41,37.11
1s,2_7,97200,450560,306014,65330,50766,18254,37530,2253,129,44,23593,660631,60.04,1.38,38.58
1s,2_8,97200,446675,304165,65159,50767,18254,37530,2253,173,44,23432,666652,59.7,1.37,38.93
1s,2_9,97200,446901,303787,65175,50741,18254,37530,2253,216,44,23442,666761,59.69,1.37,38.94
1s,2_T,98100,446779,303517,65191,49857,18254,37530,2253,258,44,23803,666718,59.67,1.39,38.94
1s,2_J,98100,288239,191872,31493,26919,18434,20097,990,258,44,599525,436333,39.51,35.01,25.48
1s,2_Q,0,256081,256649,51885,51978,18254,36840,1980,301,44,40835,997457,39.36,2.38,58.25
1s,2_K,0,245360,257958,51629,53429,18254,36840,1980,301,44,26441,1020068,38.88,1.54,59.57
1s,2_A,0,245183,258493,51629,54880,18254,36840,1980,301,44,9102,1035598,38.99,0.53,60.48
1s,3_4,81000,463139,306364,62896,50459,26060,38220,2253,215,44,24095,657559,60.19,1.41,38.4
1s,3_5,84600,460716,304245,62709,49034,26103,38220,2253,172,44,23922,660286,60.04,1.4,38.56
1s,3_7,97200,441220,296551,64111,49255,18254,37530,2253,129,44,23447,682310,58.78,1.37,39.85
1s,3_8,100800,448202,303301,65159,49315,18254,37530,2253,129,44,23420,663897,59.86,1.37,38.77
1s,3_9,99900,445029,301560,64988,49316,18254,37530,2253,173,44,23269,669988,59.51,1.36,39.13
1s,3_T,100800,444907,301290,65004,48432,18254,37530,2253,215,44,23630,669945,59.49,1.38,39.13
1s,3_J,101700,286002,190382,31306,25494,18434,20097,990,215,44,597354,440286,39.4,34.89,25.71
1s,3_Q,0,253513,255286,51698,50553,18254,36840,1980,258,44,41358,1002520,39.04,2.42,58.55
1s,3_K,0,242096,256595,51442,52004,18254,36840,1980,258,44,26964,1025827,38.52,1.57,59.91
1s,3_A,0,241249,257130,51442,53455,18254,36840,1980,258,44,8929,1042723,38.58,0.52,60.9
