type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1s,2_3,59400,446214,323083,64459,120571,25824,38292,2285,215,88,17369,614504,63.1,1.01,35.89
1s,2_4,56700,443440,322219,64459,120571,25782,38292,2285,215,88,17168,621085,62.73,1.0,36.27
1s,2_5,54000,440666,321463,64459,120571,25740,38292,2285,215,88,16967,627558,62.36,0.99,36.65
1s,2_6,62100,456708,323222,65000,120571,25983,38292,2285,215,88,16539,601301,63.92,0.97,35.12
1s,2_7,67500,469976,325224,65541,120571,26183,38292,2285,172,88,16688,579784,65.17,0.97,33.86
1s,2_8,72900,473329,321098,65615,112644,26225,38292,2285,129,88,16559,583140,64.98,0.97,34.06
1s,2_9,83700,484917,317881,65876,104717,26310,38292,2285,86,88,16754,571398,65.65,0.98,33.37
1s,2_T,99900,498905,314102,66076,95016,26396,38292,2285,86,44,17145,554057,66.64,1.0,32.36
1s,2_Q,169200,538605,243024,48619,102828,18476,20247,990,130,44,140063,430078,66.7,8.18,25.12
1s,2_K,0,403550,252601,60146,104717,18296,36912,1980,173,44,30041,803844,51.3,1.75,46.95
1s,2_A,0,362492,252787,57026,112644,18296,36912,1980,216,44,29287,840620,49.2,1.71,49.09
1s,3_4,51300,430172,318813,63918,120571,25582,38292,2285,215,88,16995,644073,61.39,0.99,37.61
1s,3_5,48600,427398,318057,63918,120571,25540,38292,2285,215,88,16794,650546,61.03,0.98,37.99
1s,3_6,56700,443440,319816,64459,120571,25783,38292,2285,215,88,16366,624289,62.59,0.96,36.46
1s,3_7,62100,456708,321818,65000,120571,25983,38292,2285,172,88,16515,602772,63.83,0.96,35.2
1s,3_8,72900,473329,320234,65615,112644,26225,38292,2285,129,88,16547,584016,64.93,0.97,34.11
1s,3_9,81000,482143,317017,65876,104717,26268,38292,2285,86,88,16553,577979,65.28,0.97,33.75
1s,3_T,97200,496131,313238,66076,95016,26354,38292,2285,86,44,16944,560638,66.27,0.99,32.74
1s,3_Q,165600,536019,242016,48619,102828,18476,20247,990,130,44,138584,438751,66.28,8.09,25.62
1s,3_K,0,400776,252601,60146,104717,18296,36912,1980,173,44,29840,806819,51.14,1.74,47.12
1s,3_A,0,359718,252787,57026,112644,18296,36912,1980,216,44,29086,843595,49.03,1.7,49.27
1s,4_5,43200,414130,314759,63377,120571,25340,38292,2285,215,88,16621,673426,59.7,0.97,39.33
1s,4_6,51300,430172,316518,63918,120571,25583,38292,2285,215,88,16193,647169,61.26,0.95,37.8
1s,4_7,56700,443440,318520,64459,120571,25783,38292,2285,172,88,16342,625652,62.51,0.95,36.54
1s,4_8,67500,460061,316936,65074,112644,26025,38292,2285,129,88,16374,606896,63.6,0.96,35.44
1s,4_9,81000,482143,316261,65876,104717,26268,38292,2285,86,88,16541,578747,65.23,0.97,33.8
1s,4_T,94500,493357,312482,66076,95016,26312,38292,2285,86,44,16743,567111,65.9,0.98,33.12
1s,4_Q,162000,533433,241008,48619,102828,18476,20247,990,130,44,137213,447316,65.86,8.01,26.12
1s,4_K,0,398002,252601,60146,104717,18296,36912,1980,173,44,29639,809794,50.98,1.73,47.29
1s,4_A,0,356944,252787,57026,112644,18296,36912,1980,216,44,28885,846570,48.87,1.69,49.44
1s,5_6,45900,416904,313328,63377,120571,25383,38292,2285,215,88,16020,669941,59.94,0.94,39.13
1s,5_7,51300,430172,315330,63918,120571,25583,38292,2285,172,88,16169,648424,61.19,0.94,37.87
1s,5_8,62100,446793,313746,64533,112644,25825,38292,2285,129,88,16201,629668,62.28,0.95,36.77
1s,5_9,75600,468875,313071,65335,104717,26068,38292,2285,86,88,16368,601519,63.91,0.96,35.13
1s,5_T,94500,493357,311834,66076,95016,26312,38292,2285,86,44,16731,567771,65.86,0.98,33.16
1s,5_Q,158400,530847,240000,48619,102828,18476,20247,990,130,44,135950,455773,65.44,7.94,26.62
1s,5_K,0,395228,252601,60146,104717,18296,36912,1980,173,44,29438,812769,50.81,1.72,47.47
1s,5_A,0,354170,252787,57026,112644,18296,36912,1980,216,44,28684,849545,48.71,1.68,49.61
1s,6_7,54900,432946,314790,63918,120571,25426,38292,2285,172,88,15445,643471,61.52,0.9,37.58
