type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1s,2_3,62100,456708,329234,65366,97452,25824,38292,2317,215,88,13351,621357,62.93,0.78,36.29
1s,2_4,59400,453934,328370,65366,97452,25782,38292,2317,215,88,13150,627938,62.56,0.77,36.67
1s,2_5,59400,453934,327614,65366,97452,25782,38292,2317,215,88,13138,628706,62.52,0.77,36.72
1s,2_6,67500,465491,328010,65720,96027,26025,38292,2317,172,88,12549,610113,63.64,0.73,35.63
1s,2_7,75600,476336,328649,66074,94602,26267,38292,2317,129,88,12537,591413,64.73,0.73,34.54
1s,2_8,75600,476336,328217,66074,94602,26310,38292,2317,86,88,12525,591857,64.7,0.73,34.56
1s,2_9,87300,484525,324199,66148,86675,26395,38292,2317,43,88,12585,583737,65.17,0.73,34.09
1s,2_J,99900,461654,306003,66596,78587,18338,37602,2317,87,44,12929,628247,62.55,0.76,36.69
1s,2_Q,96300,463526,307366,66783,80012,18338,37602,2317,130,44,13078,626808,62.63,0.76,36.61
1s,2_K,174600,524444,231494,44878,85386,18518,20217,990,173,44,177330,434230,64.28,10.36,25.36
1s,2_A,0,369116,254816,57384,89525,18338,36912,1980,216,44,32121,851852,48.38,1.88,49.75
1s,3_4,54000,440666,324964,64825,97452,25582,38292,2317,215,88,12977,650926,61.23,0.76,38.01
1s,3_5,54000,440666,324208,64825,97452,25582,38292,2317,215,88,12965,651694,61.18,0.76,38.06
1s,3_6,62100,452223,324604,65179,96027,25825,38292,2317,172,88,12376,633101,62.3,0.72,36.97
1s,3_7,70200,463068,325243,65533,94602,26067,38292,2317,129,88,12364,614401,63.4,0.72,35.88
1s,3_8,75600,476336,327353,66074,94602,26310,38292,2317,86,88,12513,592733,64.65,0.73,34.62
1s,3_9,84600,481751,323335,66148,86675,26353,38292,2317,43,88,12384,590318,64.8,0.72,34.48
1s,3_J,97200,458880,305139,66596,78587,18338,37602,2317,87,44,12728,634786,62.18,0.74,37.07
1s,3_Q,93600,460752,306502,66783,80012,18338,37602,2317,130,44,12877,633347,62.26,0.75,36.99
1s,3_K,171000,521858,230630,44878,85386,18518,20217,990,173,44,175707,442903,63.87,10.26,25.87
1s,3_A,0,366342,254816,57384,89525,18338,36912,1980,216,44,31920,854827,48.21,1.86,49.92
1s,4_5,48600,427398,320910,64284,97452,25382,38292,2317,215,88,12792,674574,59.86,0.75,39.4
1s,4_6,56700,438955,321306,64638,96027,25625,38292,2317,172,88,12203,655981,60.98,0.71,38.31
1s,4_7,64800,449800,321945,64992,94602,25867,38292,2317,129,88,12191,637281,62.07,0.71,37.22
1s,4_8,70200,463068,324055,65533,94602,26110,38292,2317,86,88,12340,615613,63.33,0.72,35.95
1s,4_9,84600,481751,322579,66148,86675,26353,38292,2317,43,88,12372,591086,64.76,0.72,34.52
1s,4_J,94500,456106,304383,66596,78587,18338,37602,2317,87,44,12527,641217,61.82,0.73,37.45
1s,4_Q,90900,457978,305746,66783,80012,18338,37602,2317,130,44,12676,639778,61.9,0.74,37.36
1s,4_K,167400,519272,229766,44878,85386,18518,20217,990,173,44,174192,451468,63.46,10.17,26.37
1s,4_A,0,363568,254816,57384,89525,18338,36912,1980,216,44,31719,857802,48.05,1.85,50.1
1s,5_6,51300,430172,319479,64284,96027,25425,38292,2317,172,88,12191,672557,60.01,0.71,39.28
1s,5_7,56700,438955,320118,64638,94602,25625,38292,2317,129,88,12179,658661,60.82,0.71,38.47
1s,5_8,62100,452223,322228,65179,94602,25867,38292,2317,86,88,12328,636994,62.08,0.72,37.2
1s,5_9,75600,470906,320752,65794,86675,26110,38292,2317,43,88,12360,613367,63.46,0.72,35.82
1s,5_J,94500,456106,303735,66596,78587,18338,37602,2317,87,44,12515,641877,61.78,0.73,37.49
1s,5_Q,90900,457978,305098,66783,80012,18338,37602,2317,130,44,12664,640438,61.86,0.74,37.4
1s,5_K,167400,519272,228902,44878,85386,18518,20217,990,173,44,172974,453550,63.41,10.1,26.49
1s,5_A,0,363568,254816,57384,89525,18338,36912,1980,216,44,31707,857814,48.05,1.85,50.1
1s,6_7,60300,429099,310553,63419,93091,25668,38292,2317,129,88,11321,678027,59.74,0.66,39.6
1s,6_8,65700,442367,312663,63960,93091,25910,38292,2317,86,88,11471,656359,61.0,0.67,38.33
1s,6_9,79200,461050,311187,64575,85164,26153,38292,2317,43,88,11503,632732,62.38,0.67,36.95
1s,6_J,98100,458345,303195,66596,77135,18338,37602,2317,43,44,11792,638797,62.01,0.69,37.31
1s,6_Q,94500,456818,303195,66596,78587,18338,37602,2317,87,44,11780,642440,61.79,0.69,37.52
1s,6_K,171900,517747,226836,44691,83961,18518,20217,990,130,44,170992,456278,63.37,9.99,26.65
1s,6_A,0,374590,255590,57738,88100,18338,36912,1980,173,44,30983,847856,48.68,1.81,49.52
1s,7_8,68400,433046,303206,62741,91580,25952,38292,2317,86,88,11513,675083,59.9,0.67,39.43
1s,7_9,81900,451729,301730,63356,83653,26195,38292,2317,43,88,11545,651456,61.28,0.67,38.05
1s,7_J,100800,451779,294164,65377,75624,18338,37602,2317,43,44,11834,654382,61.09,0.69,38.22
1s,7_Q,100800,461119,302763,66596,77135,18338,37602,2317,43,44,11956,633591,62.3,0.7,37.0
1s,7_K,179100,518096,224770,44504,82536,18518,20217,990,87,44,170017,453425,63.59,9.93,26.48
1s,7_A,0,372022,254227,57551,86675,18338,36912,1980,130,44,31506,852919,48.35,1.84,49.81
1s,8_9,84600,444628,296732,62279,83653,26237,38292,2317,43,88,11722,661713,60.67,0.68,38.64
1s,8_J,103500,440567,288338,64113,75624,18338,37602,2317,43,44,12011,669807,60.18,0.7,39.12
1s,8_Q,103500,449907,296937,65332,77135,18338,37602,2317,43,44,12133,649016,61.39,0.71,37.9
1s,8_K,182700,520682,223906,44504,82536,18518,20217,990,43,44,169312,448852,63.9,9.89,26.21
1s,8_A,0,374796,254227,57551,86675,18338,36912,1980,87,44,31683,850011,48.51,1.85,49.64
