vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,277804,334402,43845,47019,106456,39258,2390,43,990,10775,849322
2_3,82305,470946,327740,65864,48541,118386,38340,2349,43,990,10112,546688
2_4,79650,468170,326948,65864,48541,118386,38340,2349,43,990,9662,553361
2_5,76995,465394,326255,65864,48541,118386,38340,2349,43,990,9296,559851
2_6,74340,479352,335959,67252,44843,118382,38340,2349,43,990,8595,541859
2_7,80535,487488,336688,67620,50067,118382,38340,2349,43,990,8354,521448
2_8,80535,487488,336292,67620,50067,118382,38340,2349,43,990,8329,521869
2_9,83190,490264,335995,67620,50067,118382,38340,2349,43,990,8543,516521
2_T,94695,497688,331646,67710,38889,118410,38336,2349,43,990,8628,512920
2_J,97350,500464,331646,67710,38889,118410,38336,2349,43,990,8846,507271
2_Q,100005,503240,331646,67710,38889,118410,38336,2349,43,990,9064,501622
2_K,195585,571902,322409,57240,43831,120443,20676,1400,43,990,22385,355400
2_A,182310,560808,269210,56995,38607,120443,20307,990,43,990,80633,380968
3_3,0,276408,324682,43845,47019,106456,39210,2390,43,990,9457,861804
3_4,74340,454978,323575,65311,48541,118386,38340,2349,43,990,9160,576291
3_5,71685,452202,322882,65311,48541,118386,38340,2349,43,990,8794,582781
3_6,69030,466160,332586,66699,44843,118382,38340,2349,43,990,8093,564789
3_7,75225,474296,333315,67067,50067,118382,38340,2349,43,990,7852,544378
3_8,80535,487488,335500,67620,50067,118382,38340,2349,43,990,7995,522995
3_9,80535,487488,335203,67620,50067,118382,38340,2349,43,990,7980,523307
3_T,92040,494912,330854,67710,38889,118410,38336,2349,43,990,8065,519706
3_J,94695,497688,330854,67710,38889,118410,38336,2349,43,990,8283,514057
3_Q,97350,500464,330854,67710,38889,118410,38336,2349,43,990,8501,508408
3_K,192045,569355,320276,57240,43831,120443,20676,1400,43,990,21804,364201
3_A,178770,558261,267968,56995,38607,120443,20307,990,43,990,79161,389769
4_4,0,275012,316042,43845,47019,106456,39162,2390,43,990,8365,872980
4_5,66375,439010,319608,64758,48541,118386,38340,2349,43,990,8405,605499
4_6,63720,452968,329312,66146,44843,118382,38340,2349,43,990,7704,587507
4_7,69915,461104,330041,66514,50067,118382,38340,2349,43,990,7463,567096
4_8,75225,474296,332226,67067,50067,118382,38340,2349,43,990,7606,545713
4_9,80535,487488,334510,67620,50067,118382,38340,2349,43,990,7759,524221
4_T,89385,492136,330161,67710,38889,118410,38336,2349,43,990,7615,526280
4_J,92040,494912,330161,67710,38889,118410,38336,2349,43,990,7833,520631
4_Q,94695,497688,330161,67710,38889,118410,38336,2349,43,990,8051,514982
4_K,188505,566808,318242,57240,43831,120443,20676,1400,43,990,21336,372790
4_A,175230,555714,266726,56995,38607,120443,20307,990,43,990,77901,398358
5_5,0,273616,308482,43845,47019,106456,39114,2390,43,990,7441,882908
5_6,58410,439776,326137,65593,44843,118382,38340,2349,43,990,7399,610042
5_7,64605,447912,326866,65961,50067,118382,38340,2349,43,990,7158,589631
5_8,69915,461104,329051,66514,50067,118382,38340,2349,43,990,7301,568248
5_9,75225,474296,331335,67067,50067,118382,38340,2349,43,990,7454,546756
5_T,89385,492136,329567,67710,38889,118410,38336,2349,43,990,7478,527011
5_J,89385,492136,329567,67710,38889,118410,38336,2349,43,990,7467,527022
5_Q,92040,494912,329567,67710,38889,118410,38336,2349,43,990,7685,521373
5_K,184965,564261,316307,57240,43831,120443,20676,1400,43,990,20952,381196
5_A,171690,553167,265484,56995,38607,120443,20307,990,43,990,76824,406764
6_6,0,276408,303359,44030,44111,106446,39066,2390,43,990,6285,889176
6_7,59295,439776,325147,65593,44843,118382,38340,2349,43,990,6388,611158
6_8,64605,452968,327332,66146,44843,118382,38340,2349,43,990,6531,589775
6_9,69915,466160,329616,66699,44843,118382,38340,2349,43,990,6684,568283
6_T,84075,484000,327848,67342,33665,118410,38336,2349,43,990,6708,548538
6_J,89385,497192,330429,67895,33665,118410,38336,2349,43,990,6865,526745
6_Q,89385,497192,330429,67895,33665,118410,38336,2349,43,990,6854,526756
6_K,181425,566424,315652,57425,38607,120443,20676,1400,43,990,20103,389116
6_A,181425,566424,265972,57425,38607,120443,20307,990,43,990,70562,389116
7_7,0,275012,297959,44030,51041,106446,39018,2390,43,990,5814,889561
7_8,59295,439776,324355,65593,51773,118382,38340,2349,43,990,6359,605049
7_9,64605,452968,326639,66146,51773,118382,38340,2349,43,990,6512,583557
7_T,78765,470808,324871,66789,40595,118410,38336,2349,43,990,6536,563812
7_J,84075,484000,327452,67342,40595,118410,38336,2349,43,990,6693,542019
7_Q,89385,497192,330033,67895,40595,118410,38336,2349,43,990,6850,520226
7_K,177885,563877,313915,57425,45537,120443,20676,1400,43,990,19852,390261
7_A,177885,563877,264730,57425,38607,120443,20307,990,43,990,76746,390261
8_8,0,276408,293639,44030,51041,106446,38970,2390,43,990,6030,892317
8_9,67260,455744,326342,66146,51773,118382,38340,2349,43,990,6716,578219
8_T,72570,462672,323350,66421,40595,118410,38336,2349,43,990,6740,579828
8_J,77880,475864,325931,66974,40595,118410,38336,2349,43,990,6897,558035
8_Q,83190,489056,328512,67527,40595,118410,38336,2349,43,990,7054,536242
8_K,181425,566424,312277,57425,45537,120443,20676,1400,43,990,20038,385626
8_A,181425,566424,263488,57425,38607,120443,20307,990,43,990,76536,385626
9_9,0,277804,290399,44030,51041,106446,38922,2390,43,990,6266,893973
9_T,75225,451846,317722,65172,40595,118410,38336,2349,43,990,6954,594662
9_J,80535,465038,320303,65725,40595,118410,38336,2349,43,990,7111,572869
9_Q,85845,478230,322884,66278,40595,118410,38336,2349,43,990,7268,551076
