vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,226850,195642,30525,21675,119372,16278,1361,172,44,40532,1059853
2_3,175230,555714,274820,56011,21675,121262,20607,1328,172,44,62323,423118
2_4,171690,553167,273929,56011,21675,121262,20607,1328,172,44,61855,430564
2_5,168150,550620,273137,56011,21675,121262,20607,1328,172,44,61471,437827
2_6,177885,563877,274078,56441,21675,121262,20607,1328,172,44,55899,419036
2_7,186735,577134,275619,56871,21675,121262,20607,1328,172,44,57717,393140
2_8,186735,573122,273943,56686,19969,121262,20607,1328,172,44,64470,393966
2_9,193815,573506,272366,56501,18263,121262,20607,1328,172,44,64490,389950
2_T,202665,573192,270888,56316,16328,121262,20607,1328,172,44,64513,384989
2_J,206205,575739,270690,56316,16328,121262,20607,1328,172,44,64713,378900
2_Q,0,0,0,0,0,122342,0,0,172,44,1553306,36440
2_K,0,136110,156908,28085,18263,121262,19539,990,172,44,47318,1183613
2_A,0,136110,156908,28085,19969,121262,19539,990,172,44,27510,1201715
3_3,0,143788,229156,44030,27491,107257,33474,2317,172,44,20185,1104390
3_4,85845,390504,283234,64602,29071,119209,36804,2285,172,44,18048,682486
3_5,83190,387728,282442,64602,29071,119209,36804,2285,172,44,17682,689075
3_6,80535,394900,291231,65990,30109,119205,36804,2285,172,44,16981,674048
3_7,80535,401880,298762,67193,26899,119201,36804,2285,172,44,17065,661464
3_8,89385,408956,298134,67376,30417,119201,36804,2285,172,44,16898,642632
3_9,92040,407198,296381,67191,28711,119201,36804,2285,172,44,16707,645570
3_T,99120,407518,294727,67006,26776,119201,36804,2285,172,44,16748,641903
3_J,101775,410294,294529,67006,26776,119201,36804,2285,172,44,16966,636452
3_Q,0,135412,139358,28085,10448,121262,18900,990,172,44,804185,453448
3_K,0,200904,241715,52246,28711,119201,36114,1980,172,44,12960,1018257
3_A,0,197062,235055,51228,28891,119205,36114,1980,172,44,9182,1033371
