type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
2odifferent,2_2,0,263520,320776,43152,161384,33616,39186,2282,301,88,23995,824004,50.48,1.4,48.12
2odifferent,2_3,54720,444336,324336,64972,164632,36466,38268,2253,301,88,20814,561118,66.01,1.22,32.77
2odifferent,2_4,51840,441408,323472,64972,164632,36466,38268,2253,301,88,20353,568251,65.63,1.19,33.19
2odifferent,2_5,51840,441408,322716,64972,164632,36466,38268,2253,301,88,20216,569144,65.58,1.18,33.24
2odifferent,2_6,60480,458216,324572,65536,164632,36466,38268,2253,301,88,19738,541754,67.21,1.15,31.64
2odifferent,2_7,72000,476050,323051,66198,155208,36466,38264,2253,301,88,19738,522687,68.32,1.15,30.53
2odifferent,2_8,80640,485634,319791,66482,145784,36466,38260,2253,301,88,19725,516880,68.66,1.15,30.19
2odifferent,2_9,93120,498866,316495,66702,136360,36466,38256,2253,301,88,20170,503227,69.43,1.18,29.39
2odifferent,2_T,167040,554776,271943,54820,141084,36691,20586,1292,301,88,93558,370125,72.92,5.46,21.62
2odifferent,2_J,167040,513112,227312,44324,141084,36691,20217,990,301,88,191021,370124,67.23,11.16,21.62
2odifferent,2_Q,0,394556,254323,58760,136360,36466,36876,1980,301,88,43750,748844,53.71,2.56,43.73
2odifferent,2_K,0,357256,256599,56492,145784,36466,36880,1980,301,88,39719,780739,52.08,2.32,45.6
2odifferent,2_A,0,303440,256659,54044,155208,36466,36884,1980,301,88,41909,825325,49.35,2.45,48.2
2odifferent,3_3,0,262080,313864,43152,161384,33616,39138,2282,301,88,19199,837200,49.99,1.12,48.89
2odifferent,3_4,46080,427528,319960,64408,164632,36466,38268,2253,301,88,19841,592479,64.24,1.16,34.6
2odifferent,3_5,46080,427528,319204,64408,164632,36466,38268,2253,301,88,19704,593372,64.2,1.15,34.65
2odifferent,3_6,54720,444336,321060,64972,164632,36466,38268,2253,301,88,19226,565982,65.82,1.12,33.05
2odifferent,3_7,66240,462170,319539,65634,155208,36466,38264,2253,301,88,19226,546915,66.94,1.12,31.94
2odifferent,3_8,80640,485634,318927,66482,145784,36466,38260,2253,301,88,19391,518078,68.61,1.13,30.26
2odifferent,3_9,90240,495938,315631,66702,136360,36466,38256,2253,301,88,19596,510473,69.04,1.14,29.81
2odifferent,3_T,163200,552088,270125,54820,141084,36691,20586,1292,301,88,92543,379486,72.43,5.4,22.16
2odifferent,3_J,163200,510424,226466,44324,141084,36691,20217,990,301,88,189034,379485,66.8,11.04,22.16
2odifferent,3_Q,0,391628,254323,58760,136360,36466,36876,1980,301,88,43176,752346,53.54,2.52,43.94
2odifferent,3_K,0,354328,256599,56492,145784,36466,36880,1980,301,88,39145,784241,51.91,2.29,45.8
2odifferent,3_A,0,300512,256659,54044,155208,36466,36884,1980,301,88,41335,828827,49.18,2.41,48.4
2odifferent,4_4,0,260640,307672,43152,161384,33616,39090,2282,301,88,15061,849018,49.54,0.88,49.58
2odifferent,4_5,40320,413648,315800,63844,164632,36466,38268,2253,301,88,19305,617379,62.82,1.13,36.06
2odifferent,4_6,48960,430456,317656,64408,164632,36466,38268,2253,301,88,18827,589989,64.44,1.1,34.46
2odifferent,4_7,60480,448290,316135,65070,155208,36466,38264,2253,301,88,18827,570922,65.56,1.1,33.34
2odifferent,4_8,74880,471754,315523,65918,145784,36466,38260,2253,301,88,18992,542085,67.23,1.11,31.66
2odifferent,4_9,90240,495938,314875,66702,136360,36466,38256,2253,301,88,19375,511450,69.0,1.13,29.87
2odifferent,4_T,159360,549400,268415,54820,141084,36691,20586,1292,301,88,91641,388626,71.95,5.35,22.7
2odifferent,4_J,159360,507736,225620,44324,141084,36691,20217,990,301,88,187268,388625,66.37,10.94,22.7
2odifferent,4_Q,0,388700,254323,58760,136360,36466,36876,1980,301,88,42715,755735,53.37,2.49,44.14
2odifferent,4_K,0,351400,256599,56492,145784,36466,36880,1980,301,88,38684,787630,51.74,2.26,46.0
2odifferent,4_A,0,298328,256659,54044,155208,36466,36884,1980,301,88,40130,832216,49.05,2.34,48.6
2odifferent,5_5,0,260640,302200,43152,161384,33616,39042,2282,301,88,12003,857596,49.21,0.7,50.08
2odifferent,5_6,48960,430456,317008,64408,164632,36466,38268,2253,301,88,18690,590774,64.41,1.09,34.5
2odifferent,5_7,54720,438916,314218,64692,155208,36466,38264,2253,301,88,18690,588488,64.54,1.09,34.37
2odifferent,5_8,66240,460172,313606,65540,145784,36466,38260,2253,301,88,18855,564739,65.92,1.1,32.98
2odifferent,5_9,80640,484356,312958,66324,136360,36466,38256,2253,301,88,19238,535064,67.63,1.12,31.25
2odifferent,5_T,159360,549400,266813,54820,141084,36691,20586,1292,301,88,91063,390806,71.86,5.32,22.82
2odifferent,5_J,159360,507736,224774,44324,141084,36691,20217,990,301,88,185934,390805,66.32,10.86,22.82
2odifferent,5_Q,0,388700,254323,58760,136360,36466,36876,1980,301,88,42578,755872,53.37,2.49,44.14
2odifferent,5_K,0,351400,256599,56492,145784,36466,36880,1980,301,88,38547,787767,51.74,2.25,46.01
2odifferent,5_A,0,298328,256659,54044,155208,36466,36884,1980,301,88,39993,832353,49.05,2.34,48.61
2odifferent,6_6,0,262080,297448,43152,161384,33626,38994,2282,301,88,9011,863938,49.02,0.53,50.45
2odifferent,6_7,58560,431934,308965,63622,155208,36470,38264,2253,301,88,17890,598749,63.99,1.04,34.97
2odifferent,6_8,70080,449768,307516,64284,145784,36470,38260,2253,301,88,18055,579445,65.11,1.05,33.84
2odifferent,6_9,84480,473232,306868,65068,136360,36470,38256,2253,301,88,18438,550490,66.77,1.08,32.15
2odifferent,6_T,164160,552088,265319,54820,141084,36691,20586,1292,301,88,89822,386053,72.21,5.25,22.55
2odifferent,6_J,164160,510424,223928,44324,141084,36691,20217,990,301,88,184045,386052,66.71,10.75,22.55
2odifferent,6_Q,0,391628,254323,58760,136360,36466,36876,1980,301,88,41778,753744,53.54,2.44,44.02
2odifferent,6_K,0,354328,256599,56492,145784,36466,36880,1980,301,88,37747,785639,51.91,2.2,45.88
