type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
2o,2_2,0,272220,328453,43660,79709,105571,39234,2354,946,990,15294,823873,50.99,0.89,48.11
2o,2_3,66375,455744,329366,66146,81173,117479,38316,2317,946,990,13427,540025,67.68,0.78,31.54
2o,2_4,63720,452968,328574,66146,81173,117479,38316,2317,946,990,12977,546698,67.31,0.76,31.93
2o,2_5,61065,450192,327881,66146,81173,117479,38316,2317,946,990,12611,553188,66.96,0.74,32.31
2o,2_6,66375,463384,329733,66699,81173,117479,38316,2317,946,990,11949,532943,68.18,0.7,31.12
2o,2_7,71685,476576,331819,67252,81173,117479,38316,2317,946,990,12071,511680,69.41,0.7,29.88
2o,2_8,71685,476576,331423,67252,81173,117479,38316,2317,946,990,12046,512101,69.39,0.7,29.91
2o,2_9,79650,482966,327513,67342,72106,117507,38312,2317,946,990,12128,510527,69.48,0.71,29.82
2o,2_T,94695,496480,323947,67617,60928,117535,38308,2317,946,990,12348,496193,70.3,0.72,28.98
2o,2_J,97350,499256,323947,67617,60928,117535,38308,2317,946,990,12566,490544,70.62,0.73,28.65
2o,2_Q,178770,558261,302678,56995,69399,119540,20646,1364,946,990,46552,356163,76.48,2.72,20.8
2o,2_K,178770,558261,253781,52725,69399,119540,20277,990,946,990,100463,356162,73.33,5.87,20.8
2o,2_A,0,402072,256907,63680,72106,117507,36932,1980,946,990,12325,746859,55.66,0.72,43.62
2o,3_3,0,270824,319813,43660,79709,105571,39186,2354,946,990,12896,836355,50.4,0.75,48.84
2o,3_4,58410,439776,325201,65593,81173,117479,38316,2317,946,990,12475,569628,66.0,0.73,33.27
2o,3_5,55755,437000,324508,65593,81173,117479,38316,2317,946,990,12109,576118,65.65,0.71,33.65
2o,3_6,61065,450192,326360,66146,81173,117479,38316,2317,946,990,11447,555873,66.87,0.67,32.46
2o,3_7,66375,463384,328446,66699,81173,117479,38316,2317,946,990,11569,534610,68.1,0.68,31.22
2o,3_8,71685,476576,330631,67252,81173,117479,38316,2317,946,990,11712,513227,69.34,0.68,29.97
2o,3_9,76995,480190,326721,67342,72106,117507,38312,2317,946,990,11565,517313,69.11,0.68,30.21
2o,3_T,92040,493704,323155,67617,60928,117535,38308,2317,946,990,11785,502979,69.94,0.69,29.37
2o,3_J,94695,496480,323155,67617,60928,117535,38308,2317,946,990,12003,497330,70.25,0.7,29.04
2o,3_Q,175230,555714,300683,56995,69399,119540,20646,1364,946,990,45833,364964,76.01,2.68,21.31
2o,3_K,175230,555714,252677,52725,69399,119540,20277,990,946,990,98853,364963,72.91,5.77,21.31
2o,3_A,0,399296,256907,63680,72106,117507,36932,1980,946,990,11762,750198,55.5,0.69,43.81
2o,4_4,0,269428,312118,43660,79709,105571,39138,2354,946,990,10859,847531,49.87,0.63,49.5
2o,4_5,50445,423808,321234,65040,81173,117479,38316,2317,946,990,11720,598836,64.34,0.68,34.97
