type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
2o,2_2,0,226850,195642,30525,21675,119372,16278,1361,172,44,40532,1059853,35.74,2.37,61.9
2o,2_3,175230,555714,274820,56011,21675,121262,20607,1328,172,44,62323,423118,71.65,3.64,24.71
2o,2_4,171690,553167,273929,56011,21675,121262,20607,1328,172,44,61855,430564,71.24,3.61,25.15
2o,2_5,168150,550620,273137,56011,21675,121262,20607,1328,172,44,61471,437827,70.84,3.59,25.57
2o,2_6,177885,563877,274078,56441,21675,121262,20607,1328,172,44,55899,419036,72.26,3.26,24.47
2o,2_7,186735,577134,275619,56871,21675,121262,20607,1328,172,44,57717,393140,73.67,3.37,22.96
2o,2_8,186735,573122,273943,56686,19969,121262,20607,1328,172,44,64470,393966,73.23,3.77,23.01
2o,2_9,193815,573506,272366,56501,18263,121262,20607,1328,172,44,64490,389950,73.46,3.77,22.77
2o,2_T,202665,573192,270888,56316,16328,121262,20607,1328,172,44,64513,384989,73.75,3.77,22.48
2o,2_J,206205,575739,270690,56316,16328,121262,20607,1328,172,44,64713,378900,74.09,3.78,22.13
2o,2_Q,0,0,0,0,0,122342,0,0,172,44,1553306,36440,7.16,90.71,2.13
2o,2_K,0,136110,156908,28085,18263,121262,19539,990,172,44,47318,1183613,28.11,2.76,69.12
2o,2_A,0,136110,156908,28085,19969,121262,19539,990,172,44,27510,1201715,28.21,1.61,70.18
2o,3_3,0,143788,229156,44030,27491,107257,33474,2317,172,44,20185,1104390,34.32,1.18,64.5
2o,3_4,85845,390504,283234,64602,29071,119209,36804,2285,172,44,18048,682486,59.09,1.05,39.86
2o,3_5,83190,387728,282442,64602,29071,119209,36804,2285,172,44,17682,689075,58.72,1.03,40.24
2o,3_6,80535,394900,291231,65990,30109,119205,36804,2285,172,44,16981,674048,59.64,0.99,39.36
2o,3_7,80535,401880,298762,67193,26899,119201,36804,2285,172,44,17065,661464,60.37,1.0,38.63
2o,3_8,89385,408956,298134,67376,30417,119201,36804,2285,172,44,16898,642632,61.48,0.99,37.53
2o,3_9,92040,407198,296381,67191,28711,119201,36804,2285,172,44,16707,645570,61.32,0.98,37.7
2o,3_T,99120,407518,294727,67006,26776,119201,36804,2285,172,44,16748,641903,61.53,0.98,37.49
2o,3_J,101775,410294,294529,67006,26776,119201,36804,2285,172,44,16966,636452,61.84,0.99,37.17
2o,3_Q,0,135412,139358,28085,10448,121262,18900,990,172,44,804185,453448,26.55,46.97,26.48
