type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
2o,2_2,0,265938,306576,43475,101824,105415,39114,2210,2106,0,35703,809943,50.61,2.09,47.3
2o,2_3,69915,430627,305449,61041,102372,117317,38196,2189,2106,0,52722,530370,65.95,3.08,30.97
2o,2_4,69915,430627,304657,61041,102372,117317,38196,2189,2106,0,52501,531383,65.9,3.07,31.03
2o,2_5,77880,436319,300351,61131,93305,117345,38192,2189,2106,0,52232,531254,65.92,3.05,31.03
2o,2_6,164610,492628,236991,47965,82374,119374,20526,1220,2106,0,177097,367413,68.2,10.34,21.46
2o,2_7,99120,434151,291708,62977,84226,117369,37498,2189,2106,0,51676,529284,66.07,3.02,30.91
2o,2_8,99120,430492,289955,62792,84287,117369,37498,2189,2106,0,51820,534676,65.75,3.03,31.23
2o,2_9,92040,272242,185526,30728,73738,119374,20097,990,2106,0,567294,348169,46.54,33.13,20.33
2o,2_T,0,247920,251925,52025,92832,117341,36812,1980,2106,0,56188,853175,46.89,3.28,49.83
2o,2_J,0,230798,255028,51691,96883,117313,36816,1980,2106,0,36347,883342,46.29,2.12,51.59
2o,2_Q,0,230798,255028,51691,102421,117313,36816,1980,2106,0,16226,897925,46.61,0.95,52.44
2o,2_K,0,233414,256385,51876,103242,117313,36816,1980,2106,0,12053,897119,46.9,0.7,52.39
2o,2_A,0,233936,256923,51876,98674,117313,36816,1980,2106,0,8405,904275,46.7,0.49,52.81
2o,3_3,0,263146,300899,43290,97802,105425,39066,2210,2106,0,29091,829269,49.87,1.7,48.43
2o,3_4,69915,418949,294924,59838,100846,117321,38196,2189,2106,0,52037,555983,64.49,3.04,32.47
2o,3_5,77880,424641,290618,59928,91779,117349,38192,2189,2106,0,51768,555854,64.51,3.02,32.46
2o,3_6,155760,479371,233413,47535,82374,119374,20526,1220,2106,0,174173,396452,66.68,10.17,23.15
2o,3_7,99120,425083,282383,61774,82700,117373,37498,2189,2106,0,51212,550866,64.84,2.99,32.17
2o,3_8,102660,432048,289163,62792,82520,117369,37498,2189,2106,0,51486,532473,65.9,3.01,31.1
2o,3_9,95580,270079,184069,30543,72032,119374,20097,990,2106,0,564909,352525,46.42,32.99,20.59
2o,3_T,0,245472,250568,51840,91126,117341,36812,1980,2106,0,56368,858691,46.56,3.29,50.15
2o,3_J,0,227660,253671,51506,95177,117313,36816,1980,2106,0,36527,889548,45.92,2.13,51.95
2o,3_Q,0,227660,253671,51506,100715,117313,36816,1980,2106,0,15716,904821,46.24,0.92,52.84
2o,3_K,0,230276,255028,51691,101536,117313,36816,1980,2106,0,11543,904015,46.53,0.67,52.8
2o,3_A,0,230100,255566,51691,96968,117313,36816,1980,2106,0,7895,911869,46.29,0.46,53.25
2o,4_4,0,263146,296984,43290,97802,105425,39018,2210,2106,0,23732,838591,49.64,1.39,48.97
2o,4_5,77880,415051,285314,58864,91779,117349,38192,2189,2106,0,51547,572033,63.58,3.01,33.41
2o,4_6,155760,479371,232069,47535,82374,119374,20526,1220,2106,0,173244,398725,66.6,10.12,23.29
2o,4_7,99120,411481,276260,60525,82700,117373,37498,2189,2106,0,50991,572061,63.61,2.98,33.41
2o,4_8,102660,418446,283040,61543,82520,117369,37498,2189,2106,0,51265,553668,64.67,2.99,32.33
2o,4_9,95580,270079,183793,30543,72032,119374,20097,990,2106,0,562912,354798,46.4,32.87,20.72
2o,4_T,0,245472,250568,51840,91126,117341,36812,1980,2106,0,56147,858912,46.56,3.28,50.16
2o,4_J,0,227660,253671,51506,95177,117313,36816,1980,2106,0,36306,889769,45.92,2.12,51.96
2o,4_Q,0,227660,253671,51506,100715,117313,36816,1980,2106,0,15495,905042,46.24,0.9,52.86
2o,4_K,0,230276,255028,51691,101536,117313,36816,1980,2106,0,11322,904236,46.53,0.66,52.81
2o,4_A,0,230100,255566,51691,96968,117313,36816,1980,2106,0,7674,912090,46.29,0.45,53.27
2o,5_5,0,267334,291050,43475,76015,105728,38962,2210,2106,0,18952,866472,48.29,1.11,50.6
2o,5_6,155760,465769,222289,46286,74749,119398,20523,1220,2106,0,170936,433268,64.71,9.98,25.3
2o,5_7,99120,414613,259833,60454,74335,117514,37494,2189,2106,0,50756,593890,62.35,2.96,34.68
2o,5_8,102660,421578,266613,61472,74155,117510,37494,2189,2106,0,51030,575497,63.41,2.98,33.61
2o,5_9,103545,258795,175747,29294,64407,119398,20094,990,2106,0,574155,363773,45.22,33.53,21.24
2o,5_T,0,229420,250571,51320,81948,117365,36808,1980,2106,0,71617,869169,45.06,4.18,50.76
2o,5_J,0,225930,249752,51413,86110,117341,36812,1980,2106,0,21810,919050,45.05,1.27,53.67
2o,5_Q,0,225930,249752,51413,91648,117341,36812,1980,2106,0,15226,920096,45.38,0.89,53.73
2o,5_K,0,228546,251109,51598,92469,117341,36812,1980,2106,0,11053,919290,45.67,0.65,53.69
2o,5_A,0,228370,251647,51598,87901,117341,36812,1980,2106,0,7405,927144,45.42,0.43,54.15
2o,6_6,0,217078,153342,30155,81450,117520,16194,1241,2106,0,45947,1047271,36.16,2.68,61.16
2o,6_7,181425,475053,210664,45527,65418,119422,20511,1220,2106,0,159420,431538,65.49,9.31,25.2
2o,6_8,194700,485333,211222,45772,63712,119422,20511,1220,2106,0,161897,406409,66.81,9.45,23.73
2o,6_9,0,0,0,0,0,120454,0,0,2106,0,1552578,37166,7.16,90.67,2.17
2o,6_T,0,117264,146422,26466,71566,119398,19446,990,2106,0,119990,1088656,29.41,7.01,63.58
2o,6_J,0,127734,153898,27715,79191,119374,19449,990,2106,0,90215,1091632,30.98,5.27,63.75
2o,6_Q,0,127734,153898,27715,79191,119374,19449,990,2106,0,73670,1108177,30.98,4.3,64.72
2o,6_K,0,131224,155079,27900,80012,119374,19449,990,2106,0,56126,1120044,31.31,3.28,65.41
2o,6_A,0,134714,156260,28085,75444,119374,19449,990,2106,0,38200,1137682,31.33,2.23,66.44
2o,7_7,0,140298,186323,43845,54686,106031,33374,2209,2106,0,14246,1129186,33.22,0.83,65.95
2o,7_8,102660,307850,228529,57960,66199,117655,36800,2189,2106,0,121608,668748,53.84,7.1,39.06
