,vs_Hand,type,Equity_%,Draws_%,Loses_%
270,9_K,1o,54.12,1.75,44.14
271,3_A,1o,54.04,1.7,44.26
272,4_A,1o,53.87,1.69,44.44
273,5_A,1o,53.7,1.68,44.62
274,2_A,1o,53.63,1.75,44.61
275,8_A,1o,53.59,1.81,44.6
276,3_A,1o,53.47,1.72,44.81
277,2_K,sdifferent,53.45,1.63,44.92
278,3_K,sdifferent,53.3,1.62,45.08
279,4_A,1o,53.3,1.69,45.0
280,7_K,sdifferent,53.3,1.57,45.13
281,8_K,sdifferent,53.18,1.63,45.19
282,4_K,sdifferent,53.15,1.61,45.24
283,6_K,sdifferent,53.15,1.56,45.29
284,5_A,1o,53.14,1.67,45.19
285,5_K,sdifferent,53.0,1.6,45.4
286,2_2,2o,52.13,1.15,46.72
287,9_K,sdifferent,52.04,1.63,46.33
288,6_A,sdifferent,52.01,1.52,46.46
289,7_A,sdifferent,52.01,1.52,46.46
290,2_K,ssame,51.93,1.84,46.23
291,2_2,1o,51.79,1.19,47.02
292,3_K,ssame,51.76,1.83,46.41
293,7_K,ssame,51.76,1.77,46.46
294,3_3,2o,51.61,0.95,47.45
295,6_K,ssame,51.6,1.76,46.64
296,4_K,ssame,51.6,1.82,46.59
297,8_K,ssame,51.58,1.83,46.59
298,8_A,sdifferent,51.52,1.68,46.8
299,2_A,sdifferent,51.51,1.59,46.9
300,5_K,ssame,51.43,1.81,46.76
301,3_A,sdifferent,51.36,1.58,47.06
302,3_3,1o,51.26,1.01,47.73
303,4_A,sdifferent,51.22,1.56,47.22
304,4_4,2o,51.13,0.77,48.1
305,5_A,sdifferent,51.07,1.55,47.38
306,4_4,1o,50.78,0.85,48.37
307,5_5,2o,50.7,0.62,48.68
308,6_6,2o,50.48,0.5,49.02
309,7_A,ssame,50.4,1.73,47.87
310,6_A,ssame,50.4,1.73,47.87
311,5_5,1o,50.34,0.71,48.95
312,7_7,2o,50.3,0.45,49.25
313,9_K,ssame,50.29,1.84,47.87
314,6_6,1o,50.13,0.59,49.29
315,7_7,1o,49.96,0.53,49.51
316,2_A,ssame,49.84,1.8,48.36
317,8_A,ssame,49.79,1.9,48.31
318,3_A,ssame,49.67,1.79,48.54
319,4_A,ssame,49.5,1.78,48.72
320,5_A,ssame,49.34,1.77,48.9
321,8_8,2o,48.99,0.4,50.61
322,8_8,1o,48.67,0.48,50.85
323,9_9,2o,48.03,0.37,51.6
324,9_9,1o,47.73,0.45,51.81
325,T_T,2o,46.91,0.37,52.72
326,T_T,1o,46.66,0.45,52.89
327,9_A,2o,46.52,10.0,43.48
328,9_A,1o,45.94,10.16,43.9
329,9_A,1o,45.25,10.16,44.59
330,T_A,2o,44.84,0.42,54.74
331,T_A,1o,44.3,0.5,55.21
332,T_K,2o,43.95,11.42,44.63
333,9_A,sdifferent,43.93,9.33,46.74
334,T_A,1o,43.5,0.5,56.0
335,T_K,1o,43.37,11.59,45.04
336,T_K,1o,42.62,11.59,45.79
337,T_A,sdifferent,42.38,0.47,57.14
338,T_K,sdifferent,41.57,10.64,47.8
339,9_A,ssame,41.38,10.32,48.29
340,T_A,ssame,39.63,0.58,59.79
341,K_A,2o,39.4,0.44,60.15
342,T_K,ssame,38.71,11.75,49.54
343,K_A,1o,38.0,0.52,61.48
344,K_A,1o,37.94,0.52,61.53
345,K_A,sdifferent,37.03,0.5,62.47
346,J_J,2o,36.24,1.5,62.26
347,K_A,ssame,33.74,0.6,65.65
348,J_A,2o,31.05,1.4,67.55
349,Q_A,2o,30.96,1.42,67.62
350,J_K,2o,29.52,2.39,68.09
351,Q_K,2o,29.44,2.41,68.15
352,J_A,1o,29.44,1.51,69.05
353,J_A,sdifferent,29.39,1.42,69.19
354,Q_A,1o,29.35,1.53,69.12
355,Q_A,sdifferent,29.31,1.44,69.25
356,J_K,sdifferent,28.04,2.39,69.57
357,J_K,1o,27.95,2.51,69.54
358,Q_K,sdifferent,27.95,2.41,69.64
359,Q_K,1o,27.86,2.53,69.61
360,A_A,2o,19.52,0.36,80.12
361,A_A,1o,18.3,0.44,81.26
362,K_K,2o,18.1,0.38,81.52
363,K_K,1o,16.88,0.46,82.65
364,Q_Q,2o,15.03,1.59,83.38
365,J_Q,2o,7.16,90.67,2.17
366,J_Q,sdifferent,7.16,85.69,7.16
