,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,3_K,2o,41.67,0.81,57.51
1,3_Q,2o,41.59,1.05,57.36
2,3_J,2o,41.51,1.42,57.06
3,3_8,2o,41.46,4.85,53.69
4,3_T,2o,41.43,2.01,56.56
5,3_9,2o,41.11,3.09,55.8
6,3_K,1o,40.92,0.87,58.21
7,3_Q,1o,40.84,1.11,58.05
8,3_J,1o,40.76,1.48,57.76
9,3_8,1o,40.71,4.92,54.37
10,3_T,1o,40.67,2.07,57.26
11,3_A,2o,40.57,0.6,58.83
12,3_9,1o,40.34,3.16,56.5
13,3_7,2o,40.33,7.75,51.92
14,3_K,1o,40.24,0.88,58.88
15,3_Q,1o,40.15,1.13,58.72
16,3_J,1o,40.07,1.5,58.43
17,3_8,1o,40.04,4.95,55.01
18,3_T,1o,39.99,2.09,57.92
19,3_A,1o,39.78,0.65,59.57
20,3_9,1o,39.65,3.19,57.16
21,3_7,1o,39.54,7.86,52.6
22,3_6,2o,39.27,12.44,48.28
23,3_K,sdifferent,39.26,0.82,59.92
24,3_Q,sdifferent,39.18,1.05,59.77
25,3_A,1o,39.14,0.67,60.19
26,3_J,sdifferent,39.11,1.4,59.49
27,3_8,sdifferent,39.08,4.58,56.35
28,3_T,sdifferent,39.04,1.95,59.02
29,8_K,2o,38.88,0.71,60.41
30,3_7,1o,38.88,7.89,53.23
31,3_9,sdifferent,38.73,2.95,58.31
32,K_A,2o,38.71,0.53,60.76
33,Q_A,2o,38.63,0.51,60.86
34,8_A,2o,38.63,0.49,60.88
35,9_A,2o,38.62,0.49,60.89
36,6_A,2o,38.57,0.52,60.92
37,7_Q,2o,38.56,0.96,60.48
38,7_K,2o,38.56,0.71,60.73
39,J_A,2o,38.55,0.5,60.95
40,6_K,2o,38.47,0.72,60.81
41,T_A,2o,38.47,0.49,61.05
42,3_6,1o,38.45,12.6,48.95
43,8_Q,2o,38.41,0.95,60.64
44,7_A,2o,38.39,0.5,61.11
45,6_J,2o,38.39,1.34,60.27
46,6_Q,2o,38.39,0.96,60.65
47,9_K,2o,38.39,0.71,60.9
48,Q_K,2o,38.35,0.72,60.93
49,J_K,2o,38.27,0.71,61.02
50,3_A,sdifferent,38.24,0.62,61.14
51,5_K,2o,38.23,0.77,61.0
52,T_K,2o,38.19,0.69,61.12
53,5_Q,2o,38.15,1.01,60.84
54,7_J,2o,38.08,1.34,60.58
55,5_T,2o,38.07,1.98,59.95
56,5_J,2o,38.07,1.38,60.55
57,3_7,sdifferent,38.03,7.26,54.71
58,8_J,2o,37.93,1.32,60.75
59,9_Q,2o,37.92,0.94,61.14
60,6_T,2o,37.92,1.93,60.15
61,3_5,2o,37.84,19.87,42.29
62,3_6,1o,37.83,12.63,49.53
63,J_Q,2o,37.8,0.93,61.27
64,T_Q,2o,37.71,0.92,61.37
65,7_T,2o,37.61,1.92,60.47
66,5_9,2o,37.58,3.06,59.36
67,8_T,2o,37.46,1.87,60.67
68,9_J,2o,37.44,1.3,61.26
69,8_K,1o,37.39,0.78,61.83
70,6_9,2o,37.38,3.01,59.61
71,8_K,1o,37.38,0.78,61.84
72,K_A,1o,37.26,0.59,62.14
73,T_J,2o,37.24,1.16,61.6
74,K_A,1o,37.21,0.59,62.2
75,Q_A,1o,37.18,0.58,62.24
76,8_A,1o,37.18,0.55,62.26
77,9_A,1o,37.17,0.56,62.27
78,6_A,1o,37.14,0.59,62.27
79,8_A,1o,37.14,0.56,62.3
80,6_A,1o,37.13,0.58,62.29
81,Q_A,1o,37.12,0.58,62.29
82,9_A,1o,37.11,0.57,62.32
83,J_A,1o,37.1,0.57,62.33
84,7_K,1o,37.06,0.79,62.16
85,7_Q,1o,37.06,1.04,61.9
86,3_6,sdifferent,37.06,11.58,51.36
87,7_Q,1o,37.05,1.04,61.92
88,7_K,1o,37.05,0.78,62.17
89,J_A,1o,37.04,0.57,62.39
90,6_K,1o,37.03,0.79,62.18
91,T_A,1o,37.02,0.56,62.43
92,9_T,2o,36.97,1.75,61.28
93,6_K,1o,36.96,0.79,62.25
94,T_A,1o,36.96,0.56,62.48
95,6_J,1o,36.95,1.42,61.63
96,6_Q,1o,36.95,1.03,62.02
97,3_5,1o,36.95,20.12,42.93
98,7_A,1o,36.94,0.57,62.49
99,5_A,2o,36.93,0.55,62.51
100,8_Q,1o,36.91,1.03,62.07
101,5_8,2o,36.91,4.8,58.29
102,8_Q,1o,36.89,1.03,62.08
103,7_A,1o,36.89,0.58,62.53
104,6_J,1o,36.88,1.42,61.7
105,9_K,1o,36.88,0.78,62.34
106,6_Q,1o,36.88,1.03,62.09
107,9_K,1o,36.87,0.78,62.34
108,5_K,1o,36.87,0.84,62.29
109,Q_K,1o,36.84,0.79,62.37
110,Q_K,1o,36.84,0.79,62.37
111,7_9,2o,36.8,2.94,60.26
112,5_Q,1o,36.79,1.08,62.13
113,J_K,1o,36.76,0.78,62.47
114,J_K,1o,36.76,0.78,62.47
115,5_K,1o,36.72,0.84,62.44
116,5_J,1o,36.7,1.45,61.84
117,6_8,2o,36.7,4.67,58.62
118,5_T,1o,36.7,2.05,61.25
119,T_K,1o,36.67,0.76,62.56
120,T_K,1o,36.67,0.77,62.56
