,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_6,2o,67.61,4.48,27.9
1,2_6,1o,67.44,4.58,27.98
2,2_6,1o,67.27,4.54,28.19
3,2_6,ssame,67.21,4.63,28.16
4,2_7,2o,66.97,13.21,19.82
5,2_3,2o,66.92,4.46,28.61
6,3_7,2o,66.89,13.14,19.97
7,2_3,1o,66.57,4.52,28.91
8,2_3,1o,66.57,4.54,28.89
9,2_7,1o,66.46,13.44,20.1
10,3_6,2o,66.38,4.46,29.15
11,3_7,1o,66.38,13.39,20.23
12,2_3,ssame,66.35,4.6,29.05
13,3_6,1o,66.19,4.56,29.25
14,3_6,1o,66.01,4.54,29.46
15,3_6,ssame,65.92,4.63,29.45
16,2_4,2o,65.75,4.44,29.81
17,2_5,2o,65.74,4.43,29.82
18,2_5,1o,65.48,4.53,29.99
19,2_4,1o,65.43,4.53,30.04
20,2_5,1o,65.37,4.49,30.14
21,2_4,1o,65.37,4.5,30.13
22,2_5,ssame,65.17,4.59,30.25
23,2_4,ssame,65.13,4.59,30.28
24,4_6,2o,65.08,4.44,30.48
25,4_7,2o,65.01,12.99,21.99
26,4_6,1o,64.83,4.54,30.63
27,3_4,2o,64.81,4.42,30.77
28,4_6,1o,64.71,4.53,30.76
29,4_6,ssame,64.56,4.63,30.82
30,3_5,2o,64.55,4.41,31.03
31,4_7,1o,64.52,13.26,22.22
32,3_4,1o,64.47,4.51,31.01
33,3_4,1o,64.41,4.5,31.09
34,3_5,1o,64.27,4.51,31.22
35,5_7,2o,64.26,12.87,22.87
36,3_4,ssame,64.15,4.59,31.26
37,3_5,1o,64.15,4.49,31.36
38,6_7,2o,64.08,12.88,23.05
39,5_6,2o,63.99,4.43,31.58
40,3_5,ssame,63.93,4.59,31.49
41,5_7,1o,63.81,13.15,23.05
42,5_6,1o,63.71,4.53,31.76
43,2_6,sdifferent,63.71,4.21,32.09
44,6_7,1o,63.68,13.16,23.16
45,5_6,1o,63.65,4.52,31.83
46,5_6,ssame,63.43,4.62,31.95
47,4_5,2o,63.25,4.4,32.36
48,2_3,sdifferent,62.96,4.18,32.86
49,2_7,sdifferent,62.96,12.66,24.38
50,4_5,1o,62.91,4.49,32.6
51,3_7,sdifferent,62.88,12.61,24.51
52,4_5,1o,62.85,4.48,32.66
53,3_6,sdifferent,62.57,4.2,33.22
54,4_5,ssame,62.56,4.58,32.86
55,2_5,sdifferent,61.95,4.16,33.89
56,2_4,sdifferent,61.91,4.17,33.92
57,4_6,sdifferent,61.36,4.2,34.44
58,4_7,sdifferent,61.18,12.5,26.32
59,3_4,sdifferent,61.05,4.17,34.79
60,3_5,sdifferent,60.85,4.16,34.99
61,5_7,sdifferent,60.53,12.4,27.07
62,6_7,sdifferent,60.4,12.42,27.18
63,5_6,sdifferent,60.36,4.19,35.44
64,4_5,sdifferent,59.64,4.16,36.2
65,2_8,2o,53.89,26.29,19.82
66,3_8,2o,53.86,26.17,19.97
67,2_8,1o,53.23,26.67,20.1
68,3_8,1o,53.2,26.56,20.23
69,4_8,2o,53.14,26.0,20.87
70,5_8,2o,52.56,26.01,21.43
71,4_8,1o,52.52,26.4,21.08
72,2_2,2o,52.33,2.36,45.31
73,3_3,2o,52.14,1.93,45.93
74,2_2,1o,52.03,2.4,45.57
75,6_8,2o,52.01,26.44,21.55
76,5_8,1o,51.99,26.42,21.59
77,3_3,1o,51.84,1.99,46.18
78,6_8,1o,51.49,26.86,21.65
79,2_8,sdifferent,50.82,24.8,24.38
80,3_8,sdifferent,50.8,24.69,24.51
81,4_4,2o,50.78,1.55,47.67
82,4_4,1o,50.49,1.62,47.89
83,2_9,2o,50.47,4.69,44.84
84,3_9,2o,50.47,4.67,44.86
85,4_8,sdifferent,50.18,24.55,25.28
86,4_9,2o,49.96,4.87,45.17
87,3_9,1o,49.85,4.75,45.4
88,2_9,1o,49.85,4.75,45.4
89,5_5,2o,49.73,1.23,49.04
90,5_8,sdifferent,49.69,24.57,25.73
91,5_5,1o,49.47,1.31,49.22
92,2_9,1o,49.4,4.8,45.8
93,3_9,1o,49.4,4.79,45.81
94,4_9,1o,49.39,4.96,45.64
95,3_T,2o,49.36,3.08,47.56
96,2_T,2o,49.36,3.1,47.54
97,6_8,sdifferent,49.22,24.98,25.79
98,4_9,1o,48.89,4.98,46.13
99,2_K,2o,48.89,0.7,50.41
100,3_K,2o,48.89,0.68,50.43
101,6_6,2o,48.81,0.95,50.24
102,2_A,2o,48.76,0.47,50.77
103,3_A,2o,48.76,0.45,50.79
104,2_T,1o,48.73,3.15,48.13
105,3_T,1o,48.73,3.15,48.13
106,2_J,2o,48.71,2.12,49.17
107,3_J,2o,48.71,2.1,49.19
108,6_6,1o,48.59,1.02,50.39
109,5_9,2o,48.58,4.86,46.57
110,2_Q,2o,48.57,0.95,50.48
111,3_Q,2o,48.57,0.93,50.5
112,4_T,2o,48.46,3.22,48.32
113,2_K,1o,48.25,0.74,51.01
114,3_K,1o,48.25,0.74,51.01
115,3_T,1o,48.22,3.18,48.6
116,2_T,1o,48.22,3.2,48.58
117,3_A,1o,48.12,0.51,51.38
118,2_A,1o,48.12,0.51,51.38
119,2_J,1o,48.06,2.17,49.77
120,3_J,1o,48.06,2.17,49.77
121,5_9,1o,48.02,4.96,47.02
122,4_K,2o,47.99,0.66,51.35
123,2_Q,1o,47.92,0.99,51.09
124,3_Q,1o,47.92,0.99,51.09
125,4_T,1o,47.87,3.3,48.83
126,4_A,2o,47.86,0.43,51.71
127,4_J,2o,47.8,2.08,50.11
128,4_Q,2o,47.67,0.91,51.42
129,3_K,1o,47.63,0.77,51.6
130,2_K,1o,47.63,0.79,51.58
131,2_9,sdifferent,47.62,4.41,47.97
132,3_9,sdifferent,47.62,4.41,47.97
133,2_A,1o,47.5,0.55,51.94
134,3_A,1o,47.5,0.54,51.96
135,2_J,1o,47.5,2.22,50.28
136,3_J,1o,47.5,2.2,50.3
137,5_9,1o,47.44,4.97,47.59
138,4_K,1o,47.39,0.73,51.88
139,5_K,2o,47.35,0.65,52.01
140,4_T,1o,47.3,3.32,49.38
141,3_Q,1o,47.3,1.02,51.68
142,2_Q,1o,47.3,1.04,51.66
143,5_T,2o,47.26,4.08,48.66
144,4_A,1o,47.25,0.5,52.25
145,6_A,2o,47.23,0.37,52.39
146,5_A,2o,47.22,0.41,52.37
147,4_9,sdifferent,47.21,4.6,48.19
148,4_J,1o,47.2,2.16,50.64
