,vs_Hand,type,Equity_%,Draws_%,Loses_%
334,K_A,2o,39.73,0.43,59.84
335,J_K,sdifferent,38.84,0.69,60.47
336,K_A,1o,38.34,0.51,61.15
337,K_A,1o,38.28,0.51,61.21
338,K_A,sdifferent,37.33,0.49,62.18
339,J_A,ssame,36.83,0.58,62.59
340,T_T,2o,36.32,1.92,61.77
341,J_K,ssame,35.69,0.8,63.51
342,K_A,ssame,34.08,0.59,65.32
343,J_J,2o,32.78,0.37,66.85
344,J_J,1o,32.31,0.45,67.24
345,Q_A,2o,31.26,1.41,67.33
346,T_A,2o,31.01,1.8,67.2
347,Q_K,2o,29.74,2.4,67.86
348,Q_A,1o,29.66,1.52,68.82
349,Q_A,sdifferent,29.58,1.43,68.99
350,T_K,2o,29.48,2.78,67.74
351,T_A,1o,29.4,1.91,68.69
352,T_A,sdifferent,29.36,1.78,68.86
353,Q_K,sdifferent,28.23,2.4,69.36
354,Q_K,1o,28.17,2.52,69.31
355,T_K,sdifferent,28.0,2.75,69.24
356,T_K,1o,27.91,2.91,69.18
357,J_Q,2o,27.79,7.69,64.52
358,J_Q,1o,26.74,7.85,65.41
359,J_Q,sdifferent,26.51,7.39,66.1
360,A_A,2o,19.93,0.35,79.73
361,A_A,1o,18.72,0.43,80.85
362,K_K,2o,18.5,0.37,81.12
363,K_K,1o,17.3,0.45,82.25
364,Q_Q,2o,15.44,1.57,82.99
365,T_Q,2o,7.16,90.67,2.17
366,T_Q,sdifferent,7.16,85.69,7.16
