,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2o,65.38,4.79,29.83
1,2_5,2o,65.11,4.73,30.17
2,2_6,2o,65.1,13.68,21.23
3,2_3,2o,65.09,4.75,30.15
4,2_7,1o,65.07,4.89,30.04
5,3_6,2o,65.02,13.61,21.37
6,2_7,1o,64.98,4.84,30.18
7,2_7,ssame,64.84,4.95,30.22
8,2_4,2o,64.83,4.73,30.43
9,2_5,1o,64.83,4.82,30.35
10,2_5,1o,64.71,4.79,30.5
11,2_3,1o,64.7,4.83,30.46
12,2_3,1o,64.7,4.81,30.48
13,2_6,1o,64.54,13.93,21.53
14,2_5,ssame,64.54,4.88,30.58
15,2_4,1o,64.49,4.82,30.68
16,3_6,1o,64.46,13.88,21.66
17,2_3,ssame,64.44,4.89,30.67
18,2_4,1o,64.44,4.79,30.77
19,2_4,ssame,64.21,4.88,30.9
20,3_7,2o,64.15,4.77,31.08
21,3_5,2o,63.92,4.71,31.38
22,3_4,2o,63.9,4.71,31.39
23,3_7,1o,63.82,4.87,31.31
24,3_7,1o,63.72,4.84,31.44
25,3_5,1o,63.62,4.8,31.58
26,3_7,ssame,63.55,4.95,31.5
27,3_4,1o,63.54,4.8,31.66
28,3_5,1o,63.49,4.78,31.72
29,3_4,1o,63.47,4.79,31.73
30,6_7,2o,63.36,12.83,23.8
31,3_5,ssame,63.3,4.88,31.82
32,3_4,ssame,63.23,4.88,31.88
33,4_6,2o,63.14,13.46,23.4
34,6_7,1o,62.95,13.11,23.94
35,4_7,2o,62.88,4.75,32.37
36,4_5,2o,62.64,4.69,32.67
37,4_6,1o,62.6,13.75,23.65
38,4_7,1o,62.5,4.85,32.65
39,4_7,1o,62.47,4.84,32.7
40,5_6,2o,62.38,13.34,24.28
41,4_5,1o,62.29,4.79,32.92
42,4_7,ssame,62.23,4.94,32.83
43,4_5,1o,62.23,4.78,32.99
44,4_5,ssame,61.97,4.87,33.16
45,5_6,1o,61.89,13.64,24.48
46,5_7,2o,61.63,4.73,33.64
47,2_7,sdifferent,61.52,4.49,33.99
48,2_5,sdifferent,61.35,4.43,34.22
49,2_3,sdifferent,61.26,4.45,34.29
50,5_7,1o,61.23,4.83,33.94
51,2_6,sdifferent,61.2,13.12,25.68
52,5_7,1o,61.2,4.84,33.96
53,3_6,sdifferent,61.12,13.07,25.81
54,2_4,sdifferent,61.06,4.44,34.5
55,5_7,ssame,60.92,4.93,34.15
56,3_7,sdifferent,60.38,4.49,35.13
57,3_5,sdifferent,60.25,4.43,35.32
58,3_4,sdifferent,60.19,4.44,35.37
59,6_7,sdifferent,59.72,12.38,27.91
60,4_6,sdifferent,59.43,12.95,27.62
61,4_7,sdifferent,59.21,4.48,36.31
62,4_5,sdifferent,59.07,4.42,36.51
63,5_6,sdifferent,58.77,12.86,28.37
64,5_7,sdifferent,58.05,4.48,37.47
65,2_2,2o,51.08,2.39,46.53
66,3_3,2o,50.89,1.96,47.15
67,2_2,1o,50.77,2.43,46.81
68,3_3,1o,50.57,2.02,47.41
69,4_4,2o,49.57,1.58,48.85
70,4_4,1o,49.28,1.64,49.08
71,5_5,2o,48.53,1.26,50.21
72,5_5,1o,48.26,1.33,50.41
73,2_9,2o,47.88,4.23,47.89
74,3_9,2o,47.88,4.21,47.91
75,3_A,2o,47.85,0.46,51.68
76,2_A,2o,47.85,0.48,51.66
77,3_K,2o,47.67,0.68,51.65
78,2_K,2o,47.67,0.7,51.63
79,3_Q,2o,47.65,0.93,51.42
80,2_Q,2o,47.65,0.95,51.4
81,2_J,2o,47.33,1.33,51.34
82,3_J,2o,47.33,1.31,51.36
83,4_9,2o,47.25,4.45,48.31
84,3_9,1o,47.22,4.29,48.49
85,2_9,1o,47.22,4.29,48.49
86,2_A,1o,47.2,0.52,52.28
87,3_A,1o,47.2,0.52,52.28
88,3_T,2o,47.19,2.69,50.11
89,2_T,2o,47.19,2.71,50.09
90,2_K,1o,47.01,0.74,52.25
91,3_K,1o,47.01,0.74,52.25
92,3_Q,1o,46.99,0.98,52.02
93,2_Q,1o,46.99,0.98,52.02
94,4_A,2o,46.95,0.44,52.61
95,4_K,2o,46.81,0.66,52.53
96,4_Q,2o,46.79,0.91,52.3
97,2_8,2o,46.78,33.11,20.1
98,3_8,2o,46.77,32.98,20.25
99,2_9,1o,46.71,4.34,48.95
100,3_9,1o,46.71,4.32,48.97
101,2_J,1o,46.66,1.37,51.97
102,3_J,1o,46.66,1.37,51.97
103,4_9,1o,46.65,4.54,48.82
104,2_A,1o,46.55,0.57,52.88
105,3_A,1o,46.55,0.55,52.9
106,3_T,1o,46.53,2.76,50.71
107,2_T,1o,46.53,2.76,50.71
108,4_J,2o,46.47,1.29,52.24
109,2_K,1o,46.36,0.79,52.85
110,3_K,1o,46.36,0.77,52.87
111,3_Q,1o,46.36,1.01,52.62
112,2_Q,1o,46.36,1.03,52.6
113,4_A,1o,46.34,0.51,53.15
114,4_T,2o,46.33,2.71,50.96
115,5_A,2o,46.31,0.43,53.27
116,4_K,1o,46.19,0.73,53.08
117,4_Q,1o,46.18,0.97,52.85
118,5_K,2o,46.17,0.65,53.19
119,4_8,2o,46.15,33.01,20.84
120,5_Q,2o,46.15,0.89,52.96
121,4_9,1o,46.07,4.56,49.37
122,3_J,1o,46.03,1.4,52.56
123,2_J,1o,46.03,1.42,52.55
124,2_8,1o,46.01,33.6,20.39
125,3_8,1o,46.0,33.48,20.52
126,2_T,1o,45.96,2.81,51.23
127,3_T,1o,45.96,2.79,51.25
128,5_T,2o,45.92,1.87,52.2
129,4_J,1o,45.85,1.36,52.79
130,5_J,2o,45.83,1.28,52.9
131,5_A,1o,45.75,0.5,53.75
132,4_T,1o,45.71,2.79,51.5
133,4_A,1o,45.63,0.53,53.84
134,5_K,1o,45.6,0.72,53.68
135,5_Q,1o,45.59,0.97,53.45
136,4_K,1o,45.48,0.75,53.77
137,4_Q,1o,45.48,0.99,53.52
138,4_8,1o,45.43,33.52,21.05
139,5_T,1o,45.36,1.95,52.69
140,5_J,1o,45.26,1.35,53.39
141,3_9,sdifferent,45.18,3.98,50.83
142,2_9,sdifferent,45.18,3.98,50.83
143,4_J,1o,45.15,1.38,53.47
144,4_T,1o,45.08,2.81,52.11
145,2_A,sdifferent,45.03,0.49,54.47
146,3_A,sdifferent,45.03,0.49,54.48
147,5_9,2o,45.03,5.26,49.71
148,5_A,1o,44.98,0.51,54.51
149,5_8,2o,44.97,33.68,21.35
150,3_Q,sdifferent,44.86,0.93,54.21
151,2_Q,sdifferent,44.86,0.93,54.21
152,3_K,sdifferent,44.86,0.7,54.44
153,2_K,sdifferent,44.86,0.7,54.44
154,5_K,1o,44.83,0.73,54.44
155,5_Q,1o,44.83,0.98,54.19
156,5_T,1o,44.67,1.97,53.37
157,4_9,sdifferent,44.65,4.21,51.14
158,3_J,sdifferent,44.56,1.29,54.15
159,2_J,sdifferent,44.56,1.29,54.14
160,5_J,1o,44.5,1.36,54.14
161,3_T,sdifferent,44.49,2.57,52.93
162,2_T,sdifferent,44.49,2.57,52.93
163,5_9,1o,44.43,5.37,50.2
164,5_8,1o,44.29,34.21,21.5
165,4_A,sdifferent,44.24,0.49,55.27
166,2_8,sdifferent,44.19,31.17,24.64
167,3_8,sdifferent,44.18,31.06,24.77
168,4_K,sdifferent,44.11,0.69,55.2
169,4_Q,sdifferent,44.11,0.92,54.97
170,4_J,sdifferent,43.81,1.29,54.9
171,5_9,1o,43.78,5.38,50.83
172,4_T,sdifferent,43.74,2.6,53.65
173,5_A,sdifferent,43.69,0.48,55.83
174,4_8,sdifferent,43.65,31.1,25.24
175,5_Q,sdifferent,43.56,0.92,55.53
