,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_8,2o,73.4,5.92,20.69
1,3_8,2o,73.3,5.87,20.83
2,2_8,1o,72.95,6.04,21.01
3,3_8,1o,72.84,6.01,21.14
4,4_8,2o,71.76,5.72,22.51
5,4_8,1o,71.28,5.89,22.83
6,8_T,2o,71.09,5.09,23.82
7,8_T,1o,70.73,5.25,24.03
8,6_8,2o,70.56,5.51,23.93
9,5_8,2o,70.23,5.58,24.19
10,6_8,1o,70.04,5.7,24.25
11,2_7,2o,69.81,1.33,28.86
12,8_9,2o,69.76,4.94,25.3
13,5_8,1o,69.72,5.77,24.51
14,2_7,1o,69.52,1.41,29.06
15,2_7,1o,69.44,1.37,29.19
16,8_9,1o,69.36,5.12,25.53
17,2_7,ssame,69.33,1.45,29.22
18,2_8,sdifferent,69.1,5.7,25.2
19,7_8,2o,69.03,5.41,25.56
20,3_8,sdifferent,69.0,5.67,25.33
21,7_8,1o,68.55,5.61,25.85
22,3_7,2o,68.52,1.31,30.17
23,2_6,2o,68.46,1.33,30.2
24,3_7,1o,68.21,1.39,30.4
25,3_7,1o,68.12,1.37,30.51
26,2_6,1o,68.09,1.41,30.49
27,2_6,1o,68.07,1.37,30.56
28,3_7,ssame,67.94,1.45,30.61
29,2_6,ssame,67.84,1.45,30.71
30,2_3,2o,67.57,1.4,31.03
31,4_8,sdifferent,67.57,5.56,26.87
32,3_6,2o,67.22,1.31,31.47
33,2_3,1o,67.17,1.46,31.38
34,2_3,1o,67.17,1.44,31.4
35,2_9,2o,67.11,1.33,31.57
36,4_7,2o,67.09,1.29,31.62
37,2_4,2o,67.08,1.37,31.54
38,2_T,2o,67.07,1.35,31.58
39,3_9,2o,67.06,1.31,31.63
40,8_T,sdifferent,67.03,4.99,27.98
41,3_T,2o,67.02,1.33,31.65
42,4_9,2o,66.88,1.29,31.82
43,2_5,2o,66.87,1.36,31.77
44,2_3,ssame,66.85,1.5,31.66
45,3_6,1o,66.83,1.39,31.77
46,3_6,1o,66.81,1.37,31.82
47,4_7,1o,66.74,1.37,31.89
48,5_T,2o,66.73,1.29,31.98
49,2_9,1o,66.72,1.41,31.87
50,2_T,1o,66.68,1.43,31.89
51,2_4,1o,66.68,1.45,31.88
52,3_9,1o,66.67,1.39,31.94
53,2_4,1o,66.67,1.42,31.92
54,2_9,1o,66.66,1.37,31.97
55,4_7,1o,66.66,1.36,31.98
56,3_T,1o,66.64,1.41,31.95
57,2_T,1o,66.63,1.39,31.98
58,3_9,1o,66.61,1.37,32.02
59,3_T,1o,66.58,1.39,32.04
60,4_T,2o,66.57,1.3,32.13
61,3_6,ssame,66.5,1.45,32.05
62,4_9,1o,66.5,1.38,32.13
63,2_5,1o,66.48,1.44,32.09
64,2_5,1o,66.45,1.4,32.15
65,4_9,1o,66.45,1.36,32.19
66,2_9,ssame,66.45,1.45,32.1
67,4_7,ssame,66.44,1.44,32.12
68,6_8,sdifferent,66.44,5.39,28.17
69,2_T,ssame,66.42,1.47,32.11
70,3_9,ssame,66.4,1.45,32.15
71,3_T,ssame,66.37,1.47,32.17
72,2_4,ssame,66.35,1.49,32.17
73,5_T,1o,66.34,1.38,32.28
74,5_T,1o,66.3,1.37,32.32
75,4_9,ssame,66.23,1.45,32.32
76,4_T,1o,66.18,1.39,32.44
77,5_8,sdifferent,66.15,5.45,28.4
78,2_5,ssame,66.14,1.48,32.38
79,4_T,1o,66.13,1.38,32.5
80,3_4,2o,66.12,1.35,32.53
81,5_T,ssame,66.09,1.46,32.46
82,4_T,ssame,65.91,1.46,32.64
83,6_T,2o,65.89,1.25,32.86
84,4_6,2o,65.79,1.29,32.92
85,8_9,sdifferent,65.78,4.86,29.35
86,3_4,1o,65.7,1.43,32.87
87,5_7,2o,65.69,1.27,33.04
88,3_4,1o,65.68,1.41,32.9
89,5_9,2o,65.66,1.28,33.06
90,2_7,sdifferent,65.65,1.29,33.06
91,3_5,2o,65.63,1.34,33.03
92,6_T,1o,65.48,1.33,33.19
93,6_T,1o,65.44,1.33,33.23
94,4_6,1o,65.36,1.37,33.26
95,4_6,1o,65.35,1.36,33.29
96,5_7,1o,65.31,1.36,33.34
97,3_4,ssame,65.3,1.49,33.22
98,5_9,1o,65.25,1.36,33.39
99,5_7,1o,65.24,1.35,33.4
100,3_5,1o,65.22,1.42,33.36
101,5_9,1o,65.21,1.36,33.43
102,6_T,ssame,65.2,1.41,33.38
103,3_5,1o,65.19,1.4,33.41
104,6_7,2o,65.14,1.23,33.63
105,7_8,sdifferent,65.06,5.31,29.63
106,4_6,ssame,65.0,1.44,33.56
107,5_7,ssame,64.98,1.43,33.59
108,5_9,ssame,64.96,1.44,33.6
109,7_T,2o,64.95,1.26,33.79
110,6_9,2o,64.82,1.23,33.95
111,3_5,ssame,64.8,1.47,33.72
112,6_7,1o,64.75,1.31,33.94
113,6_7,1o,64.68,1.31,34.01
114,7_T,1o,64.53,1.34,34.13
115,7_T,1o,64.5,1.34,34.16
116,3_7,sdifferent,64.46,1.29,34.26
117,6_7,ssame,64.4,1.39,34.21
118,5_6,2o,64.39,1.28,34.33
119,6_9,1o,64.39,1.32,34.29
120,2_6,sdifferent,64.37,1.29,34.35
121,6_9,1o,64.34,1.32,34.34
122,7_T,ssame,64.23,1.42,34.35
123,4_5,2o,64.2,1.32,34.49
124,6_9,ssame,64.08,1.4,34.52
125,5_6,1o,63.93,1.36,34.71
126,5_6,1o,63.93,1.35,34.72
127,7_9,2o,63.89,1.24,34.87
128,4_5,1o,63.75,1.4,34.86
129,4_5,1o,63.73,1.39,34.88
130,5_6,ssame,63.54,1.43,35.03
131,2_3,sdifferent,63.54,1.35,35.12
132,7_9,1o,63.44,1.32,35.24
133,7_9,1o,63.41,1.32,35.27
134,4_5,ssame,63.3,1.47,35.23
135,3_6,sdifferent,63.22,1.29,35.49
136,4_7,sdifferent,63.13,1.28,35.59
137,7_9,ssame,63.11,1.4,35.49
138,2_4,sdifferent,63.09,1.33,35.58
139,2_9,sdifferent,63.05,1.29,35.66
140,2_T,sdifferent,63.02,1.31,35.67
141,3_9,sdifferent,63.01,1.29,35.71
142,3_T,sdifferent,62.98,1.3,35.72
143,2_5,sdifferent,62.91,1.31,35.78
144,4_9,sdifferent,62.86,1.29,35.86
145,5_T,sdifferent,62.73,1.3,35.98
146,4_T,sdifferent,62.57,1.3,36.13
147,3_4,sdifferent,62.2,1.33,36.47
148,6_T,sdifferent,61.94,1.26,36.8
149,4_6,sdifferent,61.89,1.28,36.83
150,5_7,sdifferent,61.83,1.27,36.9
151,3_5,sdifferent,61.77,1.31,36.92
152,5_9,sdifferent,61.73,1.28,36.99
153,6_7,sdifferent,61.32,1.23,37.45
154,7_T,sdifferent,61.08,1.26,37.66
155,6_9,sdifferent,60.95,1.24,37.81
156,5_6,sdifferent,60.6,1.27,38.13
157,4_5,sdifferent,60.44,1.3,38.26
158,7_9,sdifferent,60.08,1.25,38.67
159,2_J,2o,59.64,19.68,20.69
160,3_J,2o,59.61,19.56,20.83
161,6_J,2o,59.4,19.23,21.36
162,4_J,2o,59.16,19.45,21.39
163,2_J,1o,59.03,19.96,21.01
164,5_J,2o,59.03,19.35,21.62
165,3_J,1o,59.0,19.86,21.14
166,7_J,2o,58.96,19.54,21.5
167,6_J,1o,58.82,19.53,21.64
168,4_J,1o,58.56,19.75,21.69
169,5_J,1o,58.44,19.66,21.9
170,7_J,1o,58.43,19.85,21.72
171,2_J,sdifferent,56.18,18.62,25.2
172,3_J,sdifferent,56.15,18.52,25.33
173,6_J,sdifferent,55.99,18.22,25.79
174,4_J,sdifferent,55.75,18.43,25.82
175,5_J,sdifferent,55.64,18.34,26.02
176,7_J,sdifferent,55.61,18.52,25.87
177,9_T,2o,51.37,9.41,39.22
178,2_2,2o,51.33,1.44,47.23
179,2_2,1o,50.97,1.49,47.55
180,3_3,2o,50.94,1.2,47.85
181,9_T,1o,50.71,9.56,39.74
182,9_T,1o,50.71,9.56,39.73
183,3_3,1o,50.59,1.26,48.15
184,2_Q,2o,50.52,2.79,46.69
185,3_Q,2o,50.52,2.77,46.71
186,9_T,ssame,50.16,9.7,40.13
187,4_Q,2o,50.11,2.74,47.15
188,4_4,2o,50.07,0.98,48.94
189,6_Q,2o,49.94,2.72,47.34
190,3_Q,1o,49.84,2.84,47.32
191,2_Q,1o,49.84,2.84,47.32
192,5_Q,2o,49.77,2.77,47.46
193,4_4,1o,49.72,1.05,49.23
194,4_Q,1o,49.43,2.83,47.73
195,2_Q,1o,49.28,2.88,47.84
196,6_Q,1o,49.28,2.82,47.9
197,3_Q,1o,49.28,2.86,47.86
198,5_5,2o,49.28,0.79,49.92
199,5_Q,1o,49.11,2.86,48.03
200,6_6,2o,49.1,0.63,50.27
201,5_5,1o,48.94,0.87,50.19
202,2_K,2o,48.9,2.52,48.58
203,3_K,2o,48.9,2.5,48.6
204,4_Q,1o,48.86,2.84,48.3
205,6_6,1o,48.76,0.71,50.53
206,6_Q,1o,48.68,2.82,48.5
207,5_Q,1o,48.52,2.86,48.62
208,4_K,2o,48.49,2.47,49.04
209,9_T,sdifferent,48.39,8.79,42.83
210,3_K,1o,48.21,2.57,49.22
211,2_K,1o,48.21,2.57,49.22
212,5_K,2o,48.11,2.49,49.39
213,7_7,2o,47.82,0.53,51.65
214,4_K,1o,47.8,2.56,49.64
215,2_K,1o,47.58,2.61,49.8
216,3_K,1o,47.58,2.59,49.82
217,2_Q,sdifferent,47.53,2.63,49.84
218,3_Q,sdifferent,47.53,2.63,49.84
219,7_7,1o,47.5,0.61,51.89
220,5_K,1o,47.44,2.59,49.97
221,4_Q,sdifferent,47.16,2.62,50.22
222,4_K,1o,47.16,2.57,50.27
223,3_A,2o,47.14,1.67,51.19
224,2_A,2o,47.14,1.69,51.17
225,6_Q,sdifferent,47.02,2.61,50.37
226,5_Q,sdifferent,46.87,2.65,50.48
227,5_K,1o,46.78,2.59,50.62
228,4_A,2o,46.73,1.64,51.63
229,2_A,1o,46.43,1.74,51.83
230,3_A,1o,46.43,1.74,51.83
231,6_A,2o,46.35,0.38,53.27
232,4_A,1o,46.03,1.73,52.25
233,6_K,2o,46.02,4.7,49.27
234,2_K,sdifferent,45.97,2.38,51.65
235,3_K,sdifferent,45.97,2.37,51.65
236,3_A,1o,45.81,1.76,52.43
237,2_A,1o,45.81,1.78,52.41
238,5_A,2o,45.73,2.25,52.02
239,6_A,1o,45.66,0.46,53.87
240,4_K,sdifferent,45.61,2.37,52.03
241,7_A,2o,45.48,0.37,54.14
242,3_Q,ssame,45.39,2.94,51.67
243,2_Q,ssame,45.39,2.94,51.67
244,4_A,1o,45.39,1.74,52.87
245,6_K,1o,45.33,4.82,49.85
246,5_K,sdifferent,45.28,2.4,52.33
247,7_Q,2o,45.25,7.07,47.68
248,7_K,2o,45.24,0.61,54.15
249,5_A,1o,45.03,2.35,52.62
250,6_A,1o,45.01,0.46,54.53
251,4_Q,ssame,44.97,2.93,52.1
252,7_A,1o,44.85,0.45,54.7
253,6_Q,ssame,44.81,2.92,52.28
254,6_K,1o,44.68,4.82,50.5
255,5_Q,ssame,44.64,2.96,52.4
256,7_Q,1o,44.61,7.21,48.18
257,7_K,1o,44.6,0.69,54.71
258,5_A,1o,44.38,2.35,53.27
259,3_A,sdifferent,44.36,1.61,54.04
260,2_A,sdifferent,44.36,1.61,54.04
261,7_A,1o,44.13,0.45,55.42
262,4_A,sdifferent,43.99,1.6,54.41
263,7_Q,1o,43.95,7.21,48.84
264,7_K,1o,43.88,0.69,55.43
265,3_K,ssame,43.73,2.67,53.6
266,2_K,ssame,43.73,2.67,53.6
267,6_A,sdifferent,43.65,0.44,55.91
268,6_K,sdifferent,43.35,4.43,52.22
269,4_K,ssame,43.31,2.66,54.03
270,5_A,sdifferent,43.08,2.17,54.75
271,5_K,ssame,42.94,2.69,54.37
272,7_A,sdifferent,42.89,0.44,56.67
273,7_Q,sdifferent,42.74,6.63,50.63
274,7_K,sdifferent,42.67,0.66,56.67
275,9_A,2o,42.25,0.38,57.37
276,2_A,ssame,41.94,1.83,56.23
277,3_A,ssame,41.94,1.83,56.23
278,4_A,ssame,41.52,1.82,56.66
279,9_A,1o,41.52,0.46,58.02
280,6_A,ssame,41.16,0.54,58.3
281,9_K,2o,41.11,0.62,58.27
282,T_A,2o,41.05,0.38,58.57
283,9_A,1o,40.83,0.47,58.71
284,6_K,ssame,40.82,4.93,54.25
285,5_A,ssame,40.51,2.44,57.04
286,9_K,1o,40.35,0.7,58.95
287,T_A,1o,40.29,0.46,59.25
288,7_A,ssame,40.26,0.53,59.21
289,7_Q,ssame,40.04,7.34,52.62
290,7_K,ssame,40.01,0.77,59.22
291,9_Q,2o,39.94,0.87,59.2
292,T_K,2o,39.91,0.62,59.47
293,9_A,sdifferent,39.82,0.45,59.73
294,9_K,1o,39.66,0.7,59.64
295,T_A,1o,39.6,0.47,59.94
296,9_Q,1o,39.13,0.95,59.92
297,T_K,1o,39.12,0.7,60.18
298,K_A,2o,38.95,0.41,60.65
299,9_K,sdifferent,38.77,0.67,60.56
300,T_Q,2o,38.73,0.87,60.4
301,Q_A,2o,38.73,0.4,60.87
302,T_A,sdifferent,38.71,0.45,60.85
303,9_Q,1o,38.5,0.95,60.56
304,T_K,1o,38.43,0.7,60.87
305,T_Q,1o,37.9,0.95,61.15
306,9_Q,sdifferent,37.69,0.9,61.41
307,T_K,sdifferent,37.65,0.67,61.68
308,Q_K,2o,37.56,0.64,61.81
309,K_A,1o,37.44,0.49,62.07
310,K_A,1o,37.44,0.49,62.07
311,Q_A,1o,37.28,0.48,62.24
312,T_Q,1o,37.26,0.95,61.79
313,Q_A,1o,37.22,0.48,62.3
314,9_A,ssame,36.8,0.55,62.66
315,T_Q,sdifferent,36.57,0.9,62.53
316,K_A,sdifferent,36.51,0.47,63.02
317,Q_A,sdifferent,36.37,0.46,63.17
318,Q_K,1o,36.08,0.72,63.2
319,Q_K,1o,36.03,0.72,63.26
320,9_K,ssame,35.61,0.78,63.61
321,8_8,2o,35.56,2.14,62.3
322,T_A,ssame,35.53,0.55,63.92
323,Q_K,sdifferent,35.28,0.68,64.04
324,9_Q,ssame,34.38,1.03,64.59
325,T_K,ssame,34.34,0.78,64.88
326,K_A,ssame,33.21,0.57,66.22
327,T_Q,ssame,33.12,1.03,65.85
328,Q_A,ssame,32.99,0.56,66.44
329,9_9,2o,32.66,0.44,66.9
330,T_T,2o,32.14,0.38,67.48
331,9_9,1o,32.14,0.52,67.33
332,Q_K,ssame,31.77,0.8,67.43
333,T_T,1o,31.62,0.46,67.92
334,8_K,2o,31.07,2.97,65.96
335,8_A,2o,31.03,2.23,66.74
336,J_A,2o,30.73,1.78,67.49
337,8_Q,2o,29.51,3.92,66.57
338,8_K,1o,29.41,3.09,67.5
339,8_A,1o,29.37,2.34,68.29
340,8_K,sdifferent,29.36,2.91,67.74
341,8_A,sdifferent,29.32,2.17,68.51
342,J_A,1o,29.04,1.91,69.05
343,J_A,sdifferent,29.01,1.78,69.22
344,J_K,2o,28.97,2.83,68.2
345,J_Q,2o,28.92,3.75,67.33
346,8_Q,sdifferent,27.97,3.84,68.19
347,8_Q,1o,27.87,4.06,68.07
348,T_J,2o,27.4,10.14,62.46
349,J_Q,sdifferent,27.38,3.72,68.9
350,J_K,sdifferent,27.37,2.81,69.83
351,9_J,2o,27.34,14.45,58.21
352,J_Q,1o,27.23,3.92,68.84
