,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2o,62.1,7.79,30.1
1,2_3,1o,61.73,7.9,30.37
2,2_3,1o,61.66,7.88,30.46
3,2_3,ssame,61.45,7.99,30.56
4,2_6,2o,60.51,7.75,31.75
5,2_6,1o,60.07,7.88,32.06
6,2_6,1o,60.02,7.83,32.15
7,2_4,2o,60.01,18.5,21.48
8,2_6,ssame,59.76,7.96,32.28
9,2_4,1o,59.37,18.83,21.8
10,3_6,2o,59.23,7.72,33.05
11,2_5,2o,59.13,7.76,33.11
12,4_6,2o,58.8,17.51,23.69
13,3_6,1o,58.77,7.83,33.41
14,3_6,1o,58.75,7.85,33.4
15,2_5,1o,58.66,7.89,33.45
16,2_5,1o,58.61,7.85,33.54
17,2_3,sdifferent,58.51,7.26,34.23
18,3_6,ssame,58.43,7.95,33.61
19,2_5,ssame,58.31,7.98,33.71
20,4_6,1o,58.27,17.84,23.89
21,3_4,2o,58.13,18.34,23.52
22,3_5,2o,57.85,7.74,34.41
23,3_4,1o,57.51,18.69,23.8
24,3_5,1o,57.35,7.84,34.81
25,3_5,1o,57.34,7.86,34.79
26,4_5,2o,57.11,17.78,25.11
27,3_5,ssame,56.98,7.97,35.05
28,2_6,sdifferent,56.97,7.22,35.81
29,4_5,1o,56.54,18.14,25.33
30,2_4,sdifferent,56.4,17.67,25.93
31,3_6,sdifferent,55.79,7.21,37.0
32,2_5,sdifferent,55.69,7.24,37.07
33,4_6,sdifferent,55.37,16.76,27.87
34,3_4,sdifferent,54.7,17.55,27.75
35,3_5,sdifferent,54.51,7.23,38.26
36,4_5,sdifferent,53.8,17.02,29.18
37,5_6,2o,52.49,8.55,38.96
38,5_6,1o,51.85,8.68,39.47
39,5_6,1o,51.85,8.69,39.46
40,5_6,ssame,51.32,8.82,39.86
41,2_2,2o,49.69,2.79,47.52
42,5_6,sdifferent,49.43,8.0,42.57
43,2_2,1o,49.34,2.83,47.83
44,3_3,2o,48.42,2.29,49.3
45,3_3,1o,48.09,2.34,49.57
46,2_K,2o,46.74,0.76,52.51
47,2_Q,2o,46.33,1.01,52.66
48,2_J,2o,46.32,1.38,52.3
49,2_K,1o,46.05,0.79,53.15
50,2_T,2o,46.02,1.97,52.01
51,3_K,2o,45.87,0.73,53.4
52,2_9,2o,45.78,3.05,51.16
53,2_8,2o,45.68,4.82,49.5
54,2_Q,1o,45.64,1.04,53.32
55,2_A,2o,45.63,0.54,53.83
56,2_J,1o,45.62,1.42,52.96
57,3_Q,2o,45.47,0.98,53.55
58,3_J,2o,45.45,1.36,53.19
59,2_K,1o,45.39,0.84,53.76
60,2_T,1o,45.33,2.01,52.66
61,3_K,1o,45.24,0.78,53.98
62,3_T,2o,45.16,1.94,52.9
63,2_9,1o,45.08,3.1,51.82
64,3_8,2o,45.01,4.8,50.19
65,2_Q,1o,44.98,1.1,53.93
