,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_8,2o,74.38,4.67,20.95
1,3_8,2o,74.27,4.63,21.1
2,2_8,1o,73.92,4.78,21.3
3,3_8,1o,73.81,4.76,21.43
4,4_8,2o,72.72,4.49,22.78
5,8_J,2o,72.36,3.92,23.72
6,4_8,1o,72.23,4.65,23.12
7,8_J,1o,71.93,4.06,24.01
8,5_8,2o,71.19,4.36,24.45
9,8_T,2o,70.93,3.81,25.26
10,5_8,1o,70.66,4.54,24.8
11,8_T,1o,70.48,3.97,25.55
12,7_8,2o,70.33,4.18,25.48
13,6_8,2o,70.06,4.19,25.75
14,2_8,sdifferent,70.04,4.5,25.46
15,3_8,sdifferent,69.94,4.48,25.59
16,7_8,1o,69.79,4.38,25.83
17,8_9,2o,69.6,3.72,26.69
18,6_8,1o,69.52,4.38,26.1
19,2_7,2o,69.51,0.96,29.53
20,2_7,1o,69.15,1.04,29.81
21,2_7,1o,69.11,1.0,29.9
22,8_9,1o,69.11,3.89,27.0
23,2_7,ssame,68.94,1.08,29.99
24,4_8,sdifferent,68.5,4.37,27.13
25,2_6,2o,68.27,0.95,30.78
26,3_7,2o,68.21,0.94,30.85
27,8_J,sdifferent,68.19,3.84,27.97
28,2_6,1o,67.89,1.03,31.08
29,2_6,1o,67.85,0.99,31.16
30,3_7,1o,67.84,1.02,31.14
31,3_7,1o,67.79,1.0,31.21
32,2_6,ssame,67.61,1.07,31.32
33,3_7,ssame,67.55,1.08,31.38
34,2_3,2o,67.5,1.03,31.47
35,2_3,1o,67.07,1.07,31.86
36,2_3,1o,67.07,1.09,31.85
37,5_8,sdifferent,67.07,4.27,28.66
38,2_4,2o,67.01,1.01,31.99
39,3_6,2o,66.98,0.93,32.09
40,8_T,sdifferent,66.87,3.76,29.37
41,2_5,2o,66.8,0.99,32.21
42,4_7,2o,66.78,0.92,32.3
43,2_3,ssame,66.72,1.12,32.15
44,3_6,1o,66.58,1.01,32.41
45,2_4,1o,66.58,1.08,32.35
46,2_4,1o,66.57,1.04,32.39
47,3_6,1o,66.54,0.99,32.48
48,2_J,2o,66.39,0.95,32.65
49,2_5,1o,66.38,1.07,32.56
50,4_7,1o,66.37,1.0,32.63
51,2_5,1o,66.36,1.03,32.62
52,3_J,2o,66.35,0.94,32.72
53,4_7,1o,66.33,0.99,32.68
54,2_9,2o,66.33,0.95,32.72
55,2_T,2o,66.32,0.95,32.74
56,6_J,2o,66.31,0.85,32.84
57,3_9,2o,66.29,0.93,32.79
58,3_T,2o,66.27,0.93,32.8
59,7_8,sdifferent,66.26,4.12,29.62
60,3_6,ssame,66.22,1.07,32.71
61,2_4,ssame,66.22,1.11,32.66
62,4_9,2o,66.11,0.91,32.97
63,4_7,ssame,66.05,1.07,32.89
64,3_4,2o,66.04,0.99,32.97
65,6_8,sdifferent,66.02,4.13,29.85
66,2_5,ssame,66.02,1.1,32.88
67,5_T,2o,65.98,0.89,33.13
68,2_J,1o,65.92,0.99,33.09
69,2_J,1o,65.9,1.04,33.06
70,4_J,2o,65.89,0.91,33.2
71,6_J,1o,65.87,0.93,33.2
72,3_J,1o,65.87,0.99,33.14
73,2_9,1o,65.86,1.03,33.11
