,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2o,71.95,7.77,20.28
1,2_7,1o,71.49,7.92,20.59
2,3_7,2o,70.42,7.61,21.97
3,3_7,1o,69.92,7.79,22.29
4,7_9,2o,69.38,6.86,23.76
5,7_9,1o,69.0,7.04,23.96
6,4_7,2o,68.89,7.45,23.66
7,5_7,2o,68.81,7.41,23.78
8,2_6,2o,68.4,1.94,29.66
9,4_7,1o,68.37,7.66,23.97
10,5_7,1o,68.28,7.63,24.09
11,2_6,1o,68.1,2.02,29.88
12,7_8,2o,68.05,6.71,25.24
13,2_6,1o,68.02,1.97,30.01
14,2_6,ssame,67.84,2.06,30.1
15,2_7,sdifferent,67.69,7.48,24.82
16,7_8,1o,67.63,6.91,25.46
17,6_7,2o,67.33,7.25,25.42
18,2_3,2o,67.28,2.0,30.72
19,3_6,2o,66.96,1.91,31.13
20,2_8,2o,66.93,1.93,31.14
21,2_9,2o,66.9,1.95,31.16
22,2_3,1o,66.89,2.06,31.05
23,2_3,1o,66.88,2.04,31.08
24,6_7,1o,66.83,7.47,25.69
25,2_4,2o,66.79,1.98,31.24
26,3_8,2o,66.75,1.91,31.34
27,2_5,2o,66.75,1.97,31.28
28,3_6,1o,66.62,1.99,31.38
29,4_9,2o,66.59,1.91,31.5
30,2_3,ssame,66.58,2.1,31.32
31,2_8,1o,66.55,2.01,31.43
32,3_6,1o,66.55,1.97,31.48
33,2_9,1o,66.51,2.03,31.45
34,2_8,1o,66.5,1.97,31.53
35,2_9,1o,66.46,1.99,31.55
36,3_9,2o,66.44,1.92,31.65
37,2_4,1o,66.41,2.05,31.54
38,2_4,1o,66.38,2.02,31.6
39,3_8,1o,66.37,1.99,31.63
40,2_5,1o,66.36,2.05,31.59
41,2_5,1o,66.34,2.01,31.65
42,3_8,1o,66.33,1.97,31.7
43,3_6,ssame,66.33,2.05,31.62
44,2_8,ssame,66.3,2.05,31.65
45,3_7,sdifferent,66.27,7.36,26.37
46,2_9,ssame,66.26,2.07,31.67
47,4_9,1o,66.21,1.99,31.8
48,4_9,1o,66.18,1.98,31.85
49,3_8,ssame,66.12,2.05,31.82
50,2_4,ssame,66.08,2.09,31.83
