,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,4_8,2o,66.99,9.43,23.57
1,4_8,1o,66.46,9.64,23.9
2,2_4,2o,66.45,10.06,23.49
3,2_4,1o,65.86,10.28,23.86
4,4_7,2o,65.68,9.29,25.04
5,2_3,2o,65.19,3.14,31.68
6,4_7,1o,65.11,9.51,25.38
7,3_4,2o,64.92,9.89,25.19
8,2_3,1o,64.75,3.21,32.04
9,2_3,1o,64.74,3.19,32.08
10,2_3,ssame,64.48,3.25,32.27
11,4_6,2o,64.37,9.19,26.44
12,3_4,1o,64.31,10.14,25.55
13,2_7,2o,64.09,3.06,32.85
14,3_8,2o,63.91,3.05,33.04
15,4_6,1o,63.77,9.43,26.8
16,2_8,2o,63.71,3.07,33.22
17,2_7,1o,63.62,3.11,33.27
18,2_7,1o,63.54,3.16,33.3
19,3_8,1o,63.45,3.12,33.43
20,3_8,1o,63.36,3.15,33.5
21,2_7,ssame,63.26,3.2,33.53
22,2_8,1o,63.23,3.12,33.65
23,2_8,1o,63.15,3.17,33.68
24,3_8,ssame,63.09,3.21,33.7
25,2_6,2o,63.02,3.07,33.91
26,4_8,sdifferent,63.01,9.11,27.88
27,4_5,2o,63.0,9.52,27.48
28,2_8,ssame,62.87,3.21,33.92
29,3_7,2o,62.85,3.04,34.11
30,2_6,1o,62.53,3.12,34.36
31,2_4,sdifferent,62.49,9.72,27.8
32,2_6,1o,62.45,3.16,34.38
33,4_5,1o,62.37,9.77,27.86
34,3_7,1o,62.37,3.1,34.53
35,3_7,1o,62.28,3.13,34.59
36,2_6,ssame,62.14,3.21,34.65
37,3_7,ssame,61.98,3.19,34.82
38,3_6,2o,61.79,3.04,35.17
39,4_7,sdifferent,61.78,8.99,29.23
40,2_5,2o,61.66,3.11,35.23
41,2_3,sdifferent,61.3,2.96,35.74
42,3_6,1o,61.27,3.11,35.62
43,3_6,1o,61.2,3.13,35.67
44,2_5,1o,61.14,3.15,35.71
45,2_5,1o,61.08,3.19,35.73
46,3_4,sdifferent,61.07,9.59,29.34
47,3_6,ssame,60.86,3.2,35.94
48,2_5,ssame,60.73,3.24,36.03
49,4_6,sdifferent,60.55,8.92,30.53
50,3_5,2o,60.43,3.08,36.49
51,2_7,sdifferent,60.18,2.9,36.93
52,3_8,sdifferent,60.02,2.91,37.08
53,3_5,1o,59.89,3.15,36.97
54,2_8,sdifferent,59.82,2.91,37.27
55,3_5,1o,59.82,3.17,37.01
56,3_5,ssame,59.44,3.23,37.33
57,4_5,sdifferent,59.28,9.23,31.49
58,2_6,sdifferent,59.19,2.9,37.91
59,3_7,sdifferent,59.04,2.89,38.07
60,3_6,sdifferent,58.05,2.89,39.06
61,2_5,sdifferent,57.93,2.94,39.13
62,5_8,2o,57.25,3.89,38.86
63,5_7,2o,57.24,3.01,39.75
64,3_5,sdifferent,56.8,2.93,40.28
65,5_8,1o,56.57,3.99,39.44
66,5_8,1o,56.56,4.0,39.44
67,5_7,1o,56.55,3.09,40.35
68,5_7,1o,56.55,3.1,40.35
69,5_6,2o,56.39,3.01,40.6
70,5_8,ssame,56.07,4.09,39.84
71,5_7,ssame,56.03,3.19,40.78
72,5_6,1o,55.69,3.1,41.21
73,5_6,1o,55.68,3.1,41.21
74,5_6,ssame,55.15,3.19,41.67
75,6_7,2o,55.04,3.8,41.16
76,6_8,2o,54.46,4.44,41.1
77,6_7,1o,54.3,3.9,41.8
78,6_7,1o,54.3,3.89,41.8
79,6_7,ssame,53.74,3.99,42.27
80,6_8,1o,53.73,4.54,41.73
81,5_7,sdifferent,53.73,2.88,43.39
82,5_8,sdifferent,53.73,3.7,42.56
83,6_8,1o,53.72,4.55,41.73
84,6_8,ssame,53.17,4.65,42.18
85,5_6,sdifferent,52.95,2.89,44.17
86,6_7,sdifferent,51.68,3.61,44.71
87,7_8,2o,51.29,4.86,43.85
88,6_8,sdifferent,51.14,4.21,44.65
89,7_8,1o,50.51,4.97,44.52
90,7_8,1o,50.5,4.97,44.52
91,7_8,ssame,49.89,5.08,45.03
92,2_2,2o,48.29,2.13,49.58
93,7_8,sdifferent,48.19,4.6,47.21
94,2_2,1o,47.9,2.17,49.93
95,3_3,2o,47.55,1.75,50.71
96,3_3,1o,47.17,1.81,51.03
97,2_K,2o,44.45,0.75,54.8
98,2_Q,2o,44.16,1.0,54.84
99,3_K,2o,44.08,0.72,55.2
100,2_J,2o,43.82,1.37,54.81
101,3_Q,2o,43.79,0.97,55.25
102,2_K,1o,43.72,0.79,55.49
103,2_T,2o,43.47,1.98,54.55
104,3_J,2o,43.44,1.34,55.21
105,2_Q,1o,43.42,1.04,55.54
106,3_K,1o,43.35,0.78,55.87
107,2_A,2o,43.28,0.53,56.19
108,3_T,2o,43.1,1.95,54.95
109,2_J,1o,43.07,1.41,55.52
110,3_Q,1o,43.06,1.03,55.92
111,2_K,1o,43.03,0.84,56.13
112,3_A,2o,42.91,0.5,56.59
113,2_Q,1o,42.75,1.08,56.16
114,2_T,1o,42.72,2.02,55.26
115,3_J,1o,42.71,1.4,55.89
116,3_K,1o,42.65,0.81,56.54
117,2_A,1o,42.51,0.57,56.91
