,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_J,2o,74.09,3.78,22.13
1,2_T,2o,73.75,3.77,22.48
2,2_7,2o,73.67,3.37,22.96
3,2_J,1o,73.64,3.91,22.46
4,2_9,2o,73.46,3.77,22.77
5,2_T,1o,73.29,3.9,22.82
6,2_8,2o,73.23,3.77,23.01
7,2_7,1o,73.16,3.49,23.35
8,2_9,1o,72.97,3.9,23.13
9,2_8,1o,72.72,3.9,23.38
10,2_6,2o,72.26,3.26,24.47
11,2_6,1o,71.73,3.4,24.87
12,2_3,2o,71.65,3.64,24.71
13,2_4,2o,71.24,3.61,25.15
14,2_3,1o,71.12,3.77,25.1
15,2_5,2o,70.84,3.59,25.57
16,2_4,1o,70.7,3.76,25.54
17,2_5,1o,70.29,3.75,25.96
18,2_J,sdifferent,69.75,3.66,26.59
19,2_T,sdifferent,69.43,3.65,26.92
20,2_7,sdifferent,69.32,3.29,27.39
21,2_9,sdifferent,69.15,3.65,27.2
22,2_8,sdifferent,68.92,3.65,27.43
23,2_6,sdifferent,68.02,3.2,28.78
24,2_3,sdifferent,67.46,3.56,28.98
25,2_4,sdifferent,67.08,3.54,29.38
26,2_5,sdifferent,66.71,3.52,29.78
27,3_J,2o,61.84,0.99,37.17
28,3_T,2o,61.53,0.98,37.49
29,3_8,2o,61.48,0.99,37.53
30,4_J,2o,61.48,0.96,37.56
31,3_9,2o,61.32,0.98,37.7
32,4_9,2o,61.28,0.96,37.76
33,3_J,1o,61.19,1.07,37.74
34,3_J,1o,61.18,1.05,37.77
35,4_T,2o,61.17,0.95,37.88
36,5_T,2o,61.13,0.94,37.93
37,3_T,1o,60.88,1.06,38.06
38,3_T,1o,60.87,1.04,38.09
39,4_J,1o,60.82,1.05,38.13
40,3_8,1o,60.82,1.04,38.13
41,4_J,1o,60.81,1.04,38.15
42,3_8,1o,60.79,1.08,38.14
43,3_J,ssame,60.72,1.13,38.14
44,3_9,1o,60.66,1.03,38.3
45,3_9,1o,60.64,1.06,38.29
46,4_9,1o,60.61,1.03,38.36
47,4_9,1o,60.6,1.05,38.35
48,4_T,1o,60.51,1.04,38.45
49,4_T,1o,60.5,1.03,38.48
50,5_T,1o,60.47,1.03,38.5
51,5_T,1o,60.45,1.02,38.52
52,3_T,ssame,60.4,1.12,38.47
53,3_7,2o,60.37,1.0,38.63
54,4_J,ssame,60.34,1.12,38.54
55,3_8,ssame,60.32,1.13,38.54
56,5_J,2o,60.29,1.77,37.94
57,4_8,2o,60.23,0.96,38.8
58,3_9,ssame,60.17,1.12,38.71
59,4_9,ssame,60.12,1.12,38.76
60,5_9,2o,60.03,0.94,39.02
61,4_T,ssame,60.02,1.11,38.86
62,5_T,ssame,59.98,1.11,38.91
63,3_7,1o,59.68,1.05,39.27
64,3_7,1o,59.65,1.09,39.27
65,3_6,2o,59.64,0.99,39.36
66,5_J,1o,59.62,1.86,38.52
67,5_J,1o,59.6,1.86,38.53
68,4_8,1o,59.55,1.03,39.41
69,4_8,1o,59.52,1.05,39.43
70,5_9,1o,59.34,1.03,39.64
71,5_9,1o,59.33,1.03,39.63
72,6_T,2o,59.16,1.69,39.15
73,5_J,ssame,59.12,1.96,38.92
74,4_7,2o,59.12,0.97,39.9
75,3_7,ssame,59.09,1.14,39.76
76,3_4,2o,59.09,1.05,39.86
77,5_8,2o,58.99,0.95,40.06
78,4_8,ssame,58.98,1.12,39.9
79,6_J,2o,58.97,2.29,38.74
80,3_6,1o,58.95,1.05,40.0
81,3_6,1o,58.92,1.08,40.0
82,6_9,2o,58.85,0.9,40.25
83,5_9,ssame,58.78,1.11,40.11
84,3_5,2o,58.72,1.03,40.24
85,6_T,1o,58.47,1.78,39.75
86,6_T,1o,58.43,1.78,39.79
87,4_7,1o,58.41,1.05,40.55
88,4_6,2o,58.39,0.97,40.64
89,3_4,1o,58.38,1.11,40.51
90,4_7,1o,58.38,1.06,40.56
91,3_4,1o,58.38,1.13,40.49
92,3_6,ssame,58.36,1.14,40.5
93,6_J,1o,58.29,2.38,39.32
94,5_8,1o,58.28,1.03,40.69
95,5_8,1o,58.26,1.03,40.71
96,6_J,1o,58.25,2.38,39.36
97,6_9,1o,58.14,0.99,40.88
98,6_9,1o,58.12,0.98,40.9
99,3_5,1o,58.01,1.09,40.9
100,3_5,1o,58.0,1.12,40.88
101,3_J,sdifferent,57.95,0.99,41.06
102,6_T,ssame,57.89,1.87,40.24
103,5_7,2o,57.88,0.96,41.16
104,6_8,2o,57.81,0.9,41.29
105,3_4,ssame,57.8,1.18,41.02
106,6_J,ssame,57.77,2.48,39.75
107,4_7,ssame,57.75,1.13,41.12
108,4_6,1o,57.68,1.04,41.28
109,3_T,sdifferent,57.67,0.98,41.34
110,4_6,1o,57.65,1.06,41.29
111,5_8,ssame,57.64,1.11,41.25
112,4_J,sdifferent,57.62,0.98,41.4
113,3_8,sdifferent,57.6,0.99,41.41
114,6_9,ssame,57.49,1.07,41.44
115,4_5,2o,57.48,1.01,41.51
116,3_9,sdifferent,57.47,0.98,41.55
117,4_9,sdifferent,57.42,0.98,41.6
118,3_5,ssame,57.42,1.17,41.41
119,4_T,sdifferent,57.34,0.97,41.69
120,5_T,sdifferent,57.3,0.97,41.73
121,5_6,2o,57.15,0.95,41.9
122,5_7,1o,57.14,1.04,41.83
123,5_7,1o,57.12,1.04,41.84
124,6_8,1o,57.06,0.99,41.95
125,6_8,1o,57.06,0.99,41.95
126,4_6,ssame,57.02,1.13,41.86
127,7_8,2o,56.91,0.91,42.18
128,7_9,2o,56.89,1.7,41.42
129,4_5,1o,56.74,1.08,42.18
130,4_5,1o,56.74,1.09,42.17
131,6_7,2o,56.66,0.91,42.43
132,3_7,sdifferent,56.56,1.0,42.44
