,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,9_A,2o,38.56,0.51,60.94
1,8_K,2o,38.4,0.73,60.87
2,6_A,2o,38.38,0.53,61.09
3,9_K,2o,38.33,0.72,60.95
4,K_A,2o,38.33,0.55,61.13
5,6_K,2o,38.27,0.74,61.0
6,Q_A,2o,38.25,0.53,61.22
7,6_Q,2o,38.19,0.98,60.84
8,6_J,2o,38.19,1.36,60.45
9,J_A,2o,38.16,0.52,61.31
10,4_K,2o,38.16,0.81,61.03
11,8_A,2o,38.15,0.5,61.34
12,T_A,2o,38.08,0.51,61.41
13,5_K,2o,38.08,0.79,61.14
14,4_Q,2o,38.08,1.05,60.87
15,7_K,2o,38.08,0.73,61.19
16,7_Q,2o,38.08,0.98,60.94
17,4_9,2o,38.0,3.09,58.91
18,4_J,2o,38.0,1.42,60.58
19,5_Q,2o,38.0,1.03,60.98
20,Q_K,2o,37.97,0.74,61.29
21,8_Q,2o,37.93,0.97,61.1
22,5_J,2o,37.92,1.4,60.69
23,5_T,2o,37.92,2.0,60.09
24,4_T,2o,37.92,2.0,60.08
25,7_A,2o,37.91,0.52,61.57
26,J_K,2o,37.89,0.73,61.39
27,9_Q,2o,37.86,0.95,61.19
28,T_K,2o,37.81,0.71,61.48
29,6_T,2o,37.71,1.95,60.34
30,7_J,2o,37.6,1.36,61.04
31,5_9,2o,37.52,3.07,59.41
32,4_8,2o,37.51,4.84,57.65
33,8_J,2o,37.45,1.34,61.21
34,J_Q,2o,37.41,0.95,61.64
35,9_J,2o,37.38,1.31,61.31
36,T_Q,2o,37.33,0.94,61.73
37,6_9,2o,37.32,3.02,59.67
38,7_T,2o,37.13,1.94,60.93
39,9_A,1o,37.11,0.56,62.32
40,9_A,1o,37.06,0.57,62.37
41,5_8,2o,37.04,4.82,58.15
42,8_T,2o,36.98,1.89,61.14
43,6_A,1o,36.93,0.6,62.47
44,6_A,1o,36.93,0.59,62.47
45,9_T,2o,36.91,1.76,61.33
46,8_K,1o,36.89,0.79,62.32
47,8_K,1o,36.89,0.79,62.32
48,K_A,1o,36.88,0.61,62.51
49,4_A,2o,36.86,0.59,62.55
50,T_J,2o,36.86,1.18,61.97
51,9_K,1o,36.82,0.78,62.4
52,K_A,1o,36.82,0.61,62.57
53,9_K,1o,36.82,0.79,62.39
54,6_K,1o,36.82,0.8,62.38
55,Q_A,1o,36.8,0.59,62.61
56,4_K,1o,36.79,0.87,62.35
57,5_A,2o,36.78,0.57,62.65
58,6_K,1o,36.76,0.8,62.44
59,Q_A,1o,36.74,0.6,62.67
60,7_9,2o,36.74,2.95,60.31
61,6_Q,1o,36.73,1.04,62.23
62,6_J,1o,36.73,1.43,61.84
63,J_A,1o,36.71,0.58,62.71
64,5_K,1o,36.7,0.85,62.45
65,8_A,1o,36.7,0.56,62.74
66,4_Q,1o,36.7,1.11,62.19
67,6_Q,1o,36.68,1.04,62.28
68,6_J,1o,36.68,1.43,61.89
69,4_K,1o,36.65,0.87,62.48
70,J_A,1o,36.65,0.59,62.76
71,8_A,1o,36.64,0.57,62.79
72,T_A,1o,36.63,0.57,62.8
73,4_9,1o,36.62,3.16,60.22
74,4_J,1o,36.62,1.48,61.9
75,5_Q,1o,36.62,1.09,62.29
76,8_9,2o,36.58,2.77,60.65
77,4_Q,1o,36.57,1.11,62.32
78,T_A,1o,36.57,0.57,62.85
79,5_K,1o,36.57,0.85,62.58
80,7_Q,1o,36.56,1.05,62.39
81,7_Q,1o,36.56,1.05,62.39
82,7_K,1o,36.56,0.79,62.65
83,7_K,1o,36.56,0.8,62.64
84,5_T,1o,36.54,2.06,61.4
85,5_J,1o,36.54,1.46,62.0
86,4_T,1o,36.54,2.07,61.39
87,6_8,2o,36.51,4.69,58.8
88,5_Q,1o,36.49,1.09,62.42
89,4_9,1o,36.49,3.17,60.34
90,4_J,1o,36.49,1.49,62.02
91,Q_K,1o,36.45,0.8,62.75
92,Q_K,1o,36.45,0.8,62.75
93,7_A,1o,36.45,0.58,62.97
94,8_Q,1o,36.41,1.04,62.55
95,8_Q,1o,36.41,1.04,62.55
96,5_J,1o,36.4,1.47,62.13
97,5_T,1o,36.4,2.07,61.52
98,4_T,1o,36.4,2.08,61.52
99,7_A,1o,36.39,0.59,63.02
100,4_7,2o,36.38,7.74,55.88
101,J_K,1o,36.37,0.79,62.84
102,J_K,1o,36.37,0.79,62.84
103,9_Q,1o,36.34,1.02,62.64
104,9_Q,1o,36.34,1.02,62.64
105,T_K,1o,36.29,0.77,62.94
106,T_K,1o,36.29,0.78,62.93
107,6_T,1o,36.25,2.02,61.74
108,6_T,1o,36.19,2.02,61.78
109,9_A,sdifferent,36.18,0.57,63.25
110,5_9,1o,36.14,3.14,60.72
111,4_8,1o,36.11,4.92,58.97
112,7_J,1o,36.08,1.42,62.5
113,6_A,sdifferent,36.08,0.59,63.33
114,7_J,1o,36.08,1.43,62.49
115,5_9,1o,36.0,3.16,60.84
116,4_8,1o,35.99,4.94,59.07
117,8_K,sdifferent,35.98,0.77,63.25
118,K_A,sdifferent,35.97,0.6,63.43
119,8_J,1o,35.93,1.41,62.67
120,8_J,1o,35.92,1.41,62.67
121,9_K,sdifferent,35.92,0.76,63.31
122,6_K,sdifferent,35.91,0.78,63.31
123,Q_A,sdifferent,35.9,0.59,63.52
124,5_7,2o,35.9,7.62,56.48
125,J_Q,1o,35.89,1.01,63.1
126,J_Q,1o,35.89,1.01,63.1
127,4_K,sdifferent,35.88,0.83,63.28
128,9_J,1o,35.86,1.38,62.76
129,9_J,1o,35.86,1.38,62.77
130,6_9,1o,35.85,3.09,61.06
131,6_J,sdifferent,35.84,1.37,62.79
132,6_Q,sdifferent,35.84,1.01,63.15
133,J_A,sdifferent,35.82,0.58,63.6
134,4_Q,sdifferent,35.81,1.06,63.13
135,8_A,sdifferent,35.81,0.57,63.63
136,5_K,sdifferent,35.81,0.82,63.37
137,T_Q,1o,35.8,1.0,63.19
138,T_Q,1o,35.8,1.0,63.19
139,6_9,1o,35.79,3.1,61.11
140,T_A,sdifferent,35.75,0.57,63.68
141,4_9,sdifferent,35.74,2.96,61.3
142,5_Q,sdifferent,35.74,1.05,63.22
143,4_J,sdifferent,35.74,1.41,62.85
144,7_Q,sdifferent,35.68,1.01,63.3
145,7_K,sdifferent,35.68,0.77,63.54
146,5_J,sdifferent,35.66,1.4,62.94
147,4_T,sdifferent,35.66,1.96,62.38
148,5_T,sdifferent,35.66,1.96,62.38
149,5_8,1o,35.62,4.9,59.48
150,7_T,1o,35.6,2.01,62.39
151,Q_K,sdifferent,35.59,0.78,63.63
152,7_T,1o,35.59,2.0,62.4
153,7_A,sdifferent,35.58,0.58,63.84
154,4_6,2o,35.57,12.32,52.11
155,8_Q,sdifferent,35.55,1.0,63.45
156,J_K,sdifferent,35.52,0.77,63.71
157,5_8,1o,35.5,4.92,59.58
158,9_Q,sdifferent,35.49,0.99,63.52
159,8_T,1o,35.44,1.96,62.6
160,T_K,sdifferent,35.44,0.76,63.8
161,8_T,1o,35.44,1.96,62.6
162,4_A,1o,35.43,0.65,63.92
163,6_T,sdifferent,35.41,1.92,62.68
164,9_T,1o,35.37,1.84,62.79
165,9_T,1o,35.37,1.83,62.8
166,4_A,1o,35.36,0.65,63.99
167,5_A,1o,35.35,0.63,64.02
168,6_7,2o,35.34,7.12,57.54
169,T_J,1o,35.32,1.24,63.43
170,T_J,1o,35.32,1.25,63.43
171,5_9,sdifferent,35.3,2.95,61.74
172,4_8,sdifferent,35.27,4.58,60.14
173,5_A,1o,35.27,0.63,64.09
174,7_J,sdifferent,35.25,1.36,63.38
175,7_9,1o,35.2,3.03,61.77
176,7_9,1o,35.19,3.03,61.78
177,8_J,sdifferent,35.12,1.35,63.54
178,5_6,2o,35.09,11.63,53.27
179,J_Q,sdifferent,35.09,0.98,63.93
180,9_J,sdifferent,35.06,1.32,63.62
181,6_9,sdifferent,35.05,2.91,62.04
182,8_9,1o,35.04,2.85,62.11
183,8_9,1o,35.04,2.84,62.12
184,7_8,2o,35.02,4.4,60.58
185,T_Q,sdifferent,35.01,0.97,64.02
186,6_8,1o,35.0,4.77,60.22
187,6_8,1o,34.96,4.79,60.25
188,4_7,1o,34.94,7.85,57.21
189,5_8,sdifferent,34.84,4.57,60.59
190,4_7,1o,34.83,7.87,57.3
191,7_T,sdifferent,34.82,1.91,63.27
192,8_T,sdifferent,34.69,1.86,63.46
193,4_A,sdifferent,34.68,0.63,64.69
194,9_T,sdifferent,34.63,1.74,63.63
195,5_A,sdifferent,34.6,0.62,64.78
196,T_J,sdifferent,34.58,1.2,64.22
197,5_7,1o,34.46,7.73,57.81
198,7_9,sdifferent,34.46,2.85,62.69
199,5_7,1o,34.35,7.75,57.9
200,8_9,sdifferent,34.33,2.67,63.0
201,2_2,2o,34.31,5.8,59.89
202,6_8,sdifferent,34.29,4.45,61.26
203,4_7,sdifferent,34.23,7.26,58.51
204,4_6,1o,34.11,12.48,53.41
205,4_6,1o,34.04,12.5,53.46
206,4_5,2o,33.97,18.91,47.12
207,6_7,1o,33.81,7.23,58.96
208,5_7,sdifferent,33.79,7.16,59.05
209,6_7,1o,33.77,7.25,58.98
210,5_6,1o,33.63,11.79,54.58
211,5_6,1o,33.56,11.81,54.64
212,4_6,sdifferent,33.5,11.48,55.02
213,7_8,1o,33.43,4.49,62.08
214,7_8,1o,33.43,4.48,62.09
215,6_7,sdifferent,33.21,6.7,60.09
216,5_6,sdifferent,33.06,10.86,56.08
217,7_8,sdifferent,32.86,4.18,62.96
218,9_A,ssame,32.82,0.66,66.52
219,6_A,ssame,32.66,0.68,66.66
220,8_K,ssame,32.64,0.88,66.48
221,K_A,ssame,32.59,0.69,66.73
222,9_K,ssame,32.58,0.87,66.55
223,6_K,ssame,32.52,0.88,66.6
224,Q_A,ssame,32.5,0.68,66.82
225,4_5,1o,32.45,19.17,48.38
226,4_5,1o,32.45,19.15,48.4
227,4_K,ssame,32.44,0.94,66.62
228,6_Q,ssame,32.43,1.13,66.44
229,6_J,ssame,32.43,1.52,66.05
230,J_A,ssame,32.42,0.67,66.92
231,8_A,ssame,32.4,0.66,66.95
232,4_Q,ssame,32.36,1.18,66.46
233,5_K,ssame,32.36,0.93,66.72
234,T_A,ssame,32.33,0.66,67.01
235,7_K,ssame,32.31,0.88,66.81
236,7_Q,ssame,32.31,1.14,66.56
237,4_J,ssame,32.27,1.56,66.17
238,4_9,ssame,32.27,3.25,64.48
239,5_Q,ssame,32.27,1.17,66.56
240,Q_K,ssame,32.2,0.88,66.92
241,5_J,ssame,32.19,1.55,66.26
242,5_T,ssame,32.19,2.15,65.66
243,4_T,ssame,32.19,2.15,65.66
244,8_Q,ssame,32.15,1.12,66.72
245,7_A,ssame,32.14,0.67,67.19
246,J_K,ssame,32.12,0.87,67.01
247,9_Q,ssame,32.08,1.11,66.81
248,T_K,ssame,32.03,0.86,67.11
249,4_5,sdifferent,32.02,17.55,50.43
250,6_T,ssame,31.94,2.11,65.95
251,7_J,ssame,31.81,1.51,66.67
252,5_9,ssame,31.78,3.24,64.98
253,4_8,ssame,31.75,5.03,63.22
254,8_J,ssame,31.66,1.5,66.85
255,J_Q,ssame,31.62,1.1,67.28
256,9_J,ssame,31.59,1.47,66.94
257,T_Q,ssame,31.54,1.09,67.37
258,6_9,ssame,31.53,3.19,65.27
259,7_T,ssame,31.32,2.1,66.58
260,5_8,ssame,31.25,5.01,63.73
261,8_T,ssame,31.17,2.05,66.78
262,9_T,ssame,31.1,1.92,66.98
263,4_A,ssame,31.08,0.72,68.2
264,T_J,ssame,31.05,1.33,67.62
265,5_A,ssame,30.99,0.71,68.29
266,7_9,ssame,30.91,3.13,65.96
267,8_9,ssame,30.76,2.94,66.3
268,2_K,2o,30.72,2.65,66.63
269,2_Q,2o,30.68,3.67,65.65
270,6_8,ssame,30.67,4.89,64.44
271,2_J,2o,30.64,4.95,64.41
272,2_T,2o,30.6,6.71,62.69
273,2_9,2o,30.6,9.3,60.09
274,4_7,ssame,30.56,7.99,61.45
275,2_7,2o,30.28,17.37,52.35
276,2_8,2o,30.24,12.85,56.91
277,5_7,ssame,30.07,7.88,62.05
278,4_6,ssame,29.74,12.67,57.59
279,3_K,2o,29.56,3.13,67.31
280,3_Q,2o,29.52,4.23,66.26
281,3_J,2o,29.47,5.58,64.95
282,3_8,2o,29.47,13.3,57.23
283,6_7,ssame,29.45,7.37,63.18
284,3_9,2o,29.43,10.08,60.48
285,3_T,2o,29.43,7.41,63.15
286,5_6,ssame,29.24,11.97,58.78
287,2_A,2o,29.21,1.55,69.25
288,2_6,2o,29.13,23.87,47.0
289,2_K,1o,29.06,2.74,68.2
290,7_8,ssame,29.05,4.6,66.35
291,2_Q,1o,29.02,3.77,67.21
292,2_K,sdifferent,29.02,2.57,68.42
293,2_Q,sdifferent,28.98,3.56,67.46
294,2_J,1o,28.97,5.07,65.95
295,2_J,sdifferent,28.94,4.79,66.26
296,2_T,1o,28.93,6.86,64.2
297,2_9,1o,28.93,9.5,61.57
298,2_T,sdifferent,28.91,6.49,64.6
299,2_9,sdifferent,28.91,8.97,62.13
300,2_7,sdifferent,28.61,16.6,54.8
301,2_7,1o,28.6,17.69,53.71
302,2_8,sdifferent,28.57,12.33,59.1
303,2_8,1o,28.56,13.1,58.34
304,4_5,ssame,28.07,19.42,52.51
305,3_A,2o,28.05,1.96,69.99
306,3_K,sdifferent,27.9,3.03,69.07
307,3_K,1o,27.87,3.23,68.9
308,3_Q,sdifferent,27.86,4.1,68.04
309,3_Q,1o,27.82,4.34,67.83
310,3_8,sdifferent,27.82,12.79,59.39
311,3_J,sdifferent,27.82,5.41,66.77
312,3_T,sdifferent,27.79,7.18,65.04
313,3_9,sdifferent,27.79,9.72,62.49
314,3_J,1o,27.78,5.71,66.5
315,3_8,1o,27.78,13.55,58.67
316,3_9,1o,27.74,10.29,61.97
317,3_T,1o,27.74,7.58,64.68
318,3_7,2o,27.72,18.2,54.08
319,3_6,2o,27.71,24.74,47.55
320,2_A,sdifferent,27.67,1.51,70.82
321,2_6,sdifferent,27.6,22.68,49.73
322,2_A,1o,27.57,1.63,70.8
323,2_6,1o,27.48,24.28,48.23
324,2_4,2o,27.26,45.23,27.5
325,2_5,2o,27.22,33.09,39.68
326,3_A,sdifferent,26.56,1.91,71.53
327,3_A,1o,26.39,2.05,71.56
328,3_4,2o,26.23,44.76,29.02
329,3_6,sdifferent,26.23,23.55,50.22
330,3_5,2o,26.19,33.71,40.1
331,3_7,sdifferent,26.18,17.42,56.4
332,3_6,1o,26.02,25.19,48.79
333,3_7,1o,25.97,18.55,55.48
334,2_4,sdifferent,25.95,42.39,31.66
335,2_5,sdifferent,25.91,31.23,42.86
336,2_4,1o,25.66,45.93,28.41
