,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2o,64.56,4.82,30.62
1,2_4,2o,64.45,4.85,30.69
2,2_3,2o,64.39,4.88,30.74
3,2_7,1o,64.17,4.93,30.91
4,2_7,1o,64.14,4.88,30.97
5,2_4,1o,64.1,4.95,30.96
6,2_4,1o,64.04,4.92,31.04
7,2_3,1o,63.97,4.96,31.07
8,2_3,1o,63.97,4.94,31.09
9,2_7,ssame,63.93,4.99,31.08
10,2_4,ssame,63.84,5.01,31.15
11,2_3,ssame,63.73,5.01,31.25
12,3_4,2o,63.52,4.84,31.65
13,2_6,2o,63.5,4.81,31.69
14,3_7,2o,63.32,4.8,31.87
15,5_7,2o,63.25,13.05,23.7
16,3_4,1o,63.14,4.93,31.93
17,2_5,2o,63.13,13.87,23.0
18,2_6,1o,63.09,4.91,32.0
19,3_4,1o,63.08,4.92,32.01
20,2_6,1o,63.06,4.87,32.07
21,3_5,2o,63.05,13.8,23.15
22,3_7,1o,62.91,4.91,32.18
23,3_7,1o,62.88,4.88,32.23
24,3_4,ssame,62.87,5.01,32.13
25,2_6,ssame,62.82,4.97,32.21
26,5_7,1o,62.78,13.33,23.9
27,3_7,ssame,62.64,4.99,32.37
28,2_5,1o,62.53,14.15,23.33
29,3_5,1o,62.44,14.1,23.46
30,3_6,2o,62.27,4.79,32.94
31,4_7,2o,62.06,4.79,33.16
32,5_6,2o,61.93,12.91,25.16
33,3_6,1o,61.84,4.89,33.27
34,3_6,1o,61.8,4.87,33.33
35,4_7,1o,61.63,4.88,33.49
36,4_7,1o,61.6,4.89,33.51
37,3_6,ssame,61.54,4.97,33.49
38,5_6,1o,61.43,13.2,25.38
39,4_7,ssame,61.32,4.98,33.7
40,4_5,2o,61.17,13.65,25.18
41,4_6,2o,61.01,4.77,34.22
42,2_7,sdifferent,60.72,4.52,34.76
43,2_4,sdifferent,60.69,4.55,34.76
44,2_3,sdifferent,60.59,4.57,34.84
45,4_5,1o,60.59,13.96,25.45
46,4_6,1o,60.55,4.86,34.59
47,4_6,1o,60.53,4.87,34.6
48,4_6,ssame,60.22,4.96,34.82
49,3_4,sdifferent,59.82,4.55,35.63
50,2_6,sdifferent,59.74,4.51,35.75
51,3_7,sdifferent,59.58,4.52,35.9
52,5_7,sdifferent,59.56,12.57,27.87
53,2_5,sdifferent,59.36,13.32,27.32
54,3_5,sdifferent,59.28,13.27,27.45
55,3_6,sdifferent,58.6,4.51,36.89
56,4_7,sdifferent,58.41,4.52,37.08
57,5_6,sdifferent,58.33,12.45,29.22
58,4_5,sdifferent,57.59,13.15,29.26
59,4_6,sdifferent,57.43,4.5,38.07
60,6_7,2o,53.99,7.01,38.99
61,6_7,1o,53.36,7.14,39.5
62,6_7,1o,53.36,7.13,39.51
63,6_7,ssame,52.85,7.26,39.89
64,6_7,sdifferent,50.81,6.58,42.61
65,2_2,2o,49.85,2.44,47.72
66,3_3,2o,49.66,2.01,48.34
67,2_2,1o,49.52,2.47,48.01
68,3_3,1o,49.32,2.06,48.61
69,4_4,2o,48.34,1.62,50.04
70,4_4,1o,48.03,1.69,50.28
71,2_K,2o,46.44,0.74,52.81
72,3_K,2o,46.44,0.72,52.83
73,3_Q,2o,46.43,0.97,52.61
74,2_Q,2o,46.43,0.99,52.59
75,3_J,2o,46.13,1.34,52.52
76,2_J,2o,46.13,1.36,52.5
77,3_T,2o,45.81,1.94,52.25
78,2_T,2o,45.81,1.96,52.23
79,3_K,1o,45.77,0.78,53.45
80,2_K,1o,45.77,0.78,53.45
81,3_Q,1o,45.75,1.02,53.22
82,2_Q,1o,45.75,1.03,53.22
83,3_9,2o,45.71,3.87,50.43
84,2_9,2o,45.71,3.89,50.41
85,2_A,2o,45.66,0.52,53.82
86,3_A,2o,45.66,0.5,53.84
87,4_K,2o,45.58,0.7,53.72
88,4_Q,2o,45.56,0.95,53.49
89,2_J,1o,45.46,1.4,53.14
90,3_J,1o,45.46,1.4,53.14
91,4_J,2o,45.27,1.32,53.41
92,3_T,1o,45.12,2.0,52.88
93,2_T,1o,45.12,2.0,52.87
94,3_K,1o,45.09,0.81,54.1
95,2_Q,1o,45.09,1.07,53.83
96,3_Q,1o,45.09,1.06,53.85
97,2_K,1o,45.09,0.83,54.08
98,4_9,2o,45.03,3.9,51.07
99,2_9,1o,45.02,3.94,51.04
100,3_9,1o,45.02,3.94,51.04
101,2_A,1o,44.96,0.55,54.48
102,3_A,1o,44.96,0.55,54.48
103,4_T,2o,44.95,1.92,53.13
104,4_K,1o,44.95,0.77,54.28
105,4_Q,1o,44.93,1.02,54.05
106,2_J,1o,44.81,1.45,53.74
107,3_J,1o,44.81,1.43,53.75
108,4_A,2o,44.8,0.48,54.73
109,4_J,1o,44.64,1.39,53.97
110,2_T,1o,44.48,2.05,53.46
111,3_T,1o,44.48,2.03,53.48
112,3_9,1o,44.43,3.98,51.59
113,2_9,1o,44.43,4.0,51.57
114,4_9,1o,44.4,3.98,51.62
115,4_T,1o,44.31,1.99,53.7
116,2_A,1o,44.31,0.6,55.09
117,3_A,1o,44.31,0.58,55.11
118,4_Q,1o,44.21,1.03,54.75
119,4_K,1o,44.21,0.79,55.0
120,4_A,1o,44.15,0.54,55.31
121,4_J,1o,43.93,1.41,54.66
122,4_9,1o,43.76,4.0,52.24
123,3_Q,sdifferent,43.72,0.97,55.31
124,3_K,sdifferent,43.72,0.74,55.54
125,2_K,sdifferent,43.72,0.74,55.54
126,2_Q,sdifferent,43.72,0.97,55.31
127,4_T,1o,43.6,2.01,54.38
128,3_J,sdifferent,43.47,1.32,55.21
129,2_J,sdifferent,43.47,1.32,55.21
130,4_A,1o,43.43,0.56,56.01
