,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2o,68.61,9.02,22.37
1,2_8,2o,68.49,9.46,22.05
2,2_7,1o,68.08,9.22,22.69
3,2_8,1o,67.97,9.67,22.35
4,2_6,2o,67.25,8.93,23.82
5,2_6,1o,66.69,9.14,24.17
6,2_3,2o,66.08,9.28,24.63
7,2_4,2o,66.03,9.27,24.7
8,2_5,2o,65.57,9.25,25.18
9,2_3,1o,65.48,9.5,25.02
10,2_4,1o,65.43,9.5,25.08
11,2_5,1o,64.97,9.48,25.55
12,2_7,sdifferent,64.49,8.7,26.8
13,2_8,sdifferent,64.39,9.11,26.5
14,2_6,sdifferent,63.22,8.63,28.15
15,2_3,sdifferent,62.13,8.97,28.91
16,2_4,sdifferent,62.07,8.96,28.97
17,2_5,sdifferent,61.66,8.94,29.4
18,3_8,2o,60.22,3.05,36.72
19,3_8,1o,59.59,3.15,37.26
20,3_8,1o,59.57,3.12,37.31
21,3_8,ssame,59.13,3.21,37.66
22,4_8,2o,58.96,3.04,38.0
23,3_7,2o,58.8,3.04,38.15
24,4_8,1o,58.31,3.14,38.55
25,4_8,1o,58.28,3.12,38.6
26,3_6,2o,58.16,3.05,38.79
27,3_7,1o,58.13,3.14,38.73
28,3_7,1o,58.11,3.11,38.78
29,4_8,ssame,57.77,3.21,39.02
30,3_7,ssame,57.58,3.2,39.22
31,4_7,2o,57.54,3.03,39.43
32,3_4,2o,57.52,3.1,39.37
33,3_6,1o,57.48,3.14,39.38
34,3_6,1o,57.47,3.12,39.42
35,3_5,2o,57.06,3.09,39.85
36,4_6,2o,56.95,3.04,40.02
37,3_6,ssame,56.92,3.21,39.88
38,4_7,1o,56.85,3.13,40.02
39,4_7,1o,56.83,3.11,40.06
40,3_4,1o,56.82,3.17,40.01
41,3_4,1o,56.82,3.19,40.0
42,5_8,2o,56.69,3.86,39.45
43,3_8,sdifferent,56.47,2.91,40.63
44,3_5,1o,56.36,3.18,40.46
45,3_5,1o,56.35,3.16,40.5
46,4_6,1o,56.25,3.13,40.62
47,4_6,1o,56.24,3.12,40.65
48,3_4,ssame,56.24,3.25,40.51
49,4_7,ssame,56.22,3.2,40.58
50,4_5,2o,56.13,3.07,40.8
51,5_7,2o,56.11,3.01,40.88
52,5_8,1o,56.0,3.96,40.04
53,5_8,1o,55.99,3.95,40.06
54,3_5,ssame,55.77,3.24,40.98
