,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2o,63.77,7.19,29.04
1,2_5,2o,63.69,7.26,29.05
2,2_4,2o,63.51,7.18,29.31
3,2_5,1o,63.47,7.38,29.15
4,2_3,1o,63.44,7.29,29.27
5,2_3,1o,63.38,7.27,29.35
6,2_5,1o,63.29,7.34,29.36
7,2_4,1o,63.23,7.29,29.48
8,2_3,ssame,63.18,7.37,29.45
9,2_5,ssame,63.18,7.46,29.36
10,2_4,1o,63.11,7.26,29.63
11,2_4,ssame,62.95,7.37,29.68
12,2_6,2o,62.63,17.93,19.45
13,3_5,2o,62.38,7.24,30.39
14,3_4,2o,62.19,7.15,30.65
15,3_5,1o,62.11,7.36,30.53
16,2_6,1o,62.06,18.22,19.72
17,3_5,1o,61.99,7.34,30.67
18,3_4,1o,61.87,7.27,30.87
19,3_5,ssame,61.81,7.46,30.73
20,3_4,1o,61.81,7.25,30.94
21,3_4,ssame,61.58,7.36,31.06
22,4_5,2o,61.28,7.22,31.5
23,4_5,1o,60.98,7.34,31.68
24,4_5,1o,60.92,7.33,31.75
25,3_6,2o,60.75,17.76,21.49
26,4_5,ssame,60.68,7.45,31.87
27,3_6,1o,60.2,18.08,21.72
28,2_3,sdifferent,60.09,6.7,33.21
29,2_5,sdifferent,60.09,6.77,33.14
30,4_6,2o,59.99,17.63,22.38
31,2_4,sdifferent,59.89,6.69,33.42
32,4_6,1o,59.49,17.96,22.55
33,5_6,2o,59.36,17.71,22.93
34,5_6,1o,58.89,18.06,23.05
35,3_5,sdifferent,58.87,6.77,34.36
36,2_6,sdifferent,58.85,17.1,24.04
37,3_4,sdifferent,58.67,6.69,34.64
38,4_5,sdifferent,57.87,6.76,35.37
39,3_6,sdifferent,57.16,16.98,25.86
40,4_6,sdifferent,56.51,16.88,26.62
41,5_6,sdifferent,55.96,16.97,27.07
42,2_2,2o,52.08,2.71,45.2
43,2_2,1o,51.79,2.75,45.46
44,3_3,2o,50.77,2.21,47.02
45,3_3,1o,50.49,2.26,47.25
46,4_4,2o,49.76,1.77,48.46
47,4_4,1o,49.51,1.84,48.65
48,2_A,2o,49.31,0.5,50.19
49,2_K,2o,49.23,0.71,50.06
50,2_8,2o,49.11,6.02,44.87
51,2_Q,2o,48.83,0.96,50.21
52,5_5,2o,48.8,1.42,49.79
53,2_A,1o,48.68,0.53,50.79
54,2_T,2o,48.64,1.93,49.43
55,3_8,2o,48.6,6.21,45.19
56,2_K,1o,48.6,0.74,50.66
57,2_9,2o,48.59,3.63,47.78
58,5_5,1o,48.57,1.49,49.94
59,2_J,2o,48.5,1.34,50.15
60,2_8,1o,48.48,6.09,45.43
61,3_K,2o,48.33,0.68,50.99
62,2_Q,1o,48.19,0.99,50.82
63,3_A,2o,48.19,0.47,51.34
64,2_A,1o,48.07,0.58,51.36
65,2_8,1o,48.03,6.14,45.83
66,3_8,1o,48.02,6.3,45.68
67,2_T,1o,48.0,1.97,50.03
68,2_K,1o,47.98,0.79,51.23
69,2_9,1o,47.95,3.68,48.37
70,3_Q,2o,47.92,0.93,51.15
71,2_J,1o,47.86,1.38,50.77
72,3_T,2o,47.74,1.9,50.36
73,3_K,1o,47.74,0.73,51.53
74,4_K,2o,47.69,0.66,51.66
75,3_9,2o,47.68,3.77,48.54
76,3_A,1o,47.6,0.52,51.88
77,3_J,2o,47.6,1.31,51.09
78,2_Q,1o,47.57,1.04,51.39
79,3_8,1o,47.52,6.34,46.15
80,4_A,2o,47.51,0.45,52.05
81,2_T,1o,47.44,2.03,50.54
82,2_9,1o,47.44,3.74,48.82
83,3_Q,1o,47.33,0.98,51.69
84,4_9,2o,47.28,3.8,48.93
85,4_Q,2o,47.28,0.91,51.81
86,2_J,1o,47.23,1.43,51.33
87,2_7,2o,47.21,33.34,19.45
88,4_8,2o,47.21,6.19,46.6
89,4_K,1o,47.15,0.72,52.13
90,3_T,1o,47.14,1.96,50.9
91,4_T,2o,47.1,1.88,51.02
92,3_9,1o,47.09,3.84,49.07
93,5_K,2o,47.09,0.64,52.27
94,3_K,1o,47.06,0.76,52.18
95,3_J,1o,47.0,1.37,51.64
96,4_J,2o,46.96,1.29,51.75
