,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_9,2o,72.62,7.19,20.19
1,2_9,1o,72.2,7.33,20.47
2,3_9,2o,72.18,7.12,20.7
3,4_9,2o,72.09,7.07,20.84
4,5_9,2o,72.01,7.03,20.96
5,3_9,1o,71.74,7.28,20.98
6,4_9,1o,71.64,7.25,21.11
7,5_9,1o,71.56,7.21,21.23
8,2_8,2o,70.82,1.8,27.37
9,3_8,2o,70.78,1.78,27.44
10,2_8,1o,70.67,1.89,27.44
11,3_8,1o,70.62,1.87,27.51
12,6_9,2o,70.53,6.87,22.6
13,2_8,ssame,70.51,1.93,27.56
14,2_8,1o,70.5,1.85,27.65
15,2_7,2o,70.47,1.77,27.76
16,3_8,ssame,70.46,1.93,27.61
17,3_8,1o,70.45,1.85,27.71
18,2_7,1o,70.25,1.86,27.89
19,2_7,1o,70.14,1.81,28.04
20,7_9,2o,70.13,6.78,23.09
21,6_9,1o,70.11,7.05,22.84
22,2_7,ssame,70.1,1.9,28.0
23,8_9,2o,69.98,6.77,23.25
24,7_9,1o,69.76,6.97,23.27
25,8_9,1o,69.67,6.96,23.38
26,4_8,2o,69.49,1.77,28.74
27,4_8,1o,69.32,1.85,28.83
28,3_7,2o,69.16,1.74,29.1
29,4_8,1o,69.14,1.85,29.02
30,4_8,ssame,69.08,1.93,29.0
31,2_6,2o,68.92,1.77,29.31
32,3_7,1o,68.92,1.83,29.25
33,3_7,1o,68.81,1.81,29.39
34,3_7,ssame,68.69,1.89,29.42
35,2_6,1o,68.62,1.85,29.53
36,2_6,1o,68.57,1.81,29.62
37,2_6,ssame,68.4,1.89,29.71
38,2_9,sdifferent,68.36,6.93,24.72
39,5_8,2o,68.27,1.76,29.97
40,5_8,1o,68.08,1.85,30.08
41,3_9,sdifferent,67.94,6.88,25.18
42,4_7,2o,67.92,1.73,30.34
43,5_8,1o,67.89,1.84,30.27
44,4_9,sdifferent,67.85,6.85,25.3
45,5_8,ssame,67.8,1.93,30.27
46,5_9,sdifferent,67.77,6.81,25.42
47,4_7,1o,67.67,1.82,30.52
48,2_3,2o,67.63,1.82,30.55
49,3_6,2o,67.61,1.74,30.65
50,2_4,2o,67.59,1.81,30.61
51,4_7,1o,67.55,1.8,30.65
52,2_5,2o,67.54,1.8,30.66
53,4_7,ssame,67.36,1.89,30.75
54,6_8,2o,67.34,1.72,30.94
55,3_6,1o,67.29,1.82,30.89
56,2_3,1o,67.26,1.88,30.86
57,2_3,1o,67.26,1.86,30.87
58,3_6,1o,67.23,1.8,30.97
59,2_4,1o,67.22,1.85,30.93
60,2_4,1o,67.21,1.88,30.91
61,2_5,1o,67.18,1.84,30.98
62,2_5,1o,67.17,1.88,30.95
63,6_8,1o,67.11,1.8,31.1
64,3_6,ssame,66.99,1.88,31.13
65,6_8,1o,66.98,1.8,31.22
66,2_3,ssame,66.98,1.92,31.1
67,2_4,ssame,66.93,1.92,31.15
68,2_5,ssame,66.88,1.92,31.2
69,6_8,ssame,66.84,1.88,31.29
70,5_7,2o,66.75,1.72,31.53
71,2_8,sdifferent,66.67,1.73,31.6
72,4_6,2o,66.65,1.72,31.62
73,3_8,sdifferent,66.62,1.73,31.65
74,7_8,2o,66.59,1.72,31.69
75,5_7,1o,66.47,1.81,31.72
76,6_9,sdifferent,66.44,6.68,26.88
77,5_7,1o,66.34,1.8,31.85
78,4_6,1o,66.32,1.81,31.88
79,7_8,1o,66.32,1.8,31.88
80,2_7,sdifferent,66.31,1.7,31.99
81,3_4,2o,66.28,1.78,31.95
82,4_6,1o,66.26,1.8,31.95
83,7_8,1o,66.25,1.8,31.95
84,3_5,2o,66.23,1.77,31.99
85,4_5,2o,66.19,1.76,32.05
86,5_7,ssame,66.13,1.89,31.98
87,7_9,sdifferent,66.11,6.61,27.28
88,7_8,ssame,66.05,1.88,32.07
89,8_9,sdifferent,66.02,6.6,27.38
90,4_6,ssame,65.95,1.88,32.17
91,3_4,1o,65.88,1.85,32.27
92,3_4,1o,65.88,1.84,32.28
93,3_5,1o,65.84,1.83,32.33
94,3_5,1o,65.83,1.85,32.31
95,6_7,2o,65.82,1.67,32.5
96,4_5,1o,65.79,1.83,32.37
97,4_5,1o,65.79,1.84,32.37
98,5_6,2o,65.73,1.72,32.56
99,3_4,ssame,65.52,1.91,32.57
100,6_7,1o,65.5,1.76,32.74
101,3_5,ssame,65.47,1.91,32.62
102,6_7,1o,65.44,1.76,32.81
103,4_8,sdifferent,65.44,1.73,32.83
104,4_5,ssame,65.43,1.91,32.66
105,5_6,1o,65.38,1.8,32.82
106,5_6,1o,65.31,1.8,32.9
107,6_7,ssame,65.16,1.84,33.0
108,3_7,sdifferent,65.1,1.69,33.21
109,5_6,ssame,64.98,1.88,33.14
110,2_6,sdifferent,64.85,1.69,33.46
111,2_T,2o,64.83,14.98,20.19
112,3_T,2o,64.43,14.87,20.7
113,4_T,2o,64.39,14.77,20.84
114,5_T,2o,64.35,14.69,20.96
115,5_8,sdifferent,64.32,1.73,33.96
116,2_T,1o,64.32,15.2,20.47
117,6_T,2o,64.02,14.51,21.47
118,4_7,sdifferent,63.96,1.69,34.35
119,3_T,1o,63.92,15.1,20.98
120,4_T,1o,63.88,15.01,21.11
121,7_T,2o,63.86,14.49,21.65
122,5_T,1o,63.83,14.93,21.23
123,3_6,sdifferent,63.64,1.68,34.68
124,2_3,sdifferent,63.63,1.74,34.63
125,2_4,sdifferent,63.58,1.73,34.69
126,6_T,1o,63.55,14.76,21.69
127,2_5,sdifferent,63.54,1.72,34.73
128,8_T,2o,63.53,14.71,21.76
129,6_8,sdifferent,63.45,1.69,34.86
130,7_T,1o,63.45,14.74,21.81
131,8_T,1o,63.18,14.96,21.86
132,5_7,sdifferent,62.88,1.69,35.43
133,7_8,sdifferent,62.76,1.69,35.55
134,4_6,sdifferent,62.75,1.68,35.56
135,3_4,sdifferent,62.37,1.72,35.9
136,3_5,sdifferent,62.33,1.71,35.95
137,4_5,sdifferent,62.29,1.71,35.99
138,6_7,sdifferent,62.01,1.65,36.34
139,5_6,sdifferent,61.9,1.68,36.42
140,2_T,sdifferent,61.08,14.2,24.72
141,3_T,sdifferent,60.72,14.1,25.18
142,4_T,sdifferent,60.68,14.02,25.3
143,5_T,sdifferent,60.64,13.95,25.42
144,6_T,sdifferent,60.37,13.79,25.84
145,7_T,sdifferent,60.27,13.78,25.95
146,8_T,sdifferent,60.01,13.99,25.99
147,2_J,2o,54.32,3.15,42.53
148,4_J,2o,54.16,3.11,42.74
149,5_J,2o,54.16,3.1,42.74
150,3_J,2o,54.16,3.12,42.72
151,6_J,2o,53.89,3.18,42.92
152,2_J,1o,53.73,3.21,43.07
153,4_J,1o,53.56,3.19,43.25
154,3_J,1o,53.56,3.2,43.25
155,5_J,1o,53.56,3.19,43.25
156,6_J,1o,53.35,3.28,43.37
157,2_J,1o,53.28,3.25,43.47
158,5_J,1o,53.12,3.2,43.69
159,4_J,1o,53.12,3.2,43.68
160,3_J,1o,53.12,3.22,43.66
161,2_2,2o,52.93,1.7,45.37
162,6_J,1o,52.85,3.28,43.87
163,2_Q,2o,52.72,2.62,44.66
164,7_J,2o,52.67,3.19,44.14
165,2_2,1o,52.63,1.74,45.63
166,3_Q,2o,52.56,2.58,44.86
167,5_Q,2o,52.56,2.56,44.88
168,4_Q,2o,52.56,2.57,44.87
169,3_3,2o,52.53,1.37,46.1
170,4_4,2o,52.24,1.11,46.64
171,3_3,1o,52.22,1.43,46.34
172,7_J,1o,52.15,3.29,44.57
173,2_Q,1o,52.11,2.67,45.22
174,5_5,2o,51.99,0.9,47.11
175,4_Q,1o,51.94,2.66,45.4
176,3_Q,1o,51.94,2.66,45.4
177,4_4,1o,51.94,1.19,46.88
178,5_Q,1o,51.94,2.66,45.4
