,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_8,2o,75.13,3.65,21.22
1,3_8,2o,75.01,3.63,21.36
2,2_8,1o,74.67,3.75,21.59
3,3_8,1o,74.54,3.74,21.72
4,4_8,2o,73.46,3.49,23.05
5,8_Q,2o,73.32,3.06,23.62
6,4_8,1o,72.96,3.63,23.41
7,8_Q,1o,72.84,3.18,23.98
8,5_8,2o,71.91,3.37,24.72
9,8_J,2o,71.89,2.95,25.16
10,8_J,1o,71.38,3.09,25.53
11,5_8,1o,71.38,3.53,25.09
12,6_8,2o,70.78,3.2,26.02
13,2_8,sdifferent,70.77,3.51,25.72
14,3_8,sdifferent,70.66,3.5,25.84
15,8_T,2o,70.46,2.84,26.7
16,6_8,1o,70.23,3.39,26.39
17,8_T,1o,69.93,3.0,27.07
18,7_8,2o,69.6,3.1,27.3
19,8_9,2o,69.5,2.75,27.75
20,4_8,sdifferent,69.21,3.4,27.39
21,2_7,2o,69.19,0.7,30.1
22,8_Q,sdifferent,69.06,2.99,27.95
23,7_8,1o,69.03,3.3,27.68
24,8_9,1o,68.94,2.92,28.14
25,2_7,1o,68.82,0.79,30.39
26,2_7,1o,68.77,0.74,30.49
27,2_7,ssame,68.58,0.82,30.6
28,2_6,2o,68.07,0.71,31.22
29,3_7,2o,67.9,0.68,31.42
30,5_8,sdifferent,67.77,3.3,28.92
31,8_J,sdifferent,67.74,2.91,29.36
32,2_6,1o,67.67,0.79,31.54
33,2_6,1o,67.63,0.74,31.63
34,3_7,1o,67.51,0.77,31.72
35,3_7,1o,67.45,0.74,31.81
36,2_6,ssame,67.36,0.82,31.82
37,2_3,2o,67.3,0.78,31.92
38,3_7,ssame,67.19,0.82,31.99
39,2_3,1o,66.84,0.82,32.33
40,2_3,1o,66.84,0.84,32.31
41,2_4,2o,66.81,0.76,32.43
42,3_6,2o,66.78,0.69,32.53
43,6_8,sdifferent,66.72,3.17,30.11
44,2_5,2o,66.6,0.74,32.66
45,2_3,ssame,66.48,0.88,32.64
46,4_7,2o,66.47,0.66,32.87
47,8_T,sdifferent,66.41,2.82,30.76
48,3_6,1o,66.36,0.77,32.87
49,2_4,1o,66.35,0.83,32.81
50,2_4,1o,66.34,0.8,32.86
51,3_6,1o,66.31,0.74,32.94
52,2_5,1o,66.15,0.82,33.02
53,2_5,1o,66.13,0.78,33.09
54,4_7,1o,66.04,0.75,33.22
55,4_7,1o,65.99,0.73,33.28
56,2_4,ssame,65.98,0.87,33.15
57,3_6,ssame,65.97,0.82,33.21
58,3_4,2o,65.84,0.74,33.42
59,2_5,ssame,65.77,0.86,33.37
60,4_7,ssame,65.69,0.81,33.5
61,7_Q,2o,65.69,0.61,33.7
62,7_8,sdifferent,65.62,3.09,31.3
63,2_Q,2o,65.57,0.72,33.72
64,3_Q,2o,65.52,0.7,33.78
65,8_9,sdifferent,65.51,2.75,31.74
66,2_J,2o,65.49,0.71,33.81
67,2_9,2o,65.47,0.7,33.83
68,3_J,2o,65.44,0.69,33.87
69,3_9,2o,65.43,0.68,33.89
70,2_T,2o,65.41,0.7,33.89
71,6_J,2o,65.4,0.6,34.0
72,3_4,1o,65.38,0.81,33.81
73,3_T,2o,65.37,0.68,33.96
74,3_5,2o,65.36,0.72,33.92
75,3_4,1o,65.36,0.8,33.84
76,4_6,2o,65.35,0.67,33.99
77,4_9,2o,65.25,0.67,34.08
78,7_Q,1o,65.23,0.69,34.07
79,6_Q,2o,65.15,0.6,34.25
80,7_Q,1o,65.1,0.69,34.2
81,5_T,2o,65.07,0.65,34.28
82,4_Q,2o,65.07,0.67,34.26
83,5_7,2o,65.07,0.65,34.29
84,2_Q,1o,65.06,0.76,34.18
85,2_7,sdifferent,65.02,0.7,34.28
86,3_Q,1o,65.01,0.76,34.23
87,4_J,2o,64.99,0.66,34.35
88,2_Q,1o,64.98,0.8,34.22
89,2_J,1o,64.98,0.75,34.28
90,2_9,1o,64.96,0.74,34.3
91,3_4,ssame,64.93,0.87,34.2
92,3_J,1o,64.93,0.75,34.33
93,3_Q,1o,64.93,0.78,34.29
94,6_J,1o,64.92,0.68,34.39
95,4_T,2o,64.91,0.65,34.43
96,2_J,1o,64.91,0.79,34.3
97,3_9,1o,64.91,0.74,34.35
98,2_9,1o,64.91,0.78,34.3
99,2_T,1o,64.9,0.74,34.36
100,3_5,1o,64.9,0.8,34.3
101,4_6,1o,64.89,0.75,34.37
102,5_Q,2o,64.89,0.66,34.45
103,3_5,1o,64.87,0.78,34.35
104,3_J,1o,64.87,0.77,34.36
105,3_9,1o,64.87,0.76,34.37
106,4_6,1o,64.85,0.73,34.41
107,3_T,1o,64.85,0.74,34.41
108,2_T,1o,64.85,0.78,34.36
109,7_Q,ssame,64.84,0.78,34.39
110,6_J,1o,64.83,0.69,34.49
111,3_T,1o,64.81,0.76,34.43
112,5_J,2o,64.81,0.65,34.54
113,4_9,1o,64.75,0.74,34.52
114,4_9,1o,64.69,0.75,34.56
115,6_Q,1o,64.67,0.68,34.65
116,2_Q,ssame,64.66,0.84,34.5
117,5_7,1o,64.61,0.73,34.66
