,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,3_J,2o,73.74,4.15,22.11
1,3_T,2o,73.39,4.14,22.46
2,3_J,1o,73.28,4.29,22.43
3,3_8,2o,73.23,3.75,23.03
4,3_9,2o,73.1,4.14,22.75
5,3_T,1o,72.92,4.28,22.79
6,3_8,1o,72.72,3.88,23.4
7,3_9,1o,72.61,4.28,23.11
8,3_7,2o,72.23,3.65,24.12
9,2_3,2o,72.23,4.21,23.56
10,2_3,1o,71.73,4.34,23.93
11,3_7,1o,71.69,3.8,24.51
12,3_6,2o,70.82,3.54,25.63
13,3_6,1o,70.27,3.71,26.03
14,3_4,2o,69.8,3.89,26.31
15,3_J,sdifferent,69.42,4.03,26.55
16,3_5,2o,69.4,3.87,26.73
17,3_4,1o,69.24,4.06,26.7
18,3_T,sdifferent,69.1,4.02,26.88
19,3_8,sdifferent,68.92,3.65,27.43
20,3_5,1o,68.83,4.05,27.12
21,3_9,sdifferent,68.82,4.02,27.16
22,2_3,sdifferent,68.04,4.1,27.86
23,3_7,sdifferent,67.99,3.57,28.44
24,3_6,sdifferent,66.69,3.49,29.82
25,3_4,sdifferent,65.75,3.82,30.43
26,2_J,2o,65.64,1.01,33.34
27,2_7,2o,65.57,1.02,33.41
28,3_5,sdifferent,65.37,3.81,30.82
29,2_T,2o,65.34,1.0,33.66
30,2_J,1o,65.18,1.05,33.77
31,2_9,2o,65.13,1.0,33.88
32,2_7,1o,65.1,1.05,33.84
33,2_J,1o,65.08,1.1,33.83
34,2_7,1o,64.97,1.11,33.93
35,2_8,2o,64.88,1.01,34.11
36,2_T,1o,64.87,1.04,34.1
37,2_J,ssame,64.8,1.13,34.07
38,2_T,1o,64.76,1.09,34.15
39,2_7,ssame,64.69,1.14,34.16
40,2_9,1o,64.65,1.03,34.31
41,2_9,1o,64.53,1.08,34.39
42,2_T,ssame,64.48,1.12,34.4
43,2_6,2o,64.46,1.01,34.53
44,2_8,1o,64.4,1.04,34.55
45,2_8,1o,64.26,1.09,34.64
46,2_9,ssame,64.25,1.12,34.63
47,2_8,ssame,63.97,1.13,34.89
48,2_6,1o,63.96,1.05,34.99
49,2_6,1o,63.85,1.1,35.05
50,2_4,2o,63.66,1.07,35.27
51,2_6,ssame,63.54,1.14,35.32
52,2_5,2o,63.29,1.05,35.65
53,2_4,1o,63.13,1.11,35.75
54,2_4,1o,63.06,1.15,35.79
55,2_5,1o,62.77,1.09,36.14
56,2_4,ssame,62.71,1.18,36.1
57,2_5,1o,62.68,1.14,36.18
58,2_5,ssame,62.33,1.17,36.49
59,4_J,2o,61.83,0.96,37.22
60,4_9,2o,61.63,0.95,37.42
61,2_J,sdifferent,61.6,0.99,37.4
62,4_T,2o,61.52,0.94,37.54
63,2_7,sdifferent,61.52,1.0,37.49
64,5_T,2o,61.48,0.94,37.58
65,2_T,sdifferent,61.33,0.98,37.69
66,4_J,1o,61.19,1.03,37.79
67,4_J,1o,61.18,1.04,37.78
68,2_9,sdifferent,61.12,0.98,37.9
69,4_9,1o,60.98,1.02,37.99
70,4_9,1o,60.95,1.04,38.0
71,4_T,1o,60.88,1.02,38.11
72,2_8,sdifferent,60.88,0.99,38.13
73,4_T,1o,60.87,1.03,38.1
74,5_T,1o,60.83,1.02,38.15
75,5_T,1o,60.83,1.01,38.16
76,4_J,ssame,60.73,1.11,38.16
77,5_J,2o,60.6,1.81,37.6
78,2_6,sdifferent,60.5,0.99,38.51
79,4_9,ssame,60.5,1.11,38.39
80,4_T,ssame,60.41,1.1,38.49
81,5_9,2o,60.38,0.94,38.68
82,5_T,ssame,60.36,1.1,38.53
83,4_8,2o,60.23,0.96,38.8
84,5_J,1o,59.94,1.89,38.17
85,5_J,1o,59.94,1.9,38.17
86,4_7,2o,59.91,0.97,39.12
87,2_4,sdifferent,59.77,1.05,39.18
88,5_9,1o,59.72,1.02,39.27
89,5_9,1o,59.69,1.02,39.28
90,4_8,1o,59.55,1.03,39.41
91,4_8,1o,59.52,1.05,39.43
92,6_T,2o,59.47,1.72,38.81
93,5_J,ssame,59.47,1.99,38.55
94,2_5,sdifferent,59.43,1.03,39.54
95,4_7,1o,59.24,1.04,39.72
96,6_J,2o,59.24,2.32,38.44
97,6_9,2o,59.2,0.89,39.9
98,4_7,1o,59.19,1.06,39.75
99,5_9,ssame,59.17,1.1,39.73
100,5_8,2o,58.99,0.95,40.06
101,4_8,ssame,58.98,1.12,39.9
102,4_6,2o,58.97,0.96,40.06
103,6_T,1o,58.79,1.81,39.4
104,6_T,1o,58.77,1.81,39.42
105,5_7,2o,58.67,0.95,40.38
106,4_7,ssame,58.66,1.12,40.22
107,6_J,1o,58.57,2.41,39.02
108,6_J,1o,58.55,2.42,39.04
