,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_7,2o,65.33,12.61,22.06
1,2_7,1o,64.78,12.86,22.36
2,2_6,2o,64.02,12.47,23.51
3,2_6,1o,63.43,12.73,23.84
4,2_3,2o,62.9,12.83,24.26
5,2_4,2o,62.44,12.81,24.75
6,2_5,2o,62.29,12.79,24.92
7,2_3,1o,62.26,13.1,24.64
8,2_4,1o,61.79,13.09,25.12
9,2_5,1o,61.66,13.08,25.27
10,2_7,sdifferent,61.39,12.1,26.5
11,2_6,sdifferent,60.17,11.98,27.85
12,2_3,sdifferent,59.1,12.33,28.57
13,2_4,sdifferent,58.68,12.31,29.01
14,2_5,sdifferent,58.56,12.3,29.15
15,3_7,2o,57.26,4.82,37.92
16,3_6,2o,56.63,4.81,38.56
17,3_7,1o,56.6,4.93,38.48
18,3_7,1o,56.56,4.9,38.54
19,3_7,ssame,56.03,5.01,38.97
20,3_4,2o,56.0,4.86,39.14
21,3_6,1o,55.96,4.91,39.13
22,3_6,1o,55.94,4.88,39.18
23,4_7,2o,55.82,4.8,39.38
24,3_5,2o,55.54,4.84,39.62
25,3_6,ssame,55.39,4.99,39.62
26,3_4,1o,55.3,4.95,39.75
27,3_4,1o,55.28,4.94,39.77
28,4_6,2o,55.19,4.78,40.02
29,4_7,1o,55.12,4.91,39.97
30,4_7,1o,55.09,4.89,40.02
31,3_5,1o,54.84,4.94,40.21
32,3_5,1o,54.82,4.92,40.26
33,3_4,ssame,54.71,5.03,40.25
34,4_7,ssame,54.52,5.0,40.48
35,4_6,1o,54.48,4.89,40.63
36,4_6,1o,54.47,4.88,40.65
37,3_5,ssame,54.25,5.02,40.73
38,4_5,2o,54.1,4.82,41.08
39,4_6,ssame,53.88,4.98,41.14
40,5_7,2o,53.76,5.4,40.84
41,5_6,2o,53.76,4.77,41.47
42,3_7,sdifferent,53.72,4.54,41.74
43,4_5,1o,53.37,4.92,41.71
44,4_5,1o,53.35,4.92,41.73
45,3_6,sdifferent,53.16,4.52,42.32
46,5_7,1o,53.02,5.51,41.47
47,5_6,1o,53.01,4.87,42.11
48,5_6,1o,53.01,4.87,42.12
49,5_7,1o,53.0,5.5,41.49
50,4_5,ssame,52.74,5.01,42.25
51,3_4,sdifferent,52.56,4.57,42.86
52,4_7,sdifferent,52.38,4.53,43.09
53,5_6,ssame,52.38,4.97,42.65
54,5_7,ssame,52.38,5.61,42.0
55,3_5,sdifferent,52.15,4.56,43.29
56,4_6,sdifferent,51.82,4.52,43.66
57,6_7,2o,51.1,5.99,42.91
58,4_5,sdifferent,50.81,4.55,44.64
59,5_6,sdifferent,50.49,4.51,45.0
60,5_7,sdifferent,50.47,5.09,44.43
61,6_7,1o,50.31,6.1,43.58
62,6_7,1o,50.3,6.1,43.6
63,6_7,ssame,49.62,6.21,44.16
64,6_7,sdifferent,48.0,5.64,46.36
65,3_K,2o,40.59,0.75,58.67
66,3_Q,2o,40.57,0.99,58.44
67,3_J,2o,40.28,1.36,58.36
68,6_A,2o,40.22,0.44,59.35
69,4_K,2o,40.2,0.72,59.08
70,4_Q,2o,40.18,0.97,58.85
71,3_A,2o,39.99,0.52,59.5
72,3_T,2o,39.93,1.95,58.11
73,4_J,2o,39.89,1.34,58.77
74,6_K,2o,39.86,0.66,59.48
75,5_K,2o,39.86,0.7,59.44
76,5_Q,2o,39.84,0.95,59.21
77,6_Q,2o,39.84,0.9,59.25
78,6_J,2o,39.83,1.29,58.88
79,7_Q,2o,39.81,0.91,59.28
80,3_9,2o,39.67,3.05,57.28
81,3_K,1o,39.67,0.8,59.53
82,3_Q,1o,39.65,1.05,59.3
83,7_A,2o,39.63,0.42,59.95
84,4_A,2o,39.6,0.49,59.9
85,4_9,2o,39.57,3.03,57.4
86,4_T,2o,39.55,1.93,58.52
87,5_J,2o,39.55,1.32,59.13
88,7_K,2o,39.54,0.66,59.81
89,5_T,2o,39.49,1.92,58.59
90,3_J,1o,39.35,1.42,59.22
