,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_2,2o,47.94,3.86,48.21
1,2_2,1o,47.66,3.89,48.45
2,2_K,2o,46.24,0.83,52.92
3,2_Q,2o,46.16,1.07,52.77
4,2_J,2o,46.08,1.44,52.48
5,2_T,2o,46.0,2.03,51.97
6,2_7,2o,45.9,7.77,46.33
7,2_9,2o,45.68,3.11,51.21
8,2_K,1o,45.67,0.87,53.46
9,2_Q,1o,45.59,1.11,53.3
10,2_J,1o,45.51,1.48,53.01
11,2_8,2o,45.44,4.86,49.7
12,2_T,1o,45.42,2.07,52.51
13,2_A,2o,45.35,0.61,54.03
14,2_7,1o,45.33,7.86,46.82
15,2_9,1o,45.09,3.16,51.75
16,2_6,2o,45.05,12.46,42.49
17,2_K,1o,44.93,0.9,54.17
18,2_8,1o,44.85,4.92,50.23
19,2_Q,1o,44.84,1.15,54.01
20,2_J,1o,44.76,1.52,53.72
21,2_A,1o,44.75,0.65,54.6
22,2_T,1o,44.68,2.11,53.21
23,2_7,1o,44.64,7.91,47.45
24,2_6,1o,44.44,12.6,42.96
25,2_9,1o,44.34,3.21,52.45
26,2_8,1o,44.1,4.97,50.93
27,2_A,1o,44.04,0.69,55.27
28,2_5,2o,43.85,19.88,36.27
29,2_6,1o,43.8,12.65,43.55
30,2_K,sdifferent,43.61,0.82,55.57
31,2_Q,sdifferent,43.53,1.05,55.42
32,2_J,sdifferent,43.46,1.4,55.14
33,2_T,sdifferent,43.39,1.95,54.67
34,2_7,sdifferent,43.36,7.26,49.39
35,2_5,1o,43.2,20.11,36.69
36,2_9,sdifferent,43.09,2.95,53.96
37,2_8,sdifferent,42.86,4.57,52.56
38,2_A,sdifferent,42.79,0.62,56.59
39,2_5,1o,42.62,20.16,37.22
40,2_6,sdifferent,42.58,11.58,45.84
41,2_5,sdifferent,41.49,18.41,40.11
42,2_K,ssame,41.1,0.94,57.96
43,2_Q,ssame,41.02,1.18,57.8
44,2_J,ssame,40.93,1.56,57.51
45,2_T,ssame,40.85,2.15,57.0
46,2_7,ssame,40.77,8.0,51.24
47,2_9,ssame,40.51,3.25,56.24
48,2_8,ssame,40.25,5.03,54.71
49,2_A,ssame,40.18,0.72,59.1
50,K_A,2o,40.01,0.51,59.48
51,6_A,2o,39.96,0.51,59.54
52,7_K,2o,39.95,0.7,59.35
53,7_Q,2o,39.95,0.95,59.1
54,Q_A,2o,39.92,0.5,59.57
55,9_A,2o,39.91,0.48,59.6
56,2_6,ssame,39.89,12.79,47.32
57,8_K,2o,39.84,0.71,59.45
58,J_A,2o,39.84,0.49,59.67
59,6_K,2o,39.83,0.71,59.46
60,7_A,2o,39.78,0.49,59.73
61,T_A,2o,39.76,0.48,59.76
62,6_Q,2o,39.75,0.95,59.3
63,6_J,2o,39.75,1.34,58.92
64,9_K,2o,39.69,0.7,59.62
65,Q_K,2o,39.65,0.71,59.65
66,5_K,2o,39.59,0.76,59.65
67,8_A,2o,39.59,0.48,59.93
68,J_K,2o,39.56,0.69,59.74
69,5_Q,2o,39.51,1.0,59.49
70,T_K,2o,39.48,0.68,59.84
71,7_J,2o,39.47,1.33,59.2
72,5_T,2o,39.43,1.97,58.6
73,5_J,2o,39.43,1.37,59.2
74,8_Q,2o,39.36,0.95,59.69
75,6_T,2o,39.27,1.92,58.8
76,9_Q,2o,39.21,0.93,59.85
77,J_Q,2o,39.09,0.92,59.99
78,T_Q,2o,39.01,0.91,60.09
79,7_T,2o,39.0,1.91,59.09
80,5_9,2o,38.94,3.05,58.01
81,8_J,2o,38.89,1.32,59.79
82,6_9,2o,38.74,3.0,58.27
83,9_J,2o,38.74,1.29,59.97
84,2_5,ssame,38.65,20.39,40.96
85,6_A,1o,38.62,0.58,60.8
86,K_A,1o,38.61,0.58,60.81
87,6_A,1o,38.57,0.58,60.86
88,K_A,1o,38.55,0.58,60.87
89,7_Q,1o,38.54,1.03,60.43
90,7_K,1o,38.54,0.78,60.68
91,T_J,2o,38.53,1.15,60.32
92,Q_A,1o,38.52,0.57,60.9
93,9_A,1o,38.51,0.55,60.94
94,7_K,1o,38.49,0.77,60.74
95,7_Q,1o,38.49,1.03,60.48
96,6_K,1o,38.49,0.78,60.73
97,Q_A,1o,38.46,0.57,60.96
98,9_A,1o,38.45,0.56,60.99
99,J_A,1o,38.44,0.56,61.0
100,8_T,2o,38.41,1.87,59.72
101,6_J,1o,38.4,1.41,60.19
102,6_Q,1o,38.4,1.02,60.57
103,7_A,1o,38.38,0.56,61.06
104,J_A,1o,38.38,0.56,61.05
105,6_K,1o,38.37,0.78,60.85
106,7_A,1o,38.37,0.57,61.06
107,8_K,1o,38.37,0.78,60.85
108,8_K,1o,38.37,0.78,60.85
109,T_A,1o,38.36,0.55,61.1
110,5_K,1o,38.32,0.83,60.85
111,T_A,1o,38.3,0.55,61.15
112,5_A,2o,38.29,0.54,61.16
113,6_Q,1o,38.29,1.03,60.69
114,6_J,1o,38.29,1.42,60.3
115,9_T,2o,38.26,1.74,60.0
116,5_Q,1o,38.24,1.07,60.69
117,9_K,1o,38.22,0.77,61.01
118,9_K,1o,38.22,0.77,61.01
119,Q_K,1o,38.18,0.78,61.04
120,Q_K,1o,38.18,0.78,61.04
121,8_A,1o,38.18,0.55,61.27
122,7_9,2o,38.18,2.93,58.88
123,5_J,1o,38.15,1.44,60.4
124,5_T,1o,38.15,2.04,59.8
125,5_K,1o,38.13,0.83,61.04
126,8_A,1o,38.12,0.56,61.32
127,J_K,1o,38.1,0.77,61.13
128,J_K,1o,38.1,0.77,61.14
129,7_J,1o,38.06,1.4,60.54
130,5_Q,1o,38.04,1.08,60.88
131,T_K,1o,38.01,0.76,61.23
132,T_K,1o,38.01,0.75,61.23
133,7_J,1o,38.0,1.41,60.59
134,5_J,1o,37.96,1.45,60.59
135,5_T,1o,37.96,2.06,59.98
136,6_T,1o,37.92,2.0,60.08
137,8_Q,1o,37.89,1.03,61.08
138,8_Q,1o,37.89,1.03,61.09
139,5_8,2o,37.81,4.8,57.4
140,6_T,1o,37.8,2.01,60.19
141,9_Q,1o,37.74,1.01,61.26
142,9_Q,1o,37.73,1.01,61.26
143,5_9,1o,37.64,3.13,59.23
144,6_A,sdifferent,37.62,0.56,61.82
145,J_Q,1o,37.61,0.99,61.39
146,J_Q,1o,37.61,0.99,61.39
147,6_8,2o,37.6,4.67,57.73
148,7_T,1o,37.58,1.99,60.44
149,K_A,sdifferent,37.55,0.56,61.89
150,T_Q,1o,37.53,0.98,61.49
151,T_Q,1o,37.53,0.98,61.49
152,7_T,1o,37.52,2.0,60.49
153,7_Q,sdifferent,37.49,0.99,61.52
154,7_K,sdifferent,37.49,0.75,61.76
155,Q_A,sdifferent,37.47,0.55,61.97
156,9_A,sdifferent,37.46,0.54,62.0
157,5_9,1o,37.46,3.15,59.39
158,6_K,sdifferent,37.44,0.75,61.81
159,8_J,1o,37.41,1.4,61.2
160,8_J,1o,37.4,1.39,61.2
161,J_A,sdifferent,37.4,0.55,62.06
162,7_A,sdifferent,37.39,0.55,62.06
163,6_Q,sdifferent,37.36,0.98,61.66
164,6_J,sdifferent,37.36,1.34,61.3
165,6_9,1o,37.35,3.08,59.57
166,8_K,sdifferent,37.33,0.75,61.91
167,T_A,sdifferent,37.33,0.54,62.14
168,5_K,sdifferent,37.29,0.79,61.92
169,9_J,1o,37.25,1.37,61.38
170,9_J,1o,37.25,1.37,61.38
171,6_9,1o,37.25,3.09,59.66
172,5_Q,sdifferent,37.21,1.02,61.77
173,9_K,sdifferent,37.2,0.74,62.06
174,Q_K,sdifferent,37.17,0.75,62.09
175,8_A,sdifferent,37.16,0.55,62.29
176,5_T,sdifferent,37.14,1.93,60.93
177,5_J,sdifferent,37.14,1.37,61.49
178,J_K,sdifferent,37.09,0.74,62.17
179,7_J,sdifferent,37.06,1.34,61.6
180,T_J,1o,37.05,1.22,61.73
181,T_J,1o,37.05,1.22,61.73
182,7_8,2o,37.02,4.38,58.6
183,T_K,sdifferent,37.02,0.73,62.25
184,5_7,2o,37.0,7.61,55.39
185,5_A,1o,36.97,0.62,62.42
