,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_8,2o,76.21,2.92,20.87
1,3_8,2o,76.09,2.9,21.01
2,2_8,1o,75.78,3.01,21.21
3,3_8,1o,75.65,3.0,21.35
4,8_K,2o,75.57,2.41,22.03
5,8_K,1o,75.09,2.52,22.39
6,4_8,2o,74.53,2.78,22.7
7,8_Q,2o,74.12,2.3,23.58
8,4_8,1o,74.06,2.91,23.03
9,8_Q,1o,73.63,2.43,23.94
10,5_8,2o,72.97,2.66,24.37
11,8_J,2o,72.69,2.19,25.12
12,5_8,1o,72.47,2.82,24.71
13,8_J,1o,72.17,2.34,25.49
14,2_8,sdifferent,71.84,2.78,25.38
15,3_8,sdifferent,71.72,2.77,25.51
16,6_8,2o,71.47,2.51,26.02
17,8_T,2o,71.26,2.08,26.66
18,8_K,sdifferent,71.17,2.34,26.49
19,6_8,1o,70.92,2.69,26.38
20,8_T,1o,70.71,2.25,27.03
21,7_8,2o,70.34,2.4,27.26
22,8_9,2o,70.3,1.98,27.71
23,4_8,sdifferent,70.27,2.69,27.05
24,8_Q,sdifferent,69.84,2.25,27.91
25,7_8,1o,69.77,2.59,27.64
26,8_9,1o,69.73,2.17,28.1
27,2_7,2o,69.71,0.47,29.82
28,2_7,1o,69.34,0.55,30.11
29,2_7,1o,69.3,0.51,30.19
30,2_7,ssame,69.12,0.59,30.29
31,5_8,sdifferent,68.82,2.6,28.58
32,8_J,sdifferent,68.51,2.17,29.32
33,3_7,2o,68.41,0.45,31.14
34,2_6,2o,68.3,0.48,31.22
35,3_7,1o,68.03,0.54,31.44
36,3_7,1o,67.99,0.51,31.51
37,2_6,1o,67.89,0.57,31.54
38,2_6,1o,67.86,0.52,31.62
39,3_7,ssame,67.73,0.59,31.68
40,2_3,2o,67.7,0.56,31.73
41,2_6,ssame,67.58,0.6,31.82
42,6_8,sdifferent,67.41,2.48,30.11
43,2_3,1o,67.26,0.62,32.12
44,2_3,1o,67.26,0.6,32.14
45,2_4,2o,67.21,0.54,32.25
46,8_T,sdifferent,67.19,2.08,30.73
47,2_5,2o,67.01,0.52,32.47
48,3_6,2o,67.0,0.46,32.53
49,4_7,2o,66.98,0.43,32.59
50,2_3,ssame,66.95,0.66,32.4
51,2_4,1o,66.77,0.61,32.62
52,2_4,1o,66.76,0.58,32.66
53,3_6,1o,66.58,0.55,32.87
54,2_5,1o,66.57,0.6,32.83
55,4_7,1o,66.56,0.51,32.93
56,2_5,1o,66.55,0.56,32.89
57,3_6,1o,66.54,0.52,32.94
58,4_7,1o,66.53,0.5,32.97
59,2_4,ssame,66.45,0.65,32.91
60,7_8,sdifferent,66.35,2.39,31.26
61,8_9,sdifferent,66.29,2.01,31.71
62,2_9,2o,66.28,0.47,33.26
63,3_4,2o,66.25,0.52,33.23
64,2_5,ssame,66.24,0.64,33.12
65,4_7,ssame,66.23,0.58,33.19
66,3_9,2o,66.23,0.45,33.32
67,3_6,ssame,66.19,0.6,33.21
68,2_K,2o,66.08,0.5,33.43
69,4_9,2o,66.06,0.43,33.51
70,2_Q,2o,66.03,0.49,33.48
71,3_K,2o,66.03,0.48,33.49
72,3_Q,2o,65.99,0.47,33.55
73,2_J,2o,65.95,0.48,33.57
74,7_Q,2o,65.92,0.38,33.71
75,3_J,2o,65.91,0.46,33.64
76,2_T,2o,65.88,0.47,33.66
77,3_T,2o,65.83,0.45,33.72
78,2_9,1o,65.8,0.51,33.7
79,3_4,1o,65.79,0.59,33.62
80,3_4,1o,65.78,0.58,33.65
81,3_5,2o,65.76,0.5,33.74
82,3_9,1o,65.75,0.5,33.75
83,2_9,1o,65.73,0.55,33.72
84,3_9,1o,65.68,0.53,33.78
85,7_K,2o,65.67,0.38,33.95
86,2_K,1o,65.6,0.53,33.87
87,5_7,2o,65.58,0.42,34.0
88,4_K,2o,65.58,0.45,33.97
89,6_J,2o,65.58,0.38,34.04
90,4_9,1o,65.58,0.5,33.91
91,4_6,2o,65.57,0.44,33.99
92,3_K,1o,65.55,0.53,33.92
93,2_Q,1o,65.55,0.52,33.92
94,5_T,2o,65.54,0.42,34.05
95,4_Q,2o,65.53,0.44,34.03
96,4_9,1o,65.51,0.52,33.97
97,2_7,sdifferent,65.51,0.49,34.0
98,3_Q,1o,65.5,0.52,33.98
99,2_K,1o,65.48,0.58,33.94
100,2_J,1o,65.47,0.51,34.02
101,7_Q,1o,65.46,0.46,34.08
102,4_J,2o,65.45,0.43,34.11
103,2_Q,1o,65.45,0.57,33.99
104,2_9,ssame,65.44,0.59,33.97
105,3_K,1o,65.43,0.56,34.01
106,3_J,1o,65.42,0.51,34.07
107,5_K,2o,65.41,0.43,34.16
108,3_4,ssame,65.4,0.65,33.96
109,3_Q,1o,65.4,0.55,34.05
110,2_T,1o,65.39,0.5,34.1
111,3_9,ssame,65.39,0.59,34.02
112,2_J,1o,65.38,0.56,34.06
113,4_T,2o,65.38,0.42,34.2
114,6_K,2o,65.37,0.39,34.24
115,5_Q,2o,65.36,0.42,34.22
116,3_J,1o,65.34,0.54,34.13
117,3_T,1o,65.34,0.5,34.16
118,7_Q,1o,65.33,0.46,34.21
119,6_Q,2o,65.33,0.38,34.3
120,2_T,1o,65.32,0.55,34.13
121,3_5,1o,65.31,0.58,34.11
122,5_J,2o,65.28,0.41,34.31
123,3_T,1o,65.28,0.53,34.19
124,3_5,1o,65.28,0.56,34.16
125,4_9,ssame,65.22,0.59,34.19
126,7_K,1o,65.21,0.46,34.33
127,2_K,ssame,65.19,0.61,34.2
128,2_Q,ssame,65.16,0.61,34.24
129,3_K,ssame,65.14,0.61,34.25
130,5_7,1o,65.12,0.5,34.38
131,3_Q,ssame,65.11,0.61,34.29
132,4_6,1o,65.11,0.53,34.36
133,5_7,1o,65.11,0.49,34.4
134,6_J,1o,65.1,0.46,34.43
135,4_K,1o,65.1,0.52,34.38
136,2_J,ssame,65.09,0.6,34.32
137,4_6,1o,65.08,0.51,34.41
138,7_Q,ssame,65.07,0.54,34.39
139,5_T,1o,65.07,0.49,34.44
140,7_K,1o,65.06,0.46,34.48
141,4_Q,1o,65.05,0.51,34.44
142,3_J,ssame,65.04,0.6,34.37
143,2_T,ssame,65.02,0.59,34.39
144,6_J,1o,65.0,0.46,34.54
145,5_T,1o,64.98,0.5,34.52
146,3_T,ssame,64.97,0.59,34.44
147,4_J,1o,64.97,0.5,34.53
