,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,5_8,2o,66.7,9.67,23.64
1,2_5,2o,66.4,10.37,23.23
2,5_8,1o,66.22,9.89,23.9
3,2_5,1o,65.83,10.59,23.57
4,2_3,2o,65.64,3.13,31.23
5,2_4,2o,65.59,3.11,31.29
6,5_7,2o,65.38,9.52,25.1
7,2_7,2o,65.25,3.06,31.7
8,2_3,1o,65.23,3.2,31.57
9,2_3,1o,65.22,3.18,31.61
10,2_4,1o,65.18,3.19,31.62
11,2_4,1o,65.17,3.16,31.67
12,3_8,2o,65.07,3.04,31.89
13,2_3,ssame,64.98,3.24,31.78
14,2_4,ssame,64.93,3.24,31.83
15,5_7,1o,64.87,9.76,25.38
16,2_8,2o,64.87,3.06,32.07
17,3_5,2o,64.87,10.2,24.93
18,2_7,1o,64.82,3.1,32.08
19,4_5,2o,64.8,10.14,25.06
20,2_7,1o,64.79,3.15,32.06
21,3_8,1o,64.65,3.11,32.24
22,3_8,1o,64.6,3.14,32.26
23,2_7,ssame,64.54,3.19,32.27
24,2_8,1o,64.43,3.11,32.46
25,2_8,1o,64.4,3.16,32.44
26,3_8,ssame,64.36,3.2,32.43
27,3_5,1o,64.28,10.46,25.27
28,4_5,1o,64.19,10.41,25.39
29,3_4,2o,64.18,3.09,32.73
30,2_6,2o,64.17,3.06,32.76
31,2_8,ssame,64.14,3.21,32.65
32,5_6,2o,64.07,9.42,26.51
33,3_7,2o,64.01,3.03,32.96
34,4_8,2o,63.84,3.03,33.13
35,3_4,1o,63.74,3.17,33.1
36,3_4,1o,63.74,3.16,33.11
37,2_6,1o,63.72,3.11,33.18
38,2_6,1o,63.7,3.15,33.15
39,3_7,1o,63.57,3.09,33.34
40,3_7,1o,63.53,3.12,33.35
41,5_6,1o,63.52,9.67,26.81
42,3_4,ssame,63.46,3.23,33.31
43,2_6,ssame,63.41,3.2,33.39
44,4_8,1o,63.39,3.11,33.5
45,4_8,1o,63.36,3.13,33.52
46,3_7,ssame,63.26,3.19,33.56
47,4_8,ssame,63.08,3.2,33.71
48,3_6,2o,62.94,3.03,34.03
49,4_7,2o,62.79,3.02,34.2
50,5_8,sdifferent,62.78,9.34,27.87
51,3_6,1o,62.47,3.1,34.43
52,2_5,sdifferent,62.46,10.0,27.54
53,3_6,1o,62.44,3.12,34.44
54,4_7,1o,62.31,3.09,34.6
55,4_7,1o,62.28,3.11,34.61
56,3_6,ssame,62.13,3.19,34.68
57,4_7,ssame,61.98,3.19,34.84
58,4_6,2o,61.76,3.02,35.22
59,2_3,sdifferent,61.74,2.95,35.3
60,2_4,sdifferent,61.7,2.94,35.36
61,5_7,sdifferent,61.55,9.22,29.22
62,2_7,sdifferent,61.3,2.89,35.81
63,4_6,1o,61.25,3.1,35.65
64,4_6,1o,61.23,3.11,35.66
65,3_8,sdifferent,61.14,2.9,35.96
66,3_5,sdifferent,61.04,9.87,29.09
67,4_5,sdifferent,60.96,9.83,29.21
68,2_8,sdifferent,60.95,2.9,36.15
69,4_6,ssame,60.89,3.19,35.92
70,3_4,sdifferent,60.39,2.93,36.68
71,5_6,sdifferent,60.33,9.15,30.53
72,2_6,sdifferent,60.31,2.89,36.8
73,3_7,sdifferent,60.17,2.88,36.95
74,4_8,sdifferent,60.01,2.9,37.09
75,3_6,sdifferent,59.17,2.89,37.94
76,4_7,sdifferent,59.04,2.88,38.08
77,4_6,sdifferent,58.08,2.89,39.04
78,6_7,2o,57.21,2.96,39.83
79,6_7,1o,56.55,3.05,40.4
80,6_7,1o,56.55,3.05,40.4
81,6_7,ssame,56.04,3.14,40.82
82,6_8,2o,55.79,5.27,38.94
83,6_8,1o,55.14,5.38,39.49
84,6_8,1o,55.14,5.37,39.49
85,6_8,ssame,54.63,5.49,39.88
86,6_7,sdifferent,53.74,2.84,43.42
87,7_8,2o,52.62,4.86,42.52
88,6_8,sdifferent,52.43,4.97,42.6
89,7_8,1o,51.92,4.97,43.12
90,7_8,1o,51.92,4.96,43.12
91,7_8,ssame,51.35,5.07,43.58
92,7_8,sdifferent,49.49,4.59,45.92
93,2_2,2o,49.39,2.12,48.49
94,2_2,1o,49.03,2.16,48.81
95,3_3,2o,48.64,1.74,49.62
96,4_4,2o,48.41,1.42,50.16
97,3_3,1o,48.29,1.8,49.91
98,4_4,1o,48.06,1.49,50.44
99,2_K,2o,45.67,0.74,53.58
100,2_Q,2o,45.38,0.99,53.63
101,4_K,2o,45.3,0.7,54.0
102,3_K,2o,45.3,0.71,53.98
103,2_J,2o,45.04,1.36,53.6
104,3_Q,2o,45.01,0.96,54.03
105,4_Q,2o,45.01,0.95,54.04
106,2_K,1o,44.98,0.78,54.24
107,2_T,2o,44.72,2.81,52.47
108,2_Q,1o,44.68,1.03,54.29
109,4_J,2o,44.67,1.32,54.01
110,3_J,2o,44.67,1.33,54.0
111,3_K,1o,44.61,0.77,54.62
112,4_K,1o,44.61,0.77,54.62
113,2_A,2o,44.5,0.52,54.97
114,4_T,2o,44.35,2.81,52.85
115,3_T,2o,44.35,2.82,52.83
116,2_J,1o,44.33,1.4,54.27
117,4_Q,1o,44.32,1.02,54.67
118,3_Q,1o,44.32,1.02,54.67
119,2_K,1o,44.31,0.83,54.87
120,3_A,2o,44.13,0.49,55.37
121,4_A,2o,44.13,0.48,55.39
122,2_Q,1o,44.03,1.07,54.9
123,2_T,1o,44.0,2.86,53.14
124,4_J,1o,43.97,1.39,54.64
125,3_J,1o,43.97,1.39,54.64
126,4_K,1o,43.93,0.79,55.29
127,3_K,1o,43.93,0.8,55.27
128,2_A,1o,43.77,0.56,55.66
129,2_J,1o,43.69,1.45,54.86
130,3_Q,1o,43.65,1.04,55.31
131,4_Q,1o,43.65,1.03,55.32
132,3_T,1o,43.64,2.89,53.47
133,4_T,1o,43.64,2.89,53.47
134,4_A,1o,43.41,0.55,56.04
135,3_A,1o,43.41,0.55,56.04
136,2_T,1o,43.36,2.91,53.73
137,4_J,1o,43.31,1.41,55.28
138,3_J,1o,43.31,1.42,55.26
139,2_A,1o,43.11,0.61,56.28
140,2_K,sdifferent,43.01,0.74,56.25
141,3_T,1o,42.98,2.92,54.1
142,4_T,1o,42.98,2.91,54.11
143,2_Q,sdifferent,42.75,0.97,56.28
144,3_A,1o,42.73,0.58,56.69
145,4_A,1o,42.73,0.57,56.71
146,3_K,sdifferent,42.68,0.73,56.59
147,4_K,sdifferent,42.68,0.73,56.59
148,2_J,sdifferent,42.45,1.32,56.22
149,3_Q,sdifferent,42.42,0.96,56.61
150,4_Q,sdifferent,42.42,0.96,56.62
151,2_T,sdifferent,42.16,2.67,55.18
152,4_J,sdifferent,42.12,1.31,56.56
153,3_J,sdifferent,42.12,1.31,56.56
154,2_A,sdifferent,41.92,0.53,57.55
155,3_T,sdifferent,41.83,2.7,55.48
156,4_T,sdifferent,41.83,2.69,55.48
