,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_4,2o,54.44,12.48,33.08
1,2_5,2o,54.29,12.48,33.22
2,2_4,1o,53.9,12.62,33.47
3,2_4,1o,53.89,12.65,33.45
4,2_5,1o,53.76,12.62,33.62
5,2_5,1o,53.76,12.66,33.58
6,2_4,ssame,53.51,12.79,33.7
7,2_5,ssame,53.37,12.8,33.83
8,2_3,2o,53.35,24.79,21.85
9,2_3,1o,52.67,25.19,22.14
10,3_4,2o,52.38,24.09,23.53
11,3_5,2o,52.25,24.12,23.63
12,3_4,1o,51.75,24.5,23.75
13,3_5,1o,51.63,24.54,23.83
14,2_4,sdifferent,51.36,11.58,37.06
15,2_5,sdifferent,51.23,11.58,37.18
16,2_3,sdifferent,50.22,23.55,26.23
17,3_4,sdifferent,49.38,22.89,27.74
18,3_5,sdifferent,49.26,22.92,27.82
19,4_5,2o,48.42,12.43,39.15
20,2_2,2o,48.38,3.14,48.48
21,2_2,1o,48.04,3.18,48.78
22,4_5,1o,47.73,12.61,39.66
23,4_5,1o,47.71,12.6,39.69
24,4_5,ssame,47.14,12.78,40.08
25,2_K,2o,45.83,0.77,53.4
26,2_Q,2o,45.75,1.01,53.24
27,4_5,sdifferent,45.67,11.57,42.76
28,2_J,2o,45.35,1.4,53.26
29,2_T,2o,45.33,1.98,52.69
30,2_A,2o,45.2,0.56,54.23
31,2_K,1o,45.18,0.81,54.01
32,2_9,2o,45.12,3.06,51.82
33,2_Q,1o,45.09,1.05,53.86
34,2_7,2o,44.96,7.74,47.3
35,2_8,2o,44.88,4.81,50.31
36,2_J,1o,44.68,1.43,53.89
37,2_T,1o,44.66,2.02,53.31
38,2_A,1o,44.54,0.6,54.86
39,2_K,1o,44.47,0.86,54.67
40,2_9,1o,44.45,3.1,52.44
41,2_Q,1o,44.39,1.1,54.51
42,2_7,1o,44.3,7.83,47.87
43,2_8,1o,44.2,4.87,50.92
44,2_J,1o,43.97,1.49,54.54
45,2_T,1o,43.97,2.08,53.95
46,2_A,1o,43.83,0.64,55.52
47,2_9,1o,43.77,3.16,53.06
48,2_7,1o,43.68,7.88,48.43
49,2_8,1o,43.53,4.93,51.54
50,2_K,sdifferent,43.17,0.77,56.06
51,2_Q,sdifferent,43.1,0.99,55.91
52,2_T,sdifferent,42.72,1.9,55.37
53,2_J,sdifferent,42.72,1.35,55.92
54,2_A,sdifferent,42.6,0.57,56.83
55,2_9,sdifferent,42.54,2.9,54.56
56,2_7,sdifferent,42.47,7.23,50.31
57,2_8,sdifferent,42.32,4.52,53.16
58,4_K,2o,41.85,0.72,57.42
59,4_Q,2o,41.77,0.96,57.27
60,5_K,2o,41.51,0.7,57.79
61,5_Q,2o,41.43,0.95,57.63
62,4_9,2o,41.42,3.02,55.56
63,4_J,2o,41.37,1.35,57.29
64,4_T,2o,41.35,1.93,56.72
65,5_T,2o,41.3,1.93,56.77
66,4_K,1o,41.1,0.79,58.11
67,5_J,2o,41.02,1.33,57.65
68,4_Q,1o,41.02,1.03,57.95
69,4_A,2o,40.96,0.51,58.53
70,5_K,1o,40.77,0.78,58.45
71,5_Q,1o,40.69,1.02,58.29
72,4_9,1o,40.66,3.1,56.24
73,5_A,2o,40.61,0.49,58.89
74,4_J,1o,40.6,1.42,57.98
75,4_T,1o,40.59,2.0,57.41
76,2_K,ssame,40.59,0.89,58.52
77,5_T,1o,40.56,2.0,57.44
78,2_Q,ssame,40.5,1.14,58.36
79,4_K,1o,40.41,0.81,58.79
80,4_Q,1o,40.32,1.05,58.63
81,4_8,2o,40.28,4.77,54.95
82,5_J,1o,40.27,1.4,58.32
83,5_9,2o,40.21,3.0,56.79
84,4_A,1o,40.19,0.58,59.23
85,2_J,ssame,40.08,1.52,58.4
86,2_T,ssame,40.08,2.12,57.8
87,5_K,1o,40.06,0.79,59.15
88,4_9,1o,40.0,3.12,56.88
89,5_Q,1o,39.98,1.03,58.99
90,2_A,ssame,39.94,0.68,59.38
91,4_T,1o,39.91,2.03,58.06
92,4_J,1o,39.91,1.44,58.66
93,2_9,ssame,39.88,3.21,56.92
94,5_T,1o,39.86,2.02,58.12
95,5_A,1o,39.86,0.57,59.57
96,2_7,ssame,39.74,7.97,52.29
97,2_8,ssame,39.62,4.99,55.39
98,5_J,1o,39.56,1.42,59.02
99,4_A,1o,39.5,0.59,59.91
100,4_8,1o,39.49,4.86,55.64
101,5_9,1o,39.44,3.09,57.48
102,4_K,sdifferent,39.43,0.75,59.82
103,K_A,2o,39.43,0.46,60.11
104,Q_A,2o,39.35,0.44,60.21
105,4_Q,sdifferent,39.35,0.98,59.67
106,9_A,2o,39.25,0.43,60.31
107,4_7,2o,39.19,7.69,53.12
108,5_A,1o,39.15,0.58,60.28
109,5_K,sdifferent,39.13,0.74,60.13
110,5_8,2o,39.07,4.76,56.18
111,4_9,sdifferent,39.06,2.89,58.05
112,5_Q,sdifferent,39.05,0.97,59.98
113,4_T,sdifferent,38.98,1.89,59.13
114,4_J,sdifferent,38.98,1.34,59.68
115,T_A,2o,38.96,0.43,60.61
116,5_T,sdifferent,38.95,1.89,59.17
117,J_A,2o,38.94,0.44,60.61
118,8_K,2o,38.93,0.66,60.41
119,8_A,2o,38.93,0.43,60.64
120,Q_K,2o,38.87,0.65,60.48
121,4_8,1o,38.83,4.89,56.28
122,7_A,2o,38.79,0.44,60.77
123,9_K,2o,38.78,0.65,60.58
124,5_9,1o,38.76,3.1,58.14
125,7_Q,2o,38.71,0.9,60.38
126,7_K,2o,38.71,0.65,60.64
127,5_J,sdifferent,38.68,1.33,59.99
128,4_A,sdifferent,38.61,0.55,60.84
129,T_K,2o,38.48,0.64,60.88
130,J_K,2o,38.47,0.65,60.88
131,8_Q,2o,38.45,0.9,60.65
132,4_7,1o,38.36,7.81,53.83
133,5_A,sdifferent,38.31,0.54,61.14
134,9_Q,2o,38.3,0.88,60.81
135,5_8,1o,38.27,4.86,56.88
136,7_J,2o,38.14,1.29,60.57
137,T_Q,2o,38.01,0.86,61.13
138,4_8,sdifferent,38.0,4.52,57.48
139,J_Q,2o,37.99,0.87,61.13
140,5_7,2o,37.97,7.68,54.35
141,5_9,sdifferent,37.94,2.89,59.17
142,K_A,1o,37.93,0.54,61.54
143,K_A,1o,37.93,0.54,61.54
144,Q_A,1o,37.84,0.52,61.63
145,8_J,2o,37.84,1.28,60.89
146,Q_A,1o,37.84,0.53,61.63
147,9_A,1o,37.77,0.52,61.71
148,4_7,1o,37.75,7.84,54.41
149,9_A,1o,37.75,0.51,61.74
150,9_J,2o,37.68,1.25,61.07
151,5_8,1o,37.59,4.87,57.53
152,T_A,1o,37.46,0.52,62.03
153,8_A,1o,37.44,0.52,62.04
154,8_K,1o,37.44,0.74,61.82
155,T_A,1o,37.44,0.51,62.04
156,J_A,1o,37.43,0.53,62.05
157,J_A,1o,37.43,0.52,62.05
158,8_K,1o,37.42,0.74,61.85
159,8_A,1o,37.42,0.51,62.07
160,7_T,2o,37.39,1.87,60.75
161,7_A,1o,37.37,0.52,62.11
162,Q_K,1o,37.36,0.73,61.91
163,Q_K,1o,37.36,0.73,61.91
164,9_K,1o,37.29,0.73,61.98
165,7_A,1o,37.28,0.52,62.2
166,7_K,1o,37.28,0.73,61.99
167,7_Q,1o,37.28,0.98,61.73
168,9_K,1o,37.26,0.73,62.01
169,7_Q,1o,37.2,0.99,61.81
170,7_K,1o,37.2,0.73,62.07
171,5_7,1o,37.13,7.8,55.07
172,T_J,2o,37.11,1.11,61.77
173,8_T,2o,37.08,1.83,61.1
174,4_7,sdifferent,37.0,7.21,55.79
175,T_K,1o,36.97,0.72,62.3
176,8_Q,1o,36.96,0.98,62.06
177,T_K,1o,36.96,0.72,62.32
178,K_A,sdifferent,36.94,0.51,62.55
179,J_K,1o,36.94,0.73,62.33
180,J_K,1o,36.94,0.73,62.33
