,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_8,2o,72.01,7.57,20.42
1,3_8,2o,71.92,7.52,20.56
2,2_8,1o,71.56,7.72,20.72
3,3_8,1o,71.46,7.69,20.85
4,4_8,2o,70.39,7.36,22.25
5,5_8,2o,70.31,7.32,22.37
6,2_7,2o,70.19,1.89,27.92
7,2_7,1o,69.97,1.97,28.05
8,4_8,1o,69.9,7.56,22.54
9,2_7,1o,69.84,1.93,28.22
10,5_8,1o,69.81,7.52,22.66
11,2_7,ssame,69.8,2.01,28.19
12,8_9,2o,69.44,6.69,23.86
13,8_9,1o,69.12,6.88,24.0
14,3_7,2o,68.9,1.87,29.23
15,6_8,2o,68.83,7.16,24.01
16,3_7,1o,68.66,1.95,29.38
17,2_6,2o,68.59,1.88,29.53
18,3_7,1o,68.53,1.93,29.54
19,7_8,2o,68.43,7.07,24.5
20,3_7,ssame,68.41,2.01,29.58
21,6_8,1o,68.37,7.37,24.27
22,2_6,1o,68.29,1.97,29.75
23,2_6,1o,68.22,1.92,29.86
24,2_6,ssame,68.05,2.01,29.95
25,7_8,1o,68.01,7.28,24.7
26,2_8,sdifferent,67.76,7.3,24.94
27,3_8,sdifferent,67.67,7.26,25.07
28,2_9,2o,67.65,1.94,30.42
29,3_9,2o,67.6,1.92,30.48
30,2_3,2o,67.47,1.95,30.59
31,4_7,2o,67.46,1.85,30.69
32,4_9,2o,67.43,1.91,30.67
33,3_6,2o,67.35,1.86,30.79
34,2_9,1o,67.34,2.02,30.64
35,3_9,1o,67.29,2.0,30.7
36,2_9,1o,67.24,1.98,30.78
37,4_7,1o,67.19,1.93,30.88
38,3_9,1o,67.19,1.98,30.83
39,4_9,1o,67.12,1.99,30.89
40,2_9,ssame,67.1,2.07,30.83
41,2_3,1o,67.08,1.99,30.93
42,2_3,1o,67.08,2.01,30.91
43,4_7,1o,67.07,1.92,31.01
44,3_9,ssame,67.05,2.07,30.89
45,3_6,1o,67.03,1.95,31.02
46,4_9,1o,67.02,1.98,31.0
47,2_4,2o,66.98,1.92,31.1
48,3_6,1o,66.96,1.92,31.12
49,2_5,2o,66.94,1.92,31.15
50,4_7,ssame,66.91,2.01,31.09
51,4_9,ssame,66.88,2.06,31.05
52,2_3,ssame,66.78,2.05,31.17
53,3_6,ssame,66.71,2.01,31.28
54,2_4,1o,66.59,2.0,31.41
55,2_4,1o,66.58,1.97,31.45
56,2_5,1o,66.55,2.0,31.45
57,2_5,1o,66.54,1.96,31.5
58,5_7,2o,66.28,1.84,31.87
59,2_4,ssame,66.28,2.04,31.68
60,4_8,sdifferent,66.25,7.14,26.61
61,2_5,ssame,66.24,2.04,31.72
62,5_9,2o,66.21,1.9,31.9
63,5_8,sdifferent,66.17,7.11,26.72
64,2_7,sdifferent,66.04,1.81,32.15
65,3_4,2o,66.01,1.91,32.08
66,5_7,1o,65.99,1.93,32.08
67,3_5,2o,65.97,1.9,32.13
68,4_6,2o,65.91,1.84,32.24
69,5_9,1o,65.88,1.98,32.14
70,5_7,1o,65.86,1.92,32.22
71,5_9,1o,65.77,1.98,32.25
72,5_7,ssame,65.68,2.0,32.32
73,5_9,ssame,65.61,2.06,32.32
74,3_4,1o,65.61,1.98,32.41
75,3_4,1o,65.6,1.97,32.43
76,3_5,1o,65.57,1.98,32.45
77,3_5,1o,65.56,1.96,32.48
78,4_6,1o,65.56,1.93,32.52
79,4_6,1o,65.5,1.92,32.59
80,8_9,sdifferent,65.49,6.55,27.96
81,6_7,2o,65.39,1.79,32.82
82,6_9,2o,65.32,1.85,32.83
83,3_4,ssame,65.23,2.04,32.73
84,4_6,ssame,65.21,2.0,32.79
85,3_5,ssame,65.19,2.04,32.77
86,6_7,1o,65.05,1.88,33.07
87,6_7,1o,64.99,1.87,33.14
88,5_6,2o,64.99,1.84,33.18
89,6_9,1o,64.95,1.93,33.12
90,6_9,1o,64.91,1.93,33.16
91,3_7,sdifferent,64.85,1.81,33.34
92,6_8,sdifferent,64.84,6.97,28.19
93,6_7,ssame,64.74,1.96,33.3
94,6_9,ssame,64.69,2.01,33.3
95,5_6,1o,64.62,1.92,33.47
96,5_6,1o,64.55,1.91,33.54
97,4_5,2o,64.54,1.88,33.59
98,2_6,sdifferent,64.53,1.8,33.67
99,7_8,sdifferent,64.51,6.9,28.59
100,7_9,2o,64.4,1.85,33.75
101,5_6,ssame,64.24,2.0,33.76
102,4_5,1o,64.1,1.95,33.95
103,4_5,1o,64.1,1.96,33.94
104,7_9,1o,64.01,1.94,34.05
105,7_9,1o,63.98,1.94,34.08
106,7_9,ssame,63.72,2.02,34.26
107,4_5,ssame,63.69,2.03,34.28
108,2_9,sdifferent,63.61,1.86,34.54
109,3_9,sdifferent,63.56,1.86,34.59
110,4_7,sdifferent,63.52,1.8,34.68
111,2_3,sdifferent,63.46,1.86,34.69
112,4_9,sdifferent,63.41,1.85,34.74
113,3_6,sdifferent,63.39,1.8,34.81
